time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705637373,1.6514588168426665,30.438567919582955,20.672566772295134,0.21520282092002,4.390619473039776,0.9652902262059119,0.24583564374482886,0.0750057614011679,0.283005661934167,0.6132865479340327,0.0001415266617969152,0.26470755252696193,0.23731260921545333,1.0271607358755093,0.6823525000000075,216215552,214970368,314421248,432431104,98799616,331247616,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197365760,3745387.743307119,18698716732.9823,0,424069.44353339885,69923.46430705323,0,0,788480,43,33,9,4,12,16,5,5,3,11,1,3,5,18,9,8.8,3.667,23.4,2.133,1.733,2.2,18.733,0,0,0,0,0,0,0.19473684210526318,0.0031118012422360246,0.045712560386473436,0.05833333333333333,0.002311475409836065,0.003,0.004772511848341232,0.8926470588235293,0.0048012422360248445,0.46031250000000035,0.36041666666666666,0.004462295081967213,0.0046,0.008989159891598916
1705637374,1.6514588168426665,30.438567919582955,20.672566772295138,0.21520282092002,4.390619473039776,0.9652902262059119,0.25189276022503654,0.0750057614011679,0.283005661934167,0.5988200248129403,0.0001415266617969152,0.26470755252696193,0.23731260921545333,1.0271607358755093,0.9195220557043854,216215552,214970368,314421248,432431104,98799616,331247616,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,18698716732.9823,0,434518.0423453955,69923.46430705323,0,0,1060284.6706854207,43,33,9,4,12,16,5,5,3,11,1,3,5,18,9,8.8,3.667,23.4,2.133,1.733,2.2,18.733,0,0,0,0,0,0,0.19473684210526318,0.0031118012422360246,0.045712560386473436,0.05833333333333333,0.002311475409836065,0.003,0.004772511848341232,0.8926470588235293,0.0048012422360248445,0.46031250000000035,0.36041666666666666,0.004462295081967213,0.0046,0.008989159891598916
1705637375,1.6514588168426665,30.438567919582955,17.676135642447548,0.21979623735899845,4.390619473039776,0.9652902262059119,0.25794987670524416,0.0750057614011679,0.283005661934167,0.3704533333332923,0.0001415266617969152,0.26598509530765596,0.23731260921545333,1.0271607358755093,0.9390553923453351,216215552,214970368,314421248,432435200,98799616,331247616,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,15988389683.416332,0,444966.6411573921,69923.46430705323,0,0,1082808.216781193,43,33,9,4,12,16,5,5,3,11,1,3,5,18,9,8.8,3.667,23.4,2.133,1.733,2.2,18.733,0,0,0,0,0,0,0.19473684210526318,0.0031118012422360246,0.045712560386473436,0.05833333333333333,0.002311475409836065,0.003,0.004772511848341232,0.8926470588235293,0.0048012422360248445,0.46031250000000035,0.36041666666666666,0.004462295081967213,0.0046,0.008989159891598916
1705637376,1.6514588168426665,30.438567919582955,17.331592862909297,0.21979623735899845,4.390619473039776,0.9652902262059119,0.26400699318545195,0.0750057614011679,0.283005661934167,0.3704533333332923,0.0001415266617969152,0.26598509530765596,0.23731260921545333,1.118045214261619,0.9585887289862846,216215552,214970368,314421248,432435200,98799616,331247616,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,15676744404.53329,0,455415.2399693889,69923.46430705323,0,0,1105331.7628769649,43,33,9,4,12,16,5,5,3,11,1,3,5,18,9,8.8,3.667,23.4,2.133,1.733,2.2,18.733,0,0,0,0,0,0,0.19473684210526318,0.0031118012422360246,0.045712560386473436,0.05833333333333333,0.002311475409836065,0.003,0.004772511848341232,0.8926470588235293,0.0048012422360248445,0.46031250000000035,0.36041666666666666,0.004462295081967213,0.0046,0.008989159891598916
1705637377,1.6514588168426665,30.438567919582955,20.569060391363013,0.21979623735899845,4.390619473039776,0.9652902262059119,0.27006410966565964,0.06476726662057125,0.283005661934167,0.3704533333332923,0.0001415266617969152,0.26598509530765596,0.23606757130985534,1.118045214261619,0.9781220656272344,216215552,214970368,314503168,432435200,98799616,331247616,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,18775710229.4197,0,465863.8387813855,69923.46430705323,0,0,1127855.3089727368,43,33,9,4,12,16,5,5,3,11,1,3,5,18,9,8.8,3.667,23.4,2.133,2.133,2.2,18.733,0,0,0,0,0,0,0.19473684210526318,0.0031118012422360246,0.045712560386473436,0.05833333333333333,0.0022,0.003,0.004772511848341232,0.8926470588235293,0.0048012422360248445,0.46031250000000035,0.36041666666666666,0.00444,0.0046,0.008989159891598916
1705637378,1.6514588168426665,30.438567919582955,20.895799187081185,0.21979623735899845,4.390619473039776,1.0859855720193787,0.27612122614586726,0.06351717059721845,0.283005661934167,0.3704533333332923,0.0001415266617969152,0.26598509530765596,0.23606757130985534,1.118045214261619,0.997655402268184,216215552,214970368,314503168,432435200,98799616,331472896,110325760,4796416,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,19080097620.56465,0,476312.43759338214,69923.46430705323,0,0,1150378.855068509,43,33,9,4,12,20,5,5,3,11,1,3,5,18,9,9.2,3.667,23.4,2.533,2.533,2.6,19.933,0,0,0,0,0,0,0.19700000000000004,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.8919117647058824,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637379,1.6514588168426665,30.438567919582955,20.895799187081185,0.21979623735899845,4.390619473039776,1.0859855720193787,0.28283308958140213,0.07909634190510477,0.2910867425840088,0.3704533333332923,0.0001415266617969152,0.26598509530765596,0.23606757130985534,1.118045214261619,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98463744,4575232,2891776,306647040,8699904,197435392,3745387.743307119,19080097620.56465,0,485598.53637684876,49358.31776827138,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,5,18,9,9.2,3.667,23.4,2.533,2.533,2.6,19.933,0,0,0,0,0,0,0.19700000000000004,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.8919117647058824,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637380,1.6514588168426665,30.438567919582955,20.895799187081185,0.21979623735899845,4.390619473039776,1.0859855720193787,0.28895179523242437,0.07909634190510477,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.23606757130985534,1.118045214261619,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306647040,8699904,197435392,3745387.743307119,19080097620.56465,0,496103.79413524835,49358.31776827138,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,5,18,9,9.2,3.667,23.4,2.533,2.533,2.6,19.933,0,0,0,0,0,0,0.19700000000000004,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.8919117647058824,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637381,1.6514588168426665,30.438567919582955,20.895799187081185,0.21979623735899845,4.390619473039776,1.0859855720193787,0.2950705008834466,0.07909634190510477,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.118045214261619,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,3745387.743307119,19080097620.56465,0,506609.05189364793,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,9.2,3.667,23.4,2.533,2.533,2.6,19.933,0,0,0,0,0,0,0.19700000000000004,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.8919117647058824,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637382,1.6514588168426665,25.392310466769086,20.895799187081185,0.22645161290323995,4.390619473039776,1.0859855720193787,0.3011892065344689,0.07909634190510477,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.118045214261619,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,3618774.690732805,19080097620.56465,0,517114.3096520475,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,9.2,3.667,23.4,2.533,2.533,2.6,19.933,0,0,0,0,0,0,0.19700000000000004,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.8919117647058824,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637383,1.6514588168426665,30.416630957019407,20.895799187081185,0.22645161290323995,4.390619473039776,1.0859855720193787,0.3073079121854911,0.07909634190510477,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.118045214261619,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,4334813.660563563,19080097620.56465,0,527619.5674104472,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,8.267,3.667,23.4,2.533,2.533,2.4,19.933,0,0,0,0,0,0,0.22000000000000003,0.0031118012422360246,0.045712560386473436,0.06304347826086956,0.0022333333333333333,0.003,0.00484652278177458,0.9126760563380284,0.0048012422360248445,0.46031250000000035,0.3866666666666666,0.004499999999999999,0.0046,0.00898952879581152
1705637384,1.6514588168426665,30.416630957019407,20.895799187081185,0.22645161290323995,4.390619473039776,1.112266297928556,0.31342661783651327,0.0776735328951926,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.1180452142616193,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,4334813.660563563,19080097620.56465,0,538124.8251688466,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,3.8,23.533,2.467,2.533,2.4,19.667,0,0,0,0,0,0,0.2227272727272728,0.0030595238095238097,0.04581395348837209,0.07708333333333334,0.0022333333333333333,0.003,0.00485956416464891,0.9200000000000004,0.004707142857142858,0.46627906976744166,0.4175000000000001,0.0045,0.0046,0.008993438320209974
1705637385,1.6514588168426665,30.416630957019407,20.89579918708118,0.22645161290323995,4.390619473039776,1.112266297928556,0.36712233906133407,0.0776735328951926,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.1180452142616193,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,4334813.660563563,19080097620.56465,0,630315.4655039753,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,3.8,23.533,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030595238095238097,0.04581395348837209,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004707142857142858,0.46627906976744166,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637386,1.4177131708609962,30.416630957019407,20.89579918708118,0.22645161290323995,4.390619473039776,1.112266297928556,0.36712233906133407,0.0776735328951926,0.2910867425840088,0.8773609659557513,0.0001415266617969152,0.26598509530765596,0.24265975820381702,1.1076316174855283,1.1720001984569803,216215552,214970368,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197435392,4334813.660563563,19080097620.56465,0,630315.4655039753,49358.31776827137,0,0,1351412.7657463222,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,3.8,23.533,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030595238095238097,0.04581395348837209,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004707142857142858,0.46627906976744166,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637387,1.3901888572469518,30.283598455925226,20.89579918708118,0.22645161290323995,4.370672310146008,1.112266297928556,0.36712233906133407,0.0776735328951926,0.2910867425840088,0.8773609659557513,0,0.26243356044662236,0.24265975820381702,1.1076316174855283,1.3488818791190758,216215552,215011328,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,19080097620.56465,0,630315.4655039753,49358.31776827137,0,0,2945545.3538369103,43,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,4,23.533,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04581395348837209,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.46627906976744166,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637388,1.7024451526955766,30.283598455925226,20.89579918708118,0.22645161290323995,4.370672310146008,1.112266297928556,0.36712233906133407,0.0776735328951926,0.2910867425840088,0.8773609659557513,0,0.26243356044662236,0.24265975820381702,1.1076316174855283,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331472896,110338048,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,19080097620.56465,0,630315.4655039753,49358.31776827137,0,0,2945545.3538369103,40,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,4,23.467,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04706572769953051,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.4707446808510639,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637389,1.6962546734591692,30.283598455925226,20.89579918708118,0.22645161290323995,3.5878848993988584,1.112266297928556,0.36244389428984053,0.07442415360913694,0.24705529617481756,0.8773609659557513,0,0.26243356044662236,0.24265975820381702,1.1076316174855283,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331472896,110346240,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,19080097620.56465,0,610075.8810860858,21779.213643656185,0,0,2945545.3538369103,40,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,4,23.467,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04706572769953051,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.4707446808510639,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637390,1.6962546734591692,30.283598455925226,20.89579918708118,0.22645161290323995,3.515040360896425,1.112266297928556,0.36244389428984053,0.07442415360913694,0.2521610630810395,0.8773609659557513,0,0.26243356044662236,0.24265975820381702,1.1076316174855283,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331472896,110346240,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,19080097620.56465,0,610075.8810860858,22229.313641458426,0,0,2945545.3538369103,40,33,9,4,12,20,5,5,3,11,1,3,6,18,9,7.733,4,23.467,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04706572769953051,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.4707446808510639,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637391,1.6962546734591692,30.283598455925226,20.89579918708118,0.22645161290323995,3.442195822393991,1.0635454374254898,0.36244389428984053,0.07442415360913694,0.2572668299872616,0.8773609659557513,0,0.2592037598338041,0.24265975820381702,1.1076316174855283,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268283904,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,19080097620.56465,0,610075.8810860858,22679.413639260674,0,0,2945545.3538369103,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4,23.467,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04706572769953051,0.07708333333333334,0.0022333333333333333,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.4707446808510639,0.4175000000000001,0.0045,0.0046,0.00903116883116883
1705637392,1.6962546734591692,30.283598455925226,20.599509410144602,0.22645161290323995,3.369351283891558,1.0635454374254898,0.36244389428984053,0.07442415360913694,0.25832176899914194,0.8773609659557513,0,0.2592037598338041,0.24265975820381702,0.7316729988727327,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,18565775717.23663,0,610075.8810860858,55769.66395404014,0,0,2945545.3538369103,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4,23.467,2.467,2.533,2.4,19.933,0,0,0,0,0,0,0.2227272727272728,0.0030229885057471264,0.04706572769953051,0.07708333333333334,0.0023125,0.003,0.004884337349397591,0.9200000000000004,0.004641379310344828,0.4707446808510639,0.4175000000000001,0.004512499999999999,0.0046,0.00903116883116883
1705637393,1.6962546734591692,30.283598455925226,20.599509410144602,0.22645161290323995,3.2965067453891246,1.0635454374254898,0.36244389428984053,0.07442415360913694,0.30330235001252764,0.8773609659557513,0,0.2592037598338041,0.24265975820381702,0.7518419201353074,1.3488818791190758,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,18565775717.23663,0,610075.8810860858,65480.6221024505,0,0,2945545.3538369103,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.333,4,23.467,2.067,2.133,2,18.733,0,0,0,0,0,0,0.22857142857142865,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.9173913043478265,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637394,1.6962546734591692,30.283598455925226,20.599509410144602,0.22645161290323995,3.2236622068866914,1.0635454374254898,0.36244389428984053,0.07442415360913694,0.30330235001252764,0.8773609659557513,0,0.2592037598338041,0.24265975820381702,0.772010841397882,1.426821364074971,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,18565775717.23663,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.333,4,23.467,2.067,2.133,2,18.733,0,0,0,0,0,0,0.22857142857142865,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.9173913043478265,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637395,1.6962546734591692,30.283598455925226,19.80283150092415,0.222834009583778,3.1508176683842577,1.0635454374254898,0.36244389428984053,0.07442415360913694,0.30330235001252764,0.8919092425338239,0,0.2592037598338041,0.24663283232482977,0.7921797626604563,1.426821364074971,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,17807527996.798843,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.333,4,23.467,2.067,2.133,2,18.733,0,0,0,0,0,0,0.22857142857142865,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.9173913043478265,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637396,1.6962546734591692,30.283598455925226,19.80283150092415,0.222834009583778,3.077973129881824,1.0635454374254898,0.36244389428984053,0.06861004340689768,0.30330235001252764,0.8919092425338239,0,0.2592037598338041,0.24663283232482977,0.812348683923031,1.426821364074971,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,17807527996.798843,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.333,4,23.467,2.067,2.133,2,18.733,0,0,0,0,0,0,0.22857142857142865,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.9173913043478265,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637397,1.6962546734591692,30.283598455925226,19.80283150092415,0.222834009583778,3.0051285913793904,1.0635454374254898,0.36244389428984053,0.07978633605908533,0.30330235001252764,0.8919092425338239,0,0.2592037598338041,0.24663283232482977,0.8325176051856056,1.426821364074971,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306651136,8699904,197505024,3753016.034614406,17807527996.798843,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.333,4,23.467,2.067,2.133,2,18.733,0,0,0,0,0,0,0.22857142857142865,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.9173913043478265,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637398,1.6962546734591692,30.283598455925226,19.80283150092415,0.222834009583778,3.224583466341767,1.0635454374254898,0.36244389428984053,0.07978633605908533,0.30330235001252764,0.8919092425338239,0,0.2592037598338041,0.252045994488244,0.8526865264481801,1.426821364074971,216268800,215011328,314503168,432435200,98799616,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197505024,3753016.034614406,17807527996.798843,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.6,4,23.467,2.067,2.133,1.867,18.733,0,0,0,0,0,0,0.20030120481927713,0.0030229885057471264,0.04706572769953051,0.08333333333333333,0.0023333333333333335,0.003,0.004946341463414633,0.8341269841269843,0.004641379310344828,0.4707446808510639,0.422,0.004515151515151515,0.0046,0.00909922680412371
1705637399,1.6962546734591692,30.283598455925226,19.80283150092415,0.222834009583778,4.413533113824861,1.0635454374254898,0.36244389428984053,0.07978633605908533,0.30330235001252764,0.875045043299637,0,0.2618722668076351,0.252045994488244,0.7268375000000306,1.426821364074971,216268800,215011328,314503168,432435200,102596608,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197505024,3753016.034614406,17807527996.798843,0,610075.8810860858,65480.6221024505,0,0,3516097.271355416,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4.333,24.467,1.8,2.133,1.867,17.933,0,0,0,0,0,0,0.17989130434782608,0.003034090909090909,0.04629424778761061,0.0715909090909091,0.0023333333333333335,0.003,0.005080246913580246,0.7534482758620689,0.004661363636363637,0.43361111111111145,0.4105769230769231,0.004515151515151515,0.0046,0.009134567901234568
1705637400,1.6962546734591692,29.975741389374615,19.80283150092415,0.222834009583778,4.413533113824861,1.0635454374254898,0.3689159207405922,0.07978633605908533,0.30330235001252764,0.875045043299637,0,0.2618722668076351,0.252045994488244,0.8273254168314987,1.3523764116370915,216268800,215011328,314503168,432435200,102596608,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197541888,2749795.6800934034,17807527996.798843,0,658067.4776222171,65480.6221024505,0,0,2925495.4752823273,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4.333,24.467,1.8,2.133,1.867,16.067,0,0,0,0,0,0,0.17989130434782608,0.003034090909090909,0.04629424778761061,0.0715909090909091,0.0023333333333333335,0.003,0.005174698795180723,0.7534482758620689,0.004661363636363637,0.43361111111111145,0.4105769230769231,0.004515151515151515,0.0046,0.009150602409638555
1705637401,1.6962546734591692,29.975741389374615,19.80283150092415,0.22273860548504515,4.413533113824861,1.0635454374254898,0.3689159207405922,0.07978633605908533,0.30330235001252764,0.875045043299637,0,0.2618722668076351,0.252045994488244,0.8458789887309742,1.3523764116370915,216268800,215011328,314503168,432435200,102596608,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197541888,2749795.6800934034,17807527996.798843,0,658067.4776222171,65480.6221024505,0,0,2925495.4752823273,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4.333,24.467,1.8,2.133,1.867,16.067,0,0,0,0,0,0,0.17989130434782608,0.003034090909090909,0.04629424778761061,0.0715909090909091,0.0023333333333333335,0.003,0.005174698795180723,0.7534482758620689,0.004661363636363637,0.43361111111111145,0.4105769230769231,0.004515151515151515,0.0046,0.009150602409638555
1705637402,1.6518789293686114,29.975741389374615,19.263224938455384,0.22273860548504515,4.413533113824861,1.0635454374254898,0.3689159207405922,0.07978633605908533,0.30330235001252764,0.875045043299637,0,0.2618722668076351,0.252045994488244,0.8644325606304499,1.3523764116370915,216330240,215011328,314503168,432435200,102596608,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197541888,2749795.6800934034,17623188320.833572,0,658067.4776222171,65480.6221024505,0,0,2925495.4752823273,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4.4,24.467,1.8,2.133,1.867,16.067,0,0,0,0,0,0,0.17989130434782608,0.003033518038280506,0.04629424778761061,0.0715909090909091,0.0023333333333333335,0.003,0.005174698795180723,0.7534482758620689,0.004660332468904912,0.43361111111111145,0.4105769230769231,0.004515151515151515,0.0046,0.009150602409638555
1705637403,1.6518789293686114,29.975741389374615,19.263224938455384,0.2227386054850451,4.413533113824861,0.966278852963139,0.3689159207405922,0.06908344233418158,0.30330235001252764,0.875045043299637,0,0.2618722668076351,0.252045994488244,0.8829861325299254,1.3523764116370915,216330240,215011328,314503168,432435200,102596608,331186176,110346240,4792320,268288000,98451456,4575232,2891776,306655232,8699904,197541888,2749795.6800934034,17623188320.833572,0,658067.4776222171,65480.6221024505,0,0,2925495.4752823273,40,33,9,4,12,15,5,5,3,11,1,3,6,18,9,7.733,4.4,24.533,1.8,2.133,1.867,16.067,0,0,0,0,0,0,0.17989130434782608,0.003033518038280506,0.04533261802575107,0.0715909090909091,0.0023333333333333335,0.003,0.005174698795180723,0.7534482758620689,0.004660332468904912,0.385126582278481,0.4105769230769231,0.004515151515151515,0.0046,0.009150602409638555
