time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705821357,1.3455030929825411,7.289897931593904,0.1765298429319422,0.20844964949139913,4.402742118324742,65.33835263779221,0.3973398749637755,0.09324723792631993,0.13818333333333044,0.7389076183446711,0.00011416046394811294,0.29950959752322426,0.30981468119849886,0.8979719557830399,1.042506681939669,215269376,92016640,6348800,432185344,99704832,1069170688,45744128,4628480,272515072,95895552,4538368,2895872,299753472,8400896,56963072,0,1688900.9057726108,0,0,0,975116.9626961453,0,0,0,1775089.7289041618,14,7,7,4,9,21,5,5,3,11,1,3,6,19,9,9.791,4.865,26.926,2.259,2.46,2.46,21.575,0,,0,0.02089574940872476,0.0030202001339493323,0.031250043923853194,0.05893201986298221,0.0025943641624589474,0.003041621817231664,0.0040353553161812175,0.04590908874203273,0.004636360241108799,0.09247032831689575,0.26111766809728193,0.004559345633504733,0.004674919271016995,0.009318044368323453
1705821358,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,4.402742118324742,64.03609573477715,0.3973398749637755,0.09324723792631993,0.3032681685879826,0.7389076183446711,0.00011416046394811294,0.29950959752322426,0.30981468119849886,0.8979719557830399,1.042506681939669,215269376,92090368,6348800,432185344,99704832,1069170688,45744128,4628480,272519168,95895552,4538368,2895872,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,1775089.7289041618,14,7,7,4,9,21,5,5,3,11,1,3,6,19,9,9.791,4.732,26.926,2.259,2.46,2.46,20.242,0,,0,0.02089574940872476,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0025943641624589474,0.003041621817231664,0.004151500063719819,0.04590908874203273,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.004559345633504733,0.004674919271016995,0.009532601774740919
1705821359,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,4.402742118324742,78.14400971162077,0.3973398749637755,0.09324723792631993,0.3032681685879826,0.7389076183446711,0.00011416046394811294,0.29609466998706985,0.30981468119849886,0.8979719557830399,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,9.791,4.732,26.926,2.259,2.46,2.46,20.242,0,,0,0.02089574940872476,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0025943641624589474,0.003041621817231664,0.004151500063719819,0.04590908874203273,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.004559345633504733,0.004674919271016995,0.009532601774740919
1705821360,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,4.402742118324742,78.14400971162077,0.3973398749637755,0.09324723792631993,0.3032681685879826,0.7389076183446711,0.00011416046394811294,0.29609466998706985,0.22858635355335952,0.8979719557830399,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,9.791,4.732,26.926,2.259,2.46,2.46,20.242,0,,0,0.02089574940872476,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0025943641624589474,0.003041621817231664,0.004151500063719819,0.04590908874203273,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.004559345633504733,0.004674919271016995,0.009532601774740919
1705821361,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,3.6272541284583184,78.14400971162077,0.3973398749637755,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.2337413127025682,0.8979719557830399,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.124,4.732,26.926,2.259,2.46,2.46,20.242,0,,0,0.021036183820132375,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0025943641624589474,0.003041621817231664,0.004151500063719819,0.04548101173761841,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.004559345633504733,0.004674919271016995,0.009532601774740919
1705821362,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,3.5538750931529055,78.15005794986264,0.3973398749637755,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.23889627185177684,0.8979719557830399,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.124,4.732,26.926,2.259,2.126,2.46,20.242,0,,0,0.021036183820132375,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0026336431795474418,0.003041621817231664,0.004151500063719819,0.04548101173761841,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.00456571889646732,0.004674919271016995,0.009532601774740919
1705821363,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,3.480496057847494,78.15005794986264,0.3973398749637755,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.24405123100098552,0.8979719557830399,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.124,4.732,26.926,2.259,2.126,2.126,20.242,0,,0,0.021036183820132375,0.003020406275337792,0.031250043923853194,0.05893201986298221,0.0026336431795474418,0.0030429658874723407,0.004151500063719819,0.04548101173761841,0.004636731295608026,0.09247032831689575,0.26111766809728193,0.00456571889646732,0.004677338597450212,0.009532601774740919
1705821364,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,3.4071170225420806,78.15005794986264,0.3973398749637755,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.24920619015019416,0.7591255742272118,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,975116.9626961453,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.072,4.732,26.926,2.139,2.006,2.006,20.083,0,,0,0.021047526270719517,0.003020406275337792,0.03111274796302872,0.06551750030648523,0.0025949367088607595,0.0030681818181818184,0.0041202672936939385,0.04552498610762558,0.004636731295608026,0.09194449208967836,0.23999876555401933,0.004518987341772153,0.004722727272727273,0.009556630610658978
1705821365,1.3455030929825411,6.8145460584588164,0.1765298429319422,0.20844964949139913,3.3337379872366686,78.15005794986264,0.3916078498881032,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.2543611492994028,0.7762885177667878,1.0790303843870308,215269376,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,716864.6353359729,18774.78055600119,0,0,2061904.6389756564,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.072,4.732,27.649,2.139,2.006,2.006,20.083,0,,0,0.021047526270719517,0.003020406275337792,0.03133599002575958,0.06551750030648523,0.0025949367088607595,0.0030681818181818184,0.0041202672936939385,0.04552498610762558,0.004636731295608026,0.09300590261095283,0.23999876555401933,0.004518987341772153,0.004722727272727273,0.009556630610658978
1705821366,1.3070101320458205,6.8145460584588164,0.1868268088249562,0.17479377613112265,3.260358951931256,78.15005794986264,0.3916078498881032,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.29609466998706985,0.25951610844861145,0.7934514613063637,0.9274475965270159,215261184,92090368,6348800,432185344,99704832,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,716864.6353359729,18774.78055600119,0,0,1772247.1297897787,14,7,7,4,9,26,5,5,3,11,1,3,6,19,9,8.072,4.732,27.649,2.139,2.006,2.006,20.083,0,,0,0.021047526270719517,0.003020406275337792,0.03133599002575958,0.06551750030648523,0.0025949367088607595,0.0030681818181818184,0.0041202672936939385,0.04552498610762558,0.004636731295608026,0.09300590261095283,0.23999876555401933,0.004518987341772153,0.004722727272727273,0.009556630610658978
1705821367,1.3070101320458205,6.8145460584588164,0.1868268088249562,0.2076356855432339,4.1446110837611805,78.15005794986264,0.3916078498881032,0.09184388560955133,0.3032681685879826,0.7665170575922993,0.00011416046394811294,0.20844287551125026,0.3092975489525195,0.8106144048459395,0.9094637567872323,215261184,92090368,6348800,432185344,107806720,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,716864.6353359729,18774.78055600119,0,0,1737882.052473518,14,7,7,4,8,26,5,5,3,11,1,3,6,19,9,8.072,4.732,27.649,2.139,2.006,2.006,20.083,0,,0,0.021047526270719517,0.003020406275337792,0.03133599002575958,0.06551750030648523,0.0025949367088607595,0.0030681818181818184,0.0041202672936939385,0.04552498610762558,0.004636731295608026,0.09300590261095283,0.23999876555401933,0.004518987341772153,0.004722727272727273,0.009556630610658978
1705821368,1.3070101320458205,6.8145460584588164,0.1868268088249562,0.2076356855432339,4.1446110837611805,78.15005794986264,0.3916078498881032,0.09184388560955133,0.2981210855950007,0.7665170575922993,0.00011416046394811294,0.2134685017893689,0.3092975489525195,1.0297766123745542,0.8914799170474484,215261184,92090368,6348800,432185344,107806720,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8400896,56963072,0,2321913.197519929,0,0,0,716864.6353359729,30269.551240600806,0,0,1703516.9751572572,14,7,7,4,8,26,5,5,3,11,1,3,6,19,9,8.072,4.732,27.649,2.139,2.006,2.006,20.083,0,,0,0.021047526270719517,0.003020406275337792,0.03133599002575958,0.06551750030648523,0.0025949367088607595,0.0030681818181818184,0.0041202672936939385,0.04552498610762558,0.004636731295608026,0.09300590261095283,0.23999876555401933,0.004518987341772153,0.004722727272727273,0.009556630610658978
1705821369,1.30701013204582,6.8145460584588164,0.1868268088249562,0.2076356855432339,4.1446110837611805,78.15005794986264,0.3916078498881032,0.09184388560955133,0.2981210855950007,0.7665170575922993,0.00011416046394811294,0.21849412806748764,0.26019656305630695,0.9376021868633464,0.8734960773076644,215261184,92090368,6348800,432185344,107806720,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8388608,56963072,0,2321913.197519929,0,0,0,716864.6353359729,30269.551240600806,0,0,1669151.897840996,14,7,7,4,8,26,5,5,3,11,1,3,6,19,9,7.542,4.068,25.797,2.207,2.006,2.006,19.824,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004186849247600352,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009702569875565299
1705821370,1.30701013204582,6.801031927418776,0.1868268088249562,0.2059950731398938,4.079409854319405,78.15005794986264,0.3916078498881032,0.09082327155271738,0.2981210855950007,0.7665170575922993,0.00011416046394811294,0.22351975434560628,0.2550416039070983,0.9376021868633464,0.8555122375678808,215261184,92110848,6348800,432189440,107806720,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8388608,56963072,0,2141754.9691806915,0,0,0,716864.6353359729,30269.551240600806,0,0,1634786.8205247354,14,7,7,4,8,26,5,5,3,11,1,3,6,19,9,7.542,4.068,25.797,2.207,2.006,2.006,19.824,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004186849247600352,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009702569875565299
1705821371,1.0981546822154258,6.801031927418776,0.15683098622307273,0.2059950731398938,4.079409854319405,78.15005794986264,0.3916078498881032,0.09082327155271738,0.2981210855950007,0.7665170575922993,0.00011416046394811294,0.22854538062372498,0.24988664475788963,0.9376021868633464,1.0613615471338114,215261184,92110848,6348800,432189440,107806720,438231040,45744128,4628480,272519168,95895552,4538368,2899968,299753472,8388608,56995840,0,2141754.9691806915,0,0,0,716864.6353359729,30269.551240600806,0,0,1733455.9014829588,14,7,7,4,8,26,5,5,3,11,1,3,6,19,9,7.542,4.068,25.797,2.207,2.006,2.006,19.824,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004186849247600352,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009702569875565299
1705821372,1.1202537588445927,6.801031927418776,0.15371720607599015,0.2059950731398938,4.079409854319405,77.77053116404016,0.3916078498881032,0.09082327155271738,0.2981210855950007,0.7665170575922993,0.00011416046394811294,0.23357100690184363,0.30113971351464264,0.9376021868633464,1.0613615471338114,215261184,92110848,6348800,432189440,107806720,452108288,45744128,4628480,272519168,95895552,4538368,2899968,299749376,8388608,56995840,0,2141754.9691806915,0,0,0,716864.6353359729,30269.551240600806,0,0,1733455.9014829588,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.542,4.068,25.797,2.207,2.006,2.006,19.824,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004186849247600352,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009702569875565299
1705821373,1.142352835473759,5.488927589918659,0.15060342592890752,0.2059950731398938,4.079409854319405,77.77053116404016,0.37799315849486803,0.09082327155271738,0.2981210855950007,0.7665170575922993,0.00011416046394811291,0.19660250000000265,0.30113971351464264,0.9376021868633464,1.0398911353032563,215261184,92110848,6348800,432189440,107806720,452108288,45764608,4628480,272519168,95895552,4538368,2899968,299749376,8388608,56995840,0,1960303.0166177417,0,0,0,662905.0649207341,30269.551240600806,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.542,4.134,25.797,2.207,2.006,2.006,18.224,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004254212461223841,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009927315196338217
1705821374,1.3259445977499995,5.599712437415126,0.17600708800939202,0.2059950731398938,4.079409854319405,77.77053116404016,0.37799315849486803,0.09082327155271738,0.306696165946254,0.7665170575922994,0.00018901447850903298,0.19660250000000265,0.30113971351464264,0.9376021868633464,1.0398911353032563,215261184,92110848,6303744,432189440,107806720,452108288,45764608,4628480,272519168,95895552,4538368,2899968,299749376,8388608,56995840,0,1999868.463088876,0,0,0,662905.0649207341,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.542,4.134,25.797,2.207,2.006,2.006,18.224,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004254212461223841,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009927315196338217
1705821375,1.3259445977499995,5.710497284911591,0.17600708800939202,0.2059950731398938,4.079409854319405,77.77053116404016,0.37799315849486803,0.09082327155271738,0.306696165946254,0.6491646535811321,0.00011234187880556876,0.24908509064804107,0.30113971351464264,0.9376021868633464,1.0398911353032563,215261184,92110848,6303744,432189440,107806720,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2039433.9095600103,0,0,0,662905.0649207341,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.542,4.134,25.797,2.207,2.006,2.006,18.224,0,,0,0.021142042453973876,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004254212461223841,0.046093730909645254,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009927315196338217
1705821376,1.3259445977499995,6.647090849787965,0.17600708800939202,0.2059950731398938,4.079409854319405,77.77053116404016,0.37799315849486803,0.09082327155271738,0.306696165946254,0.662175464517886,0.00011234187880556876,0.2540656801293511,0.30113971351464264,0.9376021868633464,1.0398911353032563,215261184,92110848,6303744,432189440,107806720,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,662905.0649207341,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.142,4.134,25.797,2.207,2.006,2.006,18.224,0,,0,0.021315606219785614,0.003,0.03168922066163974,0.07177560006597677,0.0025949367088607595,0.0030681818181818184,0.004254212461223841,0.047413024978042215,0.0046,0.09452951579201739,0.2350030170862357,0.004518987341772153,0.004722727272727273,0.009927315196338217
1705821377,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.079409854319405,77.77053116404016,0.37799315849486803,0.09082327155271738,0.306696165946254,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,107806720,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,662905.0649207341,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.142,4.134,25.797,2.207,1.806,2.006,18.224,0,,0,0.021315606219785614,0.003,0.03168922066163974,0.07177560006597677,0.0024865974924340685,0.0030681818181818184,0.004254212461223841,0.047413024978042215,0.0046,0.09452951579201739,0.2350030170862357,0.004497319498486814,0.004722727272727273,0.009927315196338217
1705821378,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.187316794034049,77.77053116404016,0.37799315849486803,0.07253635602678524,0.306696165946254,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,662905.0649207341,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.142,4.134,25.797,2.207,1.806,1.873,18.224,0,,0,0.021315606219785614,0.003,0.03168922066163974,0.07177560006597677,0.0024865974924340685,0.0030666666666666668,0.004254212461223841,0.047413024978042215,0.0046,0.09452951579201739,0.2350030170862357,0.004497319498486814,0.00472,0.009927315196338217
1705821379,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.187316794034049,77.77053116404016,0.37208358586523976,0.07402062768683813,0.306696165946254,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,626019.1309388917,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.935,4.134,25.083,2.134,1.732,1.8,17.603,0,,0,0.021250969649189693,0.003,0.03242504086779434,0.07250112636979907,0.002500109917351506,0.0030652173913043477,0.004276469909270447,0.04736918547963113,0.0046,0.09710436345500476,0.23500275483691369,0.004500021983470301,0.004717391304347826,0.010419543384787672
1705821380,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.187316794034049,77.77053116404016,0.37208358586523976,0.089056299603174,0.306696165946254,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,626019.1309388917,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.935,4.134,25.083,2.134,1.732,1.8,17.603,0,,0,0.021250969649189693,0.003,0.03242504086779434,0.07250112636979907,0.002500109917351506,0.0030652173913043477,0.004276469909270447,0.04736918547963113,0.0046,0.09710436345500476,0.23500275483691369,0.004500021983470301,0.004717391304347826,0.010419543384787672
1705821381,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.187316794034049,77.77053116404016,0.37208358586523976,0.089056299603174,0.306696165946254,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272519168,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,626019.1309388917,41906.02859554441,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.935,4.134,25.083,2.134,1.732,1.8,17.603,0,,0,0.021250969649189693,0.003,0.03242504086779434,0.07250112636979907,0.002500109917351506,0.0030652173913043477,0.004276469909270447,0.04736918547963113,0.0046,0.09710436345500476,0.23500275483691369,0.004500021983470301,0.004717391304347826,0.010419543384787672
1705821382,1.3188503803888285,6.647090849787965,0.17600708800939202,0.2059950731398938,4.187316794034049,77.77053116404016,0.37208358586523976,0.089056299603174,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.30113971351464264,0.9376021868633464,1.0398911353032563,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272515072,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,626019.1309388917,31399.60520515916,0,0,1179336.7239712495,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.935,4.134,25.083,2.134,1.732,1.8,17.603,0,,0,0.021250969649189693,0.003,0.03242504086779434,0.07250112636979907,0.002500109917351506,0.0030652173913043477,0.004276469909270447,0.04736918547963113,0.0046,0.09710436345500476,0.23500275483691369,0.004500021983470301,0.004717391304347826,0.010419543384787672
1705821383,1.3188503803888285,6.647090849787965,0.18580101079585115,0.2059950731398938,4.187316794034049,77.77053116404016,0.37208358586523976,0.089056299603174,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.3111824375473051,0.9376021868633464,1.0520364173525032,215265280,92110848,6303744,432189440,108630016,452108288,45764608,4628480,272515072,95895552,4538368,2895872,299749376,8388608,56995840,0,2373926.788268058,0,0,0,626019.1309388917,31399.60520515916,0,0,1136028.4585933497,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,7.935,4.134,25.083,2.134,1.732,1.8,17.603,0,,0,0.021250969649189693,0.003,0.03242504086779434,0.07250112636979907,0.002500109917351506,0.0030652173913043477,0.004276469909270447,0.04736918547963113,0.0046,0.09710436345500476,0.23500275483691369,0.004500021983470301,0.004717391304347826,0.010419543384787672
1705821384,1.3188503803888285,6.8768240503032585,0.18580101079585115,0.1828963698155102,4.0511089709089685,77.77053116404016,0.37208358586523976,0.089056299603174,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.3111824375473051,0.9208445040214391,1.0520364173525032,215265280,92164096,6303744,432189440,108630016,452108288,45764608,4628480,272515072,95895552,4538368,2895872,299749376,8376320,56995840,0,2194530.6395803103,0,0,0,626019.1309388917,31399.60520515916,0,0,1136028.4585933497,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.733,4,24.876,1.867,1.732,1.8,17.733,0,,0,0.02133259911894273,0.0030103626943005185,0.03299086757990868,0.0725,0.002500109917351506,0.0030652173913043477,0.004317073170731707,0.0485091743119266,0.004618652849740934,0.09892857142857141,0.234375,0.004500021983470301,0.004717391304347826,0.013000000000000015
1705821385,1.3188503803888285,6.8768240503032585,0.18580101079585115,0.18350552272622367,4.0511089709089685,77.68150605138823,0.37208358586523976,0.089056299603174,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.3111824375473051,0.9208445040214391,1.0844821379412672,215265280,92164096,6303744,432189440,108630016,452108288,45764608,4628480,272515072,95895552,4538368,2895872,299749376,8376320,57114624,0,2194530.6395803103,0,0,0,626019.1309388917,31399.60520515916,0,0,1830159.0326747561,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.733,4,24.876,1.867,1.732,1.8,17.733,0,,0,0.02133259911894273,0.0030103626943005185,0.03299086757990868,0.0725,0.002500109917351506,0.0030652173913043477,0.004317073170731707,0.0485091743119266,0.004618652849740934,0.09892857142857141,0.234375,0.004500021983470301,0.004717391304347826,0.013000000000000015
1705821386,1.3188503803888285,6.8768240503032585,0.18580101079585115,0.17992227031026212,4.051108970908969,77.68150605138823,0.37208358586523976,0.089056299603174,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.3111824375473051,0.9208445040214391,1.0844821379412672,215265280,92164096,6303744,432189440,108630016,452108288,45764608,4628480,272515072,95895552,4538368,2895872,299749376,8376320,57114624,0,2194530.6395803103,0,0,0,626019.1309388917,31399.60520515916,0,0,1830159.0326747561,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.733,4,24.876,1.867,1.732,1.8,17.733,0,,0,0.02133259911894273,0.0030103626943005185,0.03299086757990868,0.0725,0.002500109917351506,0.0030652173913043477,0.004317073170731707,0.0485091743119266,0.004618652849740934,0.09892857142857141,0.234375,0.004500021983470301,0.004717391304347826,0.013000000000000015
1705821387,1.3188503803888285,6.8768240503032585,0.18580101079585115,0.17633901789430054,4.051108970908969,77.68150605138823,0.37208358586523976,0.0876312223143675,0.29741275225665104,0.74070784429238,0.00011234187880556876,0.2988353688785997,0.3111824375473051,0.9208445040214391,1.0844821379412672,215265280,92164096,6303744,432189440,108630016,452108288,45764608,4636672,272515072,95895552,4538368,2895872,299749376,8376320,57114624,0,2194530.6395803103,0,0,0,626019.1309388917,31399.60520515916,0,0,1830159.0326747561,14,7,7,4,8,25,5,5,3,11,1,3,6,19,9,8.733,4,24.876,1.867,1.732,1.8,17.733,0,,0,0.02133259911894273,0.0030103626943005185,0.03299086757990868,0.0725,0.002500109917351506,0.0030652173913043477,0.004317073170731707,0.0485091743119266,0.004618652849740934,0.09892857142857141,0.234375,0.004500021983470301,0.004717391304347826,0.013000000000000015
