time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705487381,0.6363043430839803,2.5349653447287586,0.38560560374819786,23.896963397436068,0.3023502726702363,6.928145695364253,0.6295012660517291,14.306843466768292,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15147008,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.933,1,68.8,1.133,11.933,11.733,1.333,135.067,17.267,8.467,0,0,0.0030638655462184874,0.0031145113524185587,0.16328125,0.004238141809290953,0.003,0.1763537906137184,0.0033870967741935483,0.0037181164159581425,0.05640176600441501,0.002981308411214953,0.004725714285714285,0.004806120434353405,0.23265625,0.009736068895643364,0.0046,0.40942028985507245,0.006916666666666667,0.08102171136653896,0.091280353200883,0.004606230529595016
1705487382,0.6363043430839803,2.5349653447287586,0.38560560374819786,24.38603391025659,0.3023502726702363,6.928145695364253,0.6295012660517291,13.974186132525784,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15147008,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.933,1,68.8,1.133,11.933,11.733,1.333,135.067,17.267,7.6,0,0,0.0030638655462184874,0.0031145113524185587,0.16328125,0.004238141809290953,0.003,0.1763537906137184,0.0033870967741935483,0.0037181164159581425,0.05640176600441501,0.0029622641509433967,0.004725714285714285,0.004806120434353405,0.23265625,0.009736068895643364,0.0046,0.40942028985507245,0.006916666666666667,0.08102171136653896,0.091280353200883,0.004602515723270441
1705487383,0.6363043430839803,2.5349653447287586,0.37715151196791746,24.8751044230771,0.3023502726702363,6.9707009780433875,0.6295012660517291,13.641528798283273,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15147008,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.933,1,68.8,1.133,11.933,11.733,1.333,135.067,17.267,7.6,0,0,0.0030638655462184874,0.0031145113524185587,0.16328125,0.004238141809290953,0.003,0.1763537906137184,0.0033870967741935483,0.0037181164159581425,0.05640176600441501,0.0029622641509433967,0.004725714285714285,0.004806120434353405,0.23265625,0.009736068895643364,0.0046,0.40942028985507245,0.006916666666666667,0.08102171136653896,0.091280353200883,0.004602515723270441
1705487384,0.6363043430839803,2.5349653447287586,0.37715151196791746,29.344230769230983,0.3023502726702363,6.9707009780433875,0.6295012660517291,13.308871464040765,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15147008,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.133,0.6,68.133,0.733,11.933,11.733,0.933,134.8,17.267,6.8,0,0,0.0030638655462184874,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037193727540019597,0.05640176600441501,0.002962025316455696,0.004725714285714285,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08103887826641173,0.091280353200883,0.00460253164556962
1705487385,0.6363043430839803,2.181013766900603,0.37715151196791746,29.344230769230983,0.3023502726702363,6.9707009780433875,0.6295012660517291,19.988712878919277,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15540224,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.133,0.6,68.133,0.733,11.933,11.733,0.533,134.8,17.267,6.8,0,0,0.0030638655462184874,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037193727540019597,0.05640176600441501,0.002962025316455696,0.004725714285714285,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08103887826641173,0.091280353200883,0.00460253164556962
1705487386,0.6363043430839803,2.138764344488457,0.4109071935754591,29.344230769230983,0.3023502726702363,6.9707009780433875,0.6295012660517291,19.988712878919277,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15540224,46514176,2961408,8601600,35739.37133259167,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.133,0.6,68.133,0.733,11.933,11.733,0.533,134.8,17.267,6.8,0,0,0.0030638655462184874,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037193727540019597,0.05640176600441501,0.002962025316455696,0.004725714285714285,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08103887826641173,0.091280353200883,0.00460253164556962
1705487387,0.6907879091307136,2.0965149220763113,0.4109071935754591,24.71468929487198,0.3023502726702363,6.9707009780433875,0.6295012660517291,19.988712878919277,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43450368,11567104,43786240,43413504,15462400,38514688,15540224,46514176,2961408,8601600,51267.288315914644,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.133,0.6,68.133,0.733,11.933,11.733,0.533,133.6,17.267,6.8,0,0,0.0030638655462184874,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037202865516118527,0.05640176600441501,0.002962025316455696,0.004725714285714285,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08102394454946442,0.091280353200883,0.00460253164556962
1705487388,0.6907879091307136,2.3463302507083137,0.4109071935754591,24.225618782051463,0.3023502726702363,6.907816981386327,0.6295012660517291,19.988712878919277,2.777721897512596,0.28281847950447664,0.2844848368889273,106569728,43311104,11567104,43786240,43413504,16207872,38514688,15540224,46514176,2961408,8601600,51267.288315914644,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.067,22.133,0.6,68.133,0.733,11.933,11.733,0.533,133.6,17.267,6.8,0,0,0.0030638655462184874,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037202865516118527,0.05640176600441501,0.002962025316455696,0.004725714285714285,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08102394454946442,0.091280353200883,0.00460253164556962
1705487389,0.6907879091307136,2.3463302507083137,0.4109071935754591,28.827496272695562,0.3023502726702363,6.907816981386327,0.6295012660517291,19.988712878919277,2.8262819389435903,0.28281847950447664,0.27463304163055013,106569728,43311104,11567104,43937792,43413504,16207872,38514688,15540224,46505984,2961408,8601600,51267.288315914644,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.133,22.133,0.6,68.133,0.733,11.933,11.733,0.533,133.6,17.267,6.8,0,0,0.003060301507537688,0.003116716122650841,0.16774193548387098,0.0042351219512195126,0.003,0.1763537906137184,0.0034000000000000002,0.0037202865516118527,0.05640176600441501,0.002962025316455696,0.00471926298157454,0.004810089020771515,0.23741935483870968,0.009738336713995942,0.0046,0.40942028985507245,0.007000000000000004,0.08102394454946442,0.091280353200883,0.00460253164556962
1705487390,0.6907879091307136,2.3463302507083137,0.4109071935754591,28.827496272695562,0.3023502726702363,6.907816981386327,0.6295012660517291,19.988712878919277,2.8262819389435903,0.22945053157306122,0.27463304163055013,106569728,43311104,11567104,43937792,43413504,16207872,38514688,15540224,46505984,2961408,8601600,51267.288315914644,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23,0.867,70.533,0.733,12.467,12.333,0.533,138.467,18.067,6.933,0,0,0.003064189189189189,0.0031162561576354685,0.175,0.004240272373540856,0.003,0.18280109489051097,0.0034000000000000002,0.0037396733909702213,0.05568432671081678,0.0029630769230769233,0.004726351351351351,0.004809261083743843,0.24625,0.009676762661370405,0.0046,0.4178813559322034,0.007000000000000004,0.08122624156958921,0.09113686534216336,0.004602461538461539
1705487391,0.5692725593487116,2.3463302507083137,0.4109071935754589,28.827496272695562,0.2568919091742662,6.907816981386327,0.6295012660517291,19.988712878919277,2.8262819389435903,0.2342046528359837,0.27463304163055013,106569728,43311104,11567104,43937792,43413504,16207872,38514688,15540224,46505984,2961408,8601600,42248.945073742616,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23,0.867,70.533,0.733,12.467,12.333,0.533,138.467,18.067,6.933,0,0,0.003064189189189189,0.0031162561576354685,0.175,0.004240272373540856,0.003,0.18280109489051097,0.0034000000000000002,0.0037396733909702213,0.05568432671081678,0.0029630769230769233,0.004726351351351351,0.004809261083743843,0.24625,0.009676762661370405,0.0046,0.4178813559322034,0.007000000000000004,0.08122624156958921,0.09113686534216336,0.004602461538461539
1705487392,0.6459440996213269,2.3303833873049853,0.4109071935754589,28.827496272695562,0.2518527379630956,6.907816981386327,0.6295012660517291,19.988712878919277,2.389530549426711,0.23895877409890626,0.27463304163055013,106455040,43311104,11567104,43937792,43413504,16207872,38514688,15540224,46505984,2961408,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23,0.867,70.533,0.733,12.467,12.333,0.533,138.667,18.267,6.933,0,0,0.003064189189189189,0.0031162561576354685,0.175,0.004240272373540856,0.003,0.18280109489051097,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.0029630769230769233,0.004726351351351351,0.004809261083743843,0.24625,0.009676762661370405,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004602461538461539
1705487393,0.6459440996213269,2.3303833873049853,0.4109071935754589,28.827496272695562,0.30819926375349793,6.907816981386327,0.6295012660517291,20.003416550864873,2.4380678255123627,0.2852472757753514,0.27463304163055013,106455040,43311104,11567104,43937792,43417600,16207872,38514688,15540224,46505984,2961408,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23,0.867,70.533,0.733,12.467,12.333,0.533,138.667,18.267,6.933,0,0,0.003064189189189189,0.0031162561576354685,0.175,0.004240272373540856,0.003,0.18280109489051097,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.0029630769230769233,0.004726351351351351,0.004809261083743843,0.24625,0.009676762661370405,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004602461538461539
1705487394,0.6459440996213269,2.3303833873049853,0.4109071935754589,28.827496272695562,0.3187796666875808,6.907816981386327,0.4482750000000025,20.003416550864873,2.4866051015980144,0.2852472757753514,0.27463304163055013,106455040,43311104,11567104,43937792,43417600,16207872,38514688,15540224,46505984,2961408,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23.067,0.867,72.333,0.733,12.467,12.333,0.533,138.667,18.267,6.933,0,0,0.003064189189189189,0.003093841642228739,0.175,0.004209723546234508,0.003,0.1828010948905109,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.0029630769230769233,0.004726351351351351,0.004768914956011731,0.24625,0.009624503968253971,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004602461538461539
1705487395,0.6459440996213269,2.3303833873049853,0.4109071935754589,28.827496272695562,0.3187796666875808,6.907816981386327,0.4482750000000025,20.003416550864873,2.9122365651391102,0.2852472757753514,0.27463304163055013,106455040,43311104,11567104,43937792,43417600,16207872,38514688,15540224,46505984,2961408,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23.067,0.867,72.333,0.733,12.467,12.333,0.533,138.667,18.267,6.933,0,0,0.003064189189189189,0.003093841642228739,0.175,0.004209723546234508,0.003,0.1828010948905109,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.0029630769230769233,0.004726351351351351,0.004768914956011731,0.24625,0.009624503968253971,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004602461538461539
1705487396,0.6459440996213269,2.3303833873049853,0.47403052552263064,28.827496272695562,0.3187796666875808,7.023472456959488,0.4482750000000025,20.003416550864873,2.9122365651391102,0.28729867833811007,0.27463304163055013,106455040,43311104,11190272,43937792,43417600,16207872,38514688,15540224,46505984,3096576,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23.067,0.867,72.333,0.733,12.467,12.333,0.533,138.667,18.267,6.933,0,0,0.003064189189189189,0.003093841642228739,0.175,0.004209723546234508,0.003,0.1828010948905109,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.0029630769230769233,0.004726351351351351,0.004768914956011731,0.24625,0.009624503968253971,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004602461538461539
1705487397,0.6459440996213269,2.3303833873049853,0.47403052552263064,28.827496272695562,0.3187796666875808,7.023472456959488,0.4482750000000025,20.003416550864873,2.9122365651391102,0.28729867833811007,0.27463304163055013,106455040,43311104,11190272,43937792,43417600,16207872,38514688,15540224,46505984,3096576,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23.067,0.867,72.333,0.733,12.467,12.333,0.533,138.667,18.267,7.8,0,0,0.003064189189189189,0.003093841642228739,0.175,0.004209723546234508,0.003,0.1828010948905109,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.002945121951219512,0.004726351351351351,0.004768914956011731,0.24625,0.009624503968253971,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004598780487804879
1705487398,0.6459440996213269,2.3303833873049853,0.47403052552263064,28.827496272695562,0.3187796666875808,7.023472456959488,0.4482750000000025,20.003416550864873,2.9122365651391102,0.28729867833811007,0.27463304163055013,106455040,43311104,11190272,43937792,43417600,16207872,38514688,15540224,46505984,3096576,8601600,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,23.067,0.867,72.333,0.733,12.467,12.333,0.533,138.667,18.267,7.8,0,0,0.003064189189189189,0.003093841642228739,0.175,0.004209723546234508,0.003,0.1828010948905109,0.0034000000000000002,0.0037457627118644074,0.05534934497816594,0.002945121951219512,0.004726351351351351,0.004768914956011731,0.24625,0.009624503968253971,0.0046,0.4178813559322034,0.007000000000000004,0.08122629969418961,0.09106986899563319,0.004598780487804879
1705487399,0.6459440996213269,2.3303833873049853,0.49956753894356365,28.827496272695562,0.3187796666875808,7.023472456959488,0.5345549021534138,20.003416550864873,2.9122365651391102,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43417600,16207872,38514688,15540224,46505984,3096576,8605696,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,24,1.333,73.733,1.2,12.467,12.333,1,139.6,18.267,8.733,0,0,0.003064189189189189,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.0034705882352941172,0.0037515151515151524,0.05534934497816594,0.0029585798816568047,0.004726351351351351,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.007374999999999999,0.08130236794171222,0.09106986899563319,0.004620118343195267
1705487400,0.6459440996213269,2.3303833873049853,0.49956753894356365,28.74002441528159,0.3187796666875808,6.845025112848879,0.5228113466677173,20.003416550864873,2.9122365651391102,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43417600,16150528,38514688,15540224,46505984,3096576,8605696,79946.91025490884,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,24,1.333,73.733,1.2,12.467,12.333,1.533,139.6,18.267,8.733,0,0,0.003064189189189189,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.003390243902439024,0.0037515151515151524,0.05534934497816594,0.0029585798816568047,0.004726351351351351,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.006937499999999999,0.08130236794171222,0.09106986899563319,0.004620118343195267
1705487401,0.68393724213421,2.3303833873049853,0.49956753894356365,28.74002441528159,0.3187796666875808,6.845025112848879,0.511067791182021,20.003416550864873,2.9122365651391102,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43417600,16150528,38514688,15540224,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,24,1.333,73.733,1.2,12.467,12.333,1.533,139.6,18.267,8.733,0,0,0.003064189189189189,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.003390243902439024,0.0037515151515151524,0.05534934497816594,0.0029585798816568047,0.004726351351351351,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.006937499999999999,0.08130236794171222,0.09106986899563319,0.004620118343195267
1705487402,0.68393724213421,2.3303833873049853,0.49956753894356365,28.74002441528159,0.3187796666875808,6.845025112848879,0.49932423569632456,20.003416550864873,2.9122365651391102,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43417600,16150528,38514688,15540224,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,24,1.333,73.733,1.333,12.467,12.333,1.533,139.133,18.267,8.733,0,0,0.003064189189189189,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.003390243902439024,0.0037677459526774602,0.05534934497816594,0.0029585798816568047,0.004726351351351351,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.006937499999999999,0.08150408878504674,0.09106986899563319,0.004620118343195267
1705487403,0.68393724213421,2.3303833873049853,0.49956753894356365,28.74002441528159,0.3187796666875808,6.845025112848879,0.4875806802106282,20.01578264094954,2.9122365651391102,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43417600,16150528,38514688,15540224,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.2,24,1.333,73.733,1.333,12.467,12.333,1.533,139.133,18.267,8.733,0,0,0.003064189189189189,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.003390243902439024,0.0037677459526774602,0.05534934497816594,0.0029585798816568047,0.004726351351351351,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.006937499999999999,0.08150408878504674,0.09106986899563319,0.004620118343195267
1705487404,0.68393724213421,2.2199592801786987,0.49956753894356365,28.74002441528159,0.32349761957202977,6.845025112848879,0.47583712472493184,20.01578264094954,2.492089813795693,0.28729867833811007,0.2912797619047616,106455040,43311104,11190272,43937792,43413504,16150528,38514688,15540224,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,13.4,24,1.333,73.733,1.333,12.467,12.333,1.533,139.133,18.267,8.733,0,0,0.0030644067796610167,0.0030968054211035815,0.17702702702702702,0.004220692928334124,0.003,0.1828010948905109,0.003390243902439024,0.0037677459526774602,0.05534934497816594,0.0029585798816568047,0.004721355932203389,0.0047742497579864466,0.24837837837837837,0.00963160469667319,0.0046,0.4178813559322034,0.006937499999999999,0.08150408878504674,0.09106986899563319,0.004620118343195267
1705487405,0.68393724213421,2.09056117055017,0.49956753894356365,28.74002441528159,0.25637081974310444,6.845025112848879,0.4640935692392354,20.00808760865866,2.4435525377100413,0.28729867833811007,0.2912797619047616,106455040,43307008,11190272,43937792,43413504,16150528,38514688,14860288,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,23.733,1.333,73.667,1.333,12.533,12.467,1.533,135.667,17.667,7.933,0,0,0.003040885860306644,0.003108374384236453,0.175,0.0042015541525012145,0.003,0.1833955223880597,0.003390243902439024,0.0037973316391359596,0.05421348314606741,0.0029580838323353294,0.004679045996592846,0.004795073891625617,0.24763157894736845,0.00952794411177645,0.0046,0.4275,0.006937499999999999,0.08171220930232559,0.09084269662921349,0.0046203592814371254
1705487406,0.68393724213421,2.09056117055017,0.49956753894356365,28.74002441528159,0.2614985438014101,6.845025112848879,0.7568934399756717,20.00808760865866,2.3950152616243896,0.28729867833811007,0.2862411725516324,106455040,43307008,11190272,43937792,43413504,16150528,38391808,14860288,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,23.733,1.333,73.667,1.333,12.533,12.467,1.533,135.667,17.667,7.933,0,0,0.003040885860306644,0.003108374384236453,0.175,0.0042015541525012145,0.003,0.1833955223880597,0.003390243902439024,0.0037973316391359596,0.05421348314606741,0.0029580838323353294,0.004679045996592846,0.004795073891625617,0.24763157894736845,0.00952794411177645,0.0046,0.4275,0.006937499999999999,0.08171220930232559,0.09084269662921349,0.0046203592814371254
1705487407,0.68393724213421,2.09056117055017,0.49956753894356365,28.74002441528159,0.3076634434983353,6.845025112848879,0.7568934399756717,20.00808760865866,2.3464779855387374,0.28729867833811007,0.2862411725516324,106455040,43307008,11190272,43937792,43413504,16150528,38391808,14860288,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,23.733,1.333,73.667,1.333,12.533,12.467,1.533,135.533,17.533,7.933,0,0,0.003040885860306644,0.003108374384236453,0.175,0.0042015541525012145,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.0029580838323353294,0.004679045996592846,0.004795073891625617,0.24763157894736845,0.00952794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.0046203592814371254
1705487408,0.68393724213421,2.09056117055017,0.49956753894356365,28.74002441528159,0.3076634434983353,6.845025112848879,0.7568934399756717,20.00808760865866,2.2979407094530857,0.28729867833811007,0.2862411725516324,106455040,43307008,11190272,43937792,43413504,16150528,38391808,14860288,46505984,3096576,8605696,68977.5183137332,0,0,0,4,4,9,4,3,25,3,6,4,4,2,14,23.733,1.333,73.667,1.333,12.533,12.467,1.533,135.533,17.533,7.933,0,0,0.003040885860306644,0.003108374384236453,0.175,0.0042015541525012145,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.0029580838323353294,0.004679045996592846,0.004795073891625617,0.24763157894736845,0.00952794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.0046203592814371254
1705487409,0.68393724213421,2.09056117055017,0.5047184773988921,23.316662058016224,0.3076634434983353,6.845025112848879,0.7568934399756717,20.00808760865866,2.8179370671023642,0.2916829977023928,0.2862411725516324,106455040,43307008,11194368,43937792,43413504,16150528,38391808,14860288,46526464,3096576,8605696,68977.5183137332,0,0,20759.56210298689,4,4,9,4,3,25,3,6,4,4,2,14,24,1.333,74.8,1.333,12.533,12.467,1.533,135.533,17.533,7.933,0,0,0.003040885860306644,0.0031391129032258065,0.175,0.004256940938919738,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.0029580838323353294,0.004679045996592846,0.004850403225806451,0.24763157894736845,0.009602794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.0046203592814371254
1705487410,0.68393724213421,2.0905611705501705,0.5047184773988921,22.837661651094862,0.3076634434983353,6.845025112848879,0.7568934399756717,20.00808760865866,2.7571686800106003,0.2440996357009527,0.2862411725516324,106455040,43307008,11194368,43937792,43413504,16150528,38391808,14860288,46526464,3096576,8605696,68977.5183137332,0,0,24534.352417393507,4,4,9,4,3,25,3,6,4,4,2,14,24,1.333,74.8,1.333,12.533,12.467,1.533,135.533,17.533,7.933,0,0,0.003040885860306644,0.0031391129032258065,0.175,0.004256940938919738,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.0029580838323353294,0.004679045996592846,0.004850403225806451,0.24763157894736845,0.009602794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.0046203592814371254
1705487411,0.6342739705828258,2.0905611705501705,0.4195821450169894,22.358661244173504,0.3076634434983353,6.951910376542972,0.7568934399756717,20.00808760865866,2.7571686800106003,0.24894222587293907,0.2862411725516324,106352640,43307008,11194368,43937792,43413504,15523840,38391808,14860288,46526464,3096576,8605696,45298.042540642164,0,0,25021.07913270116,4,4,9,4,3,25,3,6,4,4,2,14,24,1.333,74.8,1.333,12.533,12.467,1.533,135.533,17.533,7.933,0,0,0.003040885860306644,0.0031391129032258065,0.175,0.004256940938919738,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.0029580838323353294,0.004679045996592846,0.004850403225806451,0.24763157894736845,0.009602794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.0046203592814371254
1705487412,0.6342739705828258,2.0905611705501705,0.4281905180558714,21.879660837252146,0.3076634434983353,6.951910376542972,0.7568934399756717,20.00808760865866,2.7571686800106003,0.2905554103191796,0.2862411725516324,106352640,43307008,11194368,43937792,43413504,15523840,38391808,14860288,46526464,3096576,8605696,45298.042540642164,0,0,29203.60291845902,4,4,9,4,3,25,3,6,4,4,2,14,24,1.333,74.8,1.333,12.533,12.467,1.533,135.533,17.533,7.733,0,0,0.003040885860306644,0.0031391129032258065,0.175,0.004256940938919738,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.002951219512195122,0.004679045996592846,0.004850403225806451,0.24763157894736845,0.009602794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.004619512195121951
1705487413,0.6342739705828258,2.0905611705501705,0.4367988910947534,21.001075560056137,0.3076634434983353,5.532702096497897,0.708634451102886,20.00808760865866,2.7571686800106003,0.2905554103191796,0.30379838300199347,106352640,43307008,11194368,43937792,43413504,15523840,38391808,14860288,46526464,3096576,8605696,45298.042540642164,0,0,29203.60291845902,4,4,9,4,3,25,3,6,4,4,2,14,24,1.333,74.8,1.333,12.533,12.467,1.533,135.533,17.533,7.733,0,0,0.003040885860306644,0.0031391129032258065,0.175,0.004256940938919738,0.003,0.1833955223880597,0.003390243902439024,0.003777883096366509,0.052913752913752915,0.002951219512195122,0.004679045996592846,0.004850403225806451,0.24763157894736845,0.009602794411177645,0.0046,0.4275,0.006937499999999999,0.08153936545240895,0.09058275058275057,0.004619512195121951
