time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705496671,0.4515714423763095,1.285385197406037,0.38556881638014534,27.755503054296117,0.27524358446549074,6.41981900040929,0.5145982757371441,19.977262854474777,2.5795105020644913,0.2685480594751257,0.24677377220480254,109711360,43433984,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2973696,8880128,174766.88867745007,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.933,21.8,0.8,72.067,0.667,11.267,11.533,0.867,127.2,16.667,6.4,0,0,0,0.003160714285714286,0.003274418604651163,0.21,0.004795918367346939,0.003,0.23432539682539685,0.0033200000000000005,0.004647378640776699,0.06267465069860279,0.002970909090909091,0.004894999999999999,0.009040000000000013,0.4944444444444444,0.017962025316455667,0.004600000000000001,0.7419811320754719,0.006375000000000002,0.08677824267782427,0.09277445109780438,0.0045941818181818184
1705496672,0.44108197797732435,1.0834700000000907,0.34046836483154863,27.755503054296117,0.27524358446549074,6.41981900040929,0.5145982757371441,19.977262854474777,2.5795105020644913,0.2685480594751257,0.24677377220480254,109711360,43433984,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2973696,8880128,170707.26292419917,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.933,21.8,0.8,72.067,0.867,11.267,11.533,0.867,132.6,16.667,6.4,0,0,0,0.003160714285714286,0.003274418604651163,0.21,0.004795918367346939,0.003,0.23432539682539685,0.0033200000000000005,0.004719474497681608,0.06267465069860279,0.002970909090909091,0.004894999999999999,0.009040000000000013,0.4944444444444444,0.017962025316455667,0.0046,0.7419811320754719,0.006375000000000002,0.08698986642100415,0.09277445109780438,0.0045941818181818184
1705496673,0.6668822222222085,1.2908931454296024,0.34046836483154863,27.755503054296117,0.27524358446549074,6.41981900040929,0.5145982757371441,19.977262854474777,2.5795105020644913,0.2685480594751257,0.24677377220480254,109711360,43433984,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2973696,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.933,21.8,0.8,72.067,0.867,11.267,11.533,0.867,132.6,16.667,6.4,0,0,0,0.003160714285714286,0.003274418604651163,0.21,0.004795918367346939,0.003,0.23432539682539685,0.0033200000000000005,0.004719474497681608,0.06267465069860279,0.002970909090909091,0.004894999999999999,0.009040000000000013,0.4944444444444444,0.017962025316455667,0.0046,0.7419811320754719,0.006375000000000002,0.08698986642100415,0.09277445109780438,0.0045941818181818184
1705496674,0.6668822222222085,1.8708579269488095,0.34046836483154863,27.755503054296117,0.27524358446549074,6.41981900040929,0.5145982757371441,19.977262854474777,2.5795105020644913,0.2685480594751257,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2973696,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.867,21.8,0.8,72.067,0.867,11.267,11.533,0.867,132.6,16.667,6.4,0,0,0,0.003171735241502683,0.003274418604651163,0.21,0.004795918367346939,0.003,0.23432539682539685,0.0033200000000000005,0.004719474497681608,0.06267465069860279,0.002970909090909091,0.00490912343470483,0.009040000000000013,0.4944444444444444,0.017962025316455667,0.0046,0.7419811320754719,0.006375000000000002,0.08698986642100415,0.09277445109780438,0.0045941818181818184
1705496675,0.6668822222222085,1.8708579269488095,0.34046836483154863,27.755503054296117,0.27524358446549074,6.41981900040929,0.5145982757371441,19.977262854474777,2.5641516401009707,0.27387078330473696,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2969600,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,22.6,0.933,73.933,0.867,13.267,13.067,0.867,136.4,17,6.667,0,0,0,0.0031595744680851063,0.0032539325842696628,0.1984375,0.0049228450874020495,0.003,0.2387602179836512,0.0033200000000000005,0.004685596088755171,0.06433962264150944,0.0029720279720279715,0.004887234042553192,0.0067162162162162095,0.4638888888888888,0.01819736842105266,0.0046,0.5877906976744185,0.006375000000000002,0.08694583522985888,0.09309433962264152,0.004594405594405595
1705496676,0.6668822222222085,1.8708579269488095,0.34046836483154863,27.755503054296117,0.27524358446549074,6.342311005101328,0.5145982757371441,19.977262854474777,2.5641516401009707,0.27387078330473696,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2969600,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,22.6,0.933,73.933,0.867,13.267,13.067,0.867,136.4,17,6.667,0,0,0,0.0031595744680851063,0.0032539325842696628,0.1984375,0.0049228450874020495,0.003,0.2387602179836512,0.0033200000000000005,0.004685596088755171,0.06433962264150944,0.0029720279720279715,0.004887234042553192,0.0067162162162162095,0.4638888888888888,0.01819736842105266,0.0046,0.5877906976744185,0.006375000000000002,0.08694583522985888,0.09309433962264152,0.004594405594405595
1705496677,0.6668822222222085,1.8708579269488095,0.34046836483154863,15.455607499998225,0.27524358446549074,5.298525171436777,0.5145982757371441,19.977262854474777,2.5641516401009707,0.27387078330473696,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2969600,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,22.6,0.933,73.933,0.867,13.267,13.067,0.867,137.6,18.2,6.667,0,0,0,0.0031595744680851063,0.0032539325842696628,0.1984375,0.0049228450874020495,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.0029720279720279715,0.004887234042553192,0.0067162162162162095,0.4638888888888888,0.01819736842105266,0.0046,0.5877906976744185,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004594405594405595
1705496678,0.6668822222222085,1.8708579269488095,0.34046836483154863,15.455607499998225,0.27524358446549074,5.192819988018422,0.5145982757371441,19.977262854474777,2.5641516401009707,0.27387078330473696,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17084416,40091648,134160384,48177152,2969600,8880128,245760,0,8394717203.580781,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,22.6,0.933,73.933,0.867,13.267,13.067,0.867,137.6,18.2,6.667,0,0,0,0.0031595744680851063,0.0032539325842696628,0.1984375,0.0049228450874020495,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.0029720279720279715,0.004887234042553192,0.0067162162162162095,0.4638888888888888,0.01819736842105266,0.0046,0.5877906976744185,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004594405594405595
1705496679,0.6668822222222085,1.8708579269488095,0.34046836483154863,15.455607499998225,0.2715494691491004,6.557038357885286,0.5145982757371441,16.801781947182306,2.5641516401009707,0.27622429217005184,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17055744,40091648,134160384,48177152,2969600,8880128,245760,0,6989370542.345436,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.667,0.933,77.2,0.867,13.267,13.067,0.867,137.6,18.2,6.667,0,0,0,0.0031595744680851063,0.003216970998925886,0.1984375,0.004997611940298508,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.0029720279720279715,0.004887234042553192,0.004990547798066595,0.4638888888888888,0.018468181818181814,0.0046,0.5877906976744194,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004594405594405595
1705496680,0.6668822222222085,1.8708579269488095,0.34046836483154863,15.455607499998225,0.2715494691491004,6.557038357885286,0.5145982757371441,19.941781649392976,2.5641516401009707,0.27622429217005184,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17055744,40091648,134160384,48177152,2969600,8880128,245760,0,8295578508.2978325,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.667,0.933,77.2,0.867,13.267,13.067,0.867,137.6,18.2,6.667,0,0,0,0.0031595744680851063,0.003216970998925886,0.1984375,0.004997611940298508,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.0029720279720279715,0.004887234042553192,0.004990547798066595,0.4638888888888888,0.018468181818181814,0.0046,0.5877906976744194,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004594405594405595
1705496681,0.6668822222222085,1.8708579269488095,0.34046836483154863,15.455607499998225,0.2715494691491004,6.557038357885286,0.6063791521379802,19.941781649392976,2.5641516401009707,0.27622429217005184,0.2752338274158349,109711360,43503616,11763712,45064192,43569152,17055744,40091648,134160384,48177152,2969600,8880128,245760,0,8295578508.2978325,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.667,0.933,77.2,0.867,13.267,13.067,0.867,137.6,18.2,6.667,0,0,0,0.0031595744680851063,0.003216970998925886,0.1984375,0.004997611940298508,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.0029720279720279715,0.004887234042553192,0.004990547798066595,0.4638888888888888,0.018468181818181814,0.0046,0.5877906976744194,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004594405594405595
1705496682,0.6668822222222085,1.8708579269488095,0.290665409020356,22.82329474914848,0.2715494691491004,6.557038357885286,0.6337868577137987,19.941781649392976,2.5641516401009707,0.27622429217005184,0.27523382741583485,109711360,43503616,11763712,44462080,43569152,17055744,39874560,134160384,48177152,2969600,8880128,245760,0,8295578508.2978325,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.667,0.933,77.2,0.867,13.267,13.067,0.867,137.6,18.2,7.2,0,0,0,0.0031595744680851063,0.003216970998925886,0.1984375,0.004997611940298508,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.002966996699669967,0.004887234042553192,0.004990547798066595,0.4638888888888888,0.018468181818181814,0.0046,0.5877906976744194,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004593399339933994
1705496683,0.6668822222222085,1.8708579269488095,0.2849909362731635,23.29780467490835,0.2715494691491004,6.557038357885286,0.6337868577137987,19.941781649392976,2.6391303488878344,0.27622429217005184,0.27523382741583485,109711360,43503616,11763712,44462080,43569152,17055744,39874560,134160384,48005120,2969600,8880128,245760,0,8295578508.2978325,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.667,0.933,77.2,0.867,13.267,13.067,0.867,137.6,18.2,7.2,0,0,0,0.0031595744680851063,0.003216970998925886,0.1984375,0.004997611940298508,0.003,0.2387602179836512,0.0033200000000000005,0.004717317165593027,0.06584380610412925,0.002966996699669967,0.004887234042553192,0.004990547798066595,0.4638888888888888,0.018468181818181814,0.0046,0.5877906976744194,0.006375000000000002,0.08707564160288157,0.09338420107719927,0.004593399339933994
1705496684,0.6668822222222085,1.8708579269488095,0.39217590440278866,23.77231460066821,0.2715494691491004,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.27523382741583485,109711360,43503616,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8880128,245760,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.933,1.067,77.267,1,13.267,13.067,1,137.533,18.2,7.467,0,0,0,0.0031595744680851063,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0033448275862068967,0.004716012084592145,0.06584380610412925,0.0029680511182108623,0.004887234042553192,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.004600000000000001,0.5877906976744194,0.007000000000000006,0.08707097933513029,0.09338420107719927,0.004593610223642173
1705496685,0.6668822222222085,1.8708579269488095,0.46360918816867297,24.246824526428075,0.2715494691491004,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.27523382741583485,109711360,43503616,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8880128,245760,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.933,1.067,77.267,1,13.267,13.067,1,137.533,18.2,7.467,0,0,0,0.0031595744680851063,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0032941176470588232,0.004716012084592145,0.06584380610412925,0.0029680511182108623,0.004887234042553192,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.004600000000000001,0.5877906976744194,0.006374999999999998,0.08707097933513029,0.09338420107719927,0.004593610223642173
1705496686,0.652289298178932,1.9848304220874489,0.46360918816867314,28.47059554559189,0.2715494691491004,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.2675564755005136,109715456,43675648,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8884224,240616.46912471065,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.933,1.067,77.267,1,13.267,13.067,1,137.533,18.2,7.467,0,0,0,0.0031595744680851063,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0032941176470588232,0.004716012084592145,0.06584380610412925,0.0029680511182108623,0.004887234042553192,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.004600000000000001,0.5877906976744194,0.006374999999999998,0.08707097933513029,0.09338420107719927,0.004593610223642173
1705496687,0.652289298178932,1.9848304220874489,0.46360918816867314,28.47059554559189,0.2715494691491004,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.2675564755005136,109715456,43675648,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8884224,240616.46912471065,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.933,1.067,77.267,1,13.267,13.067,1,135.867,18.2,7.467,0,0,0,0.0031595744680851063,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0032941176470588232,0.004519363011219688,0.06584380610412925,0.0029680511182108623,0.004887234042553192,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.0046,0.5877906976744194,0.006374999999999998,0.08617260787992494,0.09338420107719927,0.004593610223642173
1705496688,0.6220146222583286,1.9848304220874489,0.46360918816867314,28.47059554559189,0.2715494691491004,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.2675564755005136,109715456,43675648,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,24.933,1.067,77.267,1,13.267,13.067,1,135.867,18.2,7.467,0,0,0,0.0031595744680851063,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0032941176470588232,0.004519363011219688,0.06584380610412925,0.0029680511182108623,0.004887234042553192,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.0046,0.5877906976744194,0.006374999999999998,0.08617260787992494,0.09338420107719927,0.004593610223642173
1705496689,0.6220146222583286,1.888419845761458,0.46360918816867314,28.47059554559189,0.28450738112013985,6.557038357885286,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.2675564755005136,109715456,43675648,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14,24.933,1.067,77.267,1,13.267,13.067,1,135.867,18.2,7.467,0,0,0,0.003165202108963093,0.003212314225053079,0.19166666666666665,0.005004088307440721,0.003,0.2387602179836512,0.0032941176470588232,0.004519363011219688,0.06584380610412925,0.0029680511182108623,0.004897363796133568,0.004982165605095542,0.4363636363636363,0.018497737556561113,0.0046,0.5877906976744194,0.006374999999999998,0.08617260787992494,0.09338420107719927,0.004593610223642173
1705496690,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28450738112013985,6.722331118660656,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.16992385093118434,109715456,43675648,11943936,44462080,43569152,17055744,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.8,0.867,71.8,1,11.2,11.533,1,130.533,17.733,6.733,0,0,0,0.003147260273972603,0.0031160896130346233,0.18684210526315792,0.004801385681293302,0.003,0.21336405529953917,0.0032941176470588232,0.004377071823204419,0.0646252285191956,0.002966996699669967,0.004865068493150685,0.004808961303462322,0.41363636363636364,0.013479999999999957,0.0046,0.4512626262626263,0.006374999999999998,0.08555446995603325,0.09299817184643508,0.004593399339933994
1705496691,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28809201975566023,6.6970763987255735,0.6337868577137987,19.964415050725762,2.6391303488878344,0.27622429217005184,0.17449725947063582,109715456,43675648,11943936,44462080,43569152,17235968,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.8,0.867,71.8,1,11.2,11.533,1,130.533,17.733,6.733,0,0,0,0.003147260273972603,0.0031160896130346233,0.18684210526315792,0.004801385681293302,0.003,0.21336405529953917,0.0032941176470588232,0.004377071823204419,0.0646252285191956,0.002966996699669967,0.004865068493150685,0.004808961303462322,0.41363636363636364,0.013479999999999957,0.0046,0.4512626262626263,0.006374999999999998,0.08555446995603325,0.09299817184643508,0.004593399339933994
1705496692,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28809201975566023,6.6970763987255735,0.6337868577137987,19.964415050725762,2.6391303488878344,0.21625207018462841,0.17907066801008725,109715456,43675648,11943936,44462080,43569152,17235968,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.8,0.867,71.8,1,11.2,11.533,1,129.6,16.8,6.733,0,0,0,0.003147260273972603,0.0031160896130346233,0.18684210526315792,0.004801385681293302,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002966996699669967,0.004865068493150685,0.004808961303462322,0.41363636363636364,0.013479999999999957,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004593399339933994
1705496693,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28809201975566023,6.6970763987255735,0.6337868577137987,19.964415050725762,2.657350361594182,0.22098857145355244,0.18364407654953874,109715456,43675648,11943936,44462080,43569152,17235968,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.8,0.867,71.8,1,11.2,11.533,1,129.6,16.8,6.733,0,0,0,0.003147260273972603,0.0031160896130346233,0.18684210526315792,0.004801385681293302,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002966996699669967,0.004865068493150685,0.004808961303462322,0.41363636363636364,0.013479999999999957,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004593399339933994
1705496694,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28809201975566023,6.6970763987255735,0.6337868577137987,19.964415050725762,2.657350361594182,0.22572507272247644,0.1882174850889902,109715456,43675648,11943936,44462080,43569152,17235968,39874560,134217728,48005120,2969600,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.2,0.867,71.2,1,11.2,11.533,1,129.6,16.8,6.733,0,0,0,0.003147260273972603,0.003061507936507937,0.18684210526315792,0.00459063022866704,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002966996699669967,0.004865068493150685,0.004710714285714286,0.41363636363636364,0.009863876651982378,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004593399339933994
1705496695,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.47059554559189,0.28809201975566023,6.6970763987255735,0.48388004487892355,19.964415050725762,2.657350361594182,0.27783710572240033,0.19279089362844165,109715456,43675648,11943936,44462080,43569152,17235968,39874560,134217728,48005120,2973696,8884224,239155.15840779853,0,8687435229.656263,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.2,0.867,71.2,1,11.2,11.533,1,129.6,16.8,6.733,0,0,0,0.003147260273972603,0.003061507936507937,0.18684210526315792,0.00459063022866704,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002966996699669967,0.004865068493150685,0.004710714285714286,0.41363636363636364,0.009863876651982378,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004593399339933994
1705496696,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.923069590085245,0.28809201975566023,6.6970763987255735,0.4950719043649632,19.94929902994528,2.638695979121517,0.27783710572240033,0.19736430216789314,109715456,43675648,11943936,44675072,43569152,17235968,39874560,134217728,48107520,2973696,8884224,239155.15840779853,0,8609297923.23914,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.2,0.867,71.2,1,11.2,11.533,1,129.6,16.8,6.733,0,0,0,0.003147260273972603,0.003061507936507937,0.18684210526315792,0.00459063022866704,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002966996699669967,0.004865068493150685,0.004710714285714286,0.41363636363636364,0.009863876651982378,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004593399339933994
1705496697,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.923069590085245,0.28809201975566023,6.6970763987255735,0.5062637638510029,19.967232571453902,2.638695979121517,0.27783710572240033,0.20193771070734456,109715456,43675648,11943936,44675072,43569152,17235968,39874560,134217728,48107520,2973696,8884224,239155.15840779853,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.2,0.867,71.2,1,11.2,11.533,1,129.6,16.8,6.267,0,0,0,0.003147260273972603,0.003061507936507937,0.18684210526315792,0.00459063022866704,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002951219512195122,0.004865068493150685,0.004710714285714286,0.41363636363636364,0.009863876651982378,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004590243902439024
1705496698,0.6220146222583286,2.2187483297295554,0.46360918816867314,28.923069590085245,0.28809201975566023,6.6970763987255735,0.5174556233370425,19.967232571453902,2.638695979121517,0.27783710572240033,0.20651111924679605,109715456,43675648,11943936,44675072,43569152,17235968,39874560,134217728,48107520,2973696,8884224,239155.15840779853,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,23.2,0.867,71.2,1,11.2,11.533,1,129.6,16.8,6.267,0,0,0,0.003147260273972603,0.003061507936507937,0.18684210526315792,0.00459063022866704,0.003,0.21336405529953917,0.0032941176470588232,0.004368638239339752,0.06336448598130841,0.002951219512195122,0.004865068493150685,0.004710714285714286,0.41363636363636364,0.009863876651982378,0.0046,0.4512626262626263,0.006374999999999998,0.08543937162493864,0.09267289719626169,0.004590243902439024
1705496699,0.6362887414222179,2.2187483297295554,0.39918449474997586,28.923069590085245,0.28809201975566023,6.6970763987255735,0.5286474828230822,19.967232571453902,2.638695979121517,0.27783710572240033,0.21108452778624753,109711360,43675648,11943936,44675072,43569152,17235968,39874560,134217728,48107520,2973696,8884224,208491.0640223211,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,22.733,0.6,70.533,0.733,11.2,11.533,0.733,129.2,16.8,5.733,0,0,0,0.003147260273972603,0.0030657370517928285,0.18289473684210528,0.0045921787709497204,0.0031111111111111114,0.21336405529953917,0.003375,0.00437237340682053,0.06336448598130841,0.002950877192982456,0.004865068493150685,0.004718326693227092,0.4075000000000001,0.009861233480176208,0.0048,0.4512626262626263,0.007199999999999997,0.08546101029916625,0.09267289719626169,0.004590175438596491
1705496700,0.6362887414222179,2.2187483297295554,0.4307177397689522,28.923069590085245,0.28809201975566023,6.6970763987255735,0.6715115691623781,19.967232571453902,2.638695979121517,0.27783710572240033,0.21565793632569902,109711360,43675648,11939840,44675072,43569152,17235968,39874560,134217728,48107520,2973696,8884224,208491.0640223211,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,22.733,0.6,70.533,0.733,11.2,11.533,0.533,129.2,16.8,5.733,0,0,0,0.003147260273972603,0.0030657370517928285,0.18289473684210528,0.0045921787709497204,0.0031111111111111114,0.21336405529953917,0.0034000000000000002,0.00437237340682053,0.06336448598130841,0.002950877192982456,0.004865068493150685,0.004718326693227092,0.4075000000000001,0.009861233480176208,0.0048,0.4512626262626263,0.007400000000000004,0.08546101029916625,0.09267289719626169,0.004590175438596491
1705496701,0.6362887414222179,2.2187483297295554,0.4307177397689522,29.321380064718483,0.28809201975566023,6.6970763987255735,0.5803964589127006,19.967232571453902,2.638695979121517,0.27783710572240033,0.1800025000000005,109711360,43675648,11939840,44675072,43569152,17235968,40181760,134217728,48107520,2973696,8884224,208491.0640223211,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,22.733,0.6,70.533,0.733,11.2,11.533,0.533,129.2,16.8,5.733,0,0,0,0.003147260273972603,0.0030657370517928285,0.18289473684210528,0.0045921787709497204,0.0031111111111111114,0.21336405529953917,0.0034000000000000002,0.00437237340682053,0.06336448598130841,0.002950877192982456,0.004865068493150685,0.004718326693227092,0.4075000000000001,0.009861233480176208,0.0048,0.4512626262626263,0.007400000000000004,0.08546101029916625,0.09267289719626169,0.004590175438596491
1705496702,0.6362887414222179,1.8790641236377654,0.4307177397689522,29.321380064718483,0.28809201975566023,6.6970763987255735,0.5803964589127006,19.967232571453902,2.638695979121517,0.27783710572240033,0.1800025000000005,109711360,43675648,11939840,44675072,43569152,17235968,40181760,134217728,48107520,2973696,8884224,208491.0640223211,0,8120495424.318493,0,0,4,4,9,4,3,43,3,7,4,4,2,14.4,22.733,0.6,70.533,0.533,11.2,11.533,0.533,125.267,16.8,5.733,0,0,0,0.003147260273972603,0.0030657370517928285,0.18289473684210528,0.0045921787709497204,0.0031142857142857144,0.21336405529953917,0.0034000000000000002,0.004363825363825364,0.06336448598130841,0.002950877192982456,0.004865068493150685,0.004718326693227092,0.4075000000000001,0.009861233480176208,0.004805714285714286,0.4512626262626263,0.007400000000000004,0.08545186640471512,0.09267289719626169,0.004590175438596491
