time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705791139,2.141481458831016,2.660955658636342,0.1933822110746673,0.2115890196821491,3.5969214582210736,1.4415195424644633,0.4433826908348225,0.08778330019880692,0.5367173377156949,0.6802357957445835,0.005155606526612124,0.3188098849469121,0.6305839095598611,39.90934334490331,1.1182241072650143,201859072,73269248,5910528,430833664,107659264,,323837952,39186432,4329472,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,2104284.502967729,0,930671.4322185345,25242.39934264585,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,6.8,3.933,23.133,1.8,1.867,1.6,15.867,0.013279069767441861,0.003282051282051282,0.03706896551724138,0.17418478260869566,0.0028271604938271606,0.003186046511627907,0.07239583333333333,0.023046511627906975,0.005999999999999999,0.21886792452830198,0.23483695652173917,0.004644444444444444,0.004934883720930232,0.09915865384615384
1705791140,2.1832550515828695,2.660955658636342,0.1933822110746673,0.2115890196821491,3.5163281093179455,1.4415195424644633,0.4433826908348225,0.08677484711611733,0.5367173377156949,0.6668441410557906,0.003516256910742552,0.3188098849469121,0.5102763725226754,39.90934334490331,1.1182241072650143,201859072,73269248,5910528,430833664,107659264,,323837952,39186432,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,2104284.502967729,0,930671.4322185345,25242.39934264585,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,8.4,4.2,24.267,1.667,1.867,1.6,17.133,0.013683035714285712,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023272321428571427,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791141,2.5064155651112077,2.660955658636342,0.1933822110746673,0.2115890196821491,3.4357347604148165,1.4415195424644633,0.43677426171482936,0.08677484711611733,0.5367173377156949,0.6534524863669976,0.003516256910742552,0.3188098849469121,0.524752605989279,39.90934334490331,1.1182241072650143,201859072,73269248,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,2104284.502967729,0,815059.7848099037,25242.39934264585,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,8.4,4.2,24.267,1.667,1.867,1.6,17.133,0.013683035714285712,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023272321428571427,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791142,2.5064155651112077,2.2646063132824588,0.20404096739846783,0.2115890196821491,3.4048848292091387,1.4415195424644633,0.43677426171482936,0.08677484711611733,0.5367173377156949,0.6400608316782047,0.003516256910742552,0.3188098849469121,0.5392288394558824,39.90934334490331,1.1182241072650143,201859072,73269248,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,1790851.3262506858,0,815059.7848099037,25242.39934264585,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791143,2.5064155651112077,2.2202570523051866,0.20404096739846783,0.2115890196821491,3.3232857487765854,1.4415195424644633,0.43677426171482936,0.08677484711611733,0.5687711386696745,0.8156982209379215,0.003516256910742552,0.3188098849469121,0.553705072922486,39.90934334490331,1.1182241072650143,201859072,73269248,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,1755779.9178678903,0,815059.7848099037,36456.41725508811,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791144,2.5064155651112077,2.7847401400663454,0.20404096739846783,0.22087094961603337,3.2416866683440326,1.4415195424644633,0.4395063050520732,0.08677484711611733,0.5687711386696745,0.8156982209379215,0.004618275376689708,0.3188098849469121,0.5681813063890897,39.90934334490331,1.1182241072650143,201859072,73318400,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,1991455.60177628,0,1019860.2447056305,36456.41725508811,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791145,2.417235335125977,2.7847401400663454,0.1632412756257492,0.22087094961603337,3.1600875879114794,1.4415195424644633,0.4395063050520732,0.08677484711611733,0.5687711386696745,0.8156982209379215,0.004730997344366199,0.3169880572574023,0.5826575398556932,39.90934334490331,1.1182241072650143,201752576,73318400,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,1991455.60177628,0,1019860.2447056305,36456.41725508811,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791146,2.417235335125977,2.7847401400663454,0.15984059283577476,0.22087094961603337,3.078488507478927,1.4415195424644633,0.4395063050520732,0.08587469695036354,0.5687711386696745,0.8218763216014249,0.004843719312042692,0.3169880572574023,0.5971337733222967,39.90934334490331,1.1182241072650143,201752576,73318400,5910528,430833664,107659264,,323837952,39071744,4325376,256458752,92626944,4186112,3960832,301957120,14000128,39804928,0,1991455.60177628,0,1019860.2447056305,36456.41725508811,0,0,0,1916585.0321521412,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791147,2.417235335125977,2.741723718728007,0.15643991004580027,0.22087094961603337,2.9968894270463737,1.4415195424644633,0.4395063050520732,0.08587469695036354,0.6191800610376413,0.8218763216014249,0.004956441279719183,0.3169880572574023,0.49112402187133,39.90934334490331,1.1147490940250284,201752576,73318400,5910528,430833664,107659264,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1769519.9671528284,11,6,7,4,9,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.867,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028271604938271606,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004644444444444444,0.004934883720930232,0.0983200636942675
1705791148,2.417235335125977,2.741723718728007,0.1530392272558258,0.22087094961603337,5.186451639310718,1.4415195424644633,0.4395063050520732,0.08587469695036354,0.6191800610376413,0.8218763216014249,0.005069163247395675,0.3169880572574023,0.5027063616176047,39.90934334490331,1.1147490940250284,201752576,73318400,5910528,430833664,98091008,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1769519.9671528284,11,6,7,4,11,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.667,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028765432098765433,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004654320987654321,0.004934883720930232,0.0983200636942675
1705791149,2.417235335125977,2.741723718728007,0.14963854446585134,0.22087094961603337,5.186451639310718,1.4415195424644633,0.4395063050520732,0.08587469695036354,0.6191800610376413,0.8218763216014249,0.005181885215072167,0.3169880572574023,0.5142887013638795,39.90934334490331,1.1147490940250284,201752576,73318400,5910528,430833664,98091008,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1769519.9671528284,11,6,7,4,11,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.667,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028765432098765433,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004654320987654321,0.004934883720930232,0.0983200636942675
1705791150,2.417235335125977,2.741723718728007,0.14623786167587685,0.22087094961603337,5.186451639310718,1.499631608030941,0.4395063050520732,0.08587469695036354,0.6191800610376413,0.8218763216014249,0.005294607182748659,0.3169880572574023,0.5258710411101541,39.90934334490331,1.1147490940250284,201752576,73318400,5910528,430833664,98091008,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1769519.9671528284,11,6,7,4,11,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,24.267,1.667,1.667,1.6,17.133,0.013894849785407726,0.0032875,0.03801305970149254,0.175,0.0028765432098765433,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21430555555555572,0.235,0.004654320987654321,0.004934883720930232,0.0983200636942675
1705791151,2.417235335125977,2.741723718728007,0.19685377418941383,0.2213092801738315,5.186451639310718,1.499631608030941,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8218763216014249,0.00540732915042515,0.3169880572574023,0.537453380856429,39.90934334490331,1.111238729366071,201752576,73318400,5910528,430833664,98091008,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,17,6,4,3,11,1,3,6,36,11,9.267,4.2,25.067,1.667,1.667,1.6,17.133,0.013894849785407726,0.0032875,0.03754401408450704,0.175,0.0028765432098765433,0.003186046511627907,0.07185509554140126,0.023448497854077252,0.006068181818181816,0.21290178571428567,0.235,0.004654320987654321,0.004934883720930232,0.0983200636942675
1705791152,2.417235335125977,2.741723718728007,0.19685377418941383,0.2213092801738315,5.186451639310718,1.2436819833302604,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8218763216014249,0.005520051118101642,0.3169880572574023,0.5490357206027037,39.84316309719925,1.111238729366071,201752576,73318400,5910528,430833664,98091008,,323837952,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,17,6,4,3,11,1,3,6,36,11,9.467,4.2,25.067,1.867,1.867,1.8,18.667,0.013862492828244628,0.0032875,0.03754401408450704,0.175,0.002878061637236555,0.003159097825249731,0.07122805537431744,0.023442026462644643,0.006068181818181816,0.21290178571428567,0.235,0.004653665021146047,0.004886376085449514,0.09803375832828264
1705791153,2.417235335125977,2.741723718728007,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8218763216014249,0.0056327730857781335,0.3169880572574023,0.5606180603489784,39.84316309719925,1.111238729366071,201752576,73318400,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,2044199.8848294835,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,9.467,3.933,25.067,1.867,1.867,2.2,18.667,0.013862492828244628,0.003282051282051282,0.03754401408450704,0.175,0.002878061637236555,0.003160926440122919,0.07122805537431744,0.023442026462644643,0.005999999999999999,0.21290178571428567,0.235,0.004653665021146047,0.004889667592221254,0.09803375832828264
1705791154,2.417235335125977,2.6211188884245726,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8218763216014249,0.005745495053454625,0.3169880572574023,0.5722004000952532,39.84316309719925,1.111238729366071,201752576,73363456,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,1875692.993453127,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,9.467,3.933,25.067,1.867,1.867,2.2,18.667,0.013862492828244628,0.003282051282051282,0.03754401408450704,0.175,0.002878061637236555,0.003160926440122919,0.07122805537431744,0.023442026462644643,0.005999999999999999,0.21290178571428567,0.235,0.004653665021146047,0.004889667592221254,0.09803375832828264
1705791155,2.2132897081903202,2.6211188884245726,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8218763216014249,0.006763318060589509,0.3169880572574023,0.583782739841528,39.84316309719925,1.111238729366071,201752576,73363456,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,3960832,301957120,14000128,39911424,0,1875692.993453127,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,7.667,3.467,23.2,2.267,1.867,2.2,17.933,0.013665743627717481,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023271265317471753,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791156,2.2132897081903202,2.6211188884245726,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8324683917809685,0.005737379071781919,0.30991523002190596,0.5953650795878026,39.84316309719925,1.111238729366071,201752576,73363456,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,4091904,301957120,14000128,39911424,0,1875692.993453127,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,7.667,3.467,23.2,2.267,1.867,2.2,17.933,0.013665743627717481,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023271265317471753,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791157,2.2132897081903202,2.5446830673758827,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.6191800610376413,0.8324683917809685,0.0056246571041054265,0.30991523002190596,0.6069474193340774,39.84316309719925,1.111238729366071,201752576,73363456,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,4091904,301957120,14000128,39911424,0,1379858.1560283687,0,1019860.2447056305,58335.70701932858,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791158,2.2132897081903202,2.5446830673758827,0.19685377418941383,0.2213092801738315,5.186451639310718,1.444817103069519,0.4395063050520732,0.08971865094209597,0.5414839758842089,0.8324683917809685,0.005511935136428935,0.30991523002190596,0.8211580627993634,39.84316309719925,1.111238729366071,201752576,73363456,5910528,430833664,98091008,,323952640,39071744,4325376,256495616,92626944,4186112,4091904,302006272,14000128,39911424,0,1379858.1560283687,0,1019860.2447056305,44285.51762793565,0,0,0,1943171.0362047441,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791159,1.8992054545172123,2.5446830673758827,0.19685377418941383,0.21255487107602725,5.339946825148551,1.444817103069519,0.43983592275301336,0.08971865094209597,0.5527125505156759,0.8324683917809685,0.005399213168752443,0.30991523002190596,0.8211580627993634,39.84316309719925,1.1232885263639774,201752576,73363456,5910528,430837760,98091008,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,14000128,39919616,0,1379858.1560283687,0,914418.469580369,45203.851802029036,0,0,0,1755745.1412876109,11,6,7,4,11,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791160,1.8623172927140403,2.5446830673758827,0.19685377418941383,0.21255487107602725,5.178624463568023,1.444817103069519,0.43983592275301336,0.08971865094209597,0.5799032230775649,0.8324683917809685,0.005286491201075951,0.30991523002190596,0.8211580627993634,39.84316309719925,1.1232885263639774,201752576,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,14000128,39919616,0,1379858.1560283687,0,914418.469580369,31974.418158301,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791161,1.8254291309108681,2.5446830673758827,0.19685377418941383,0.21255487107602725,5.178624463568023,1.444817103069519,0.43983592275301336,0.09093596323865341,0.5915265489005715,0.8727777777777789,0.005173769233399459,0.30991523002190596,0.8211580627993634,39.84316309719925,1.1232885263639774,201752576,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,14000128,39919616,0,1379858.1560283687,0,914418.469580369,32615.29936996704,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791162,1.7885409691076966,2.5446830673758827,0.19685377418941383,0.21255487107602725,5.178624463568023,1.0817275627256842,0.43983592275301336,0.09093596323865341,0.6973995493803979,0.8727777777777789,0.005061047265722968,0.30991523002190596,0.8211580627993632,39.84074460056778,1.1232885263639774,201752576,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,914418.469580369,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,1.867,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.002878061637236555,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004653665021146047,0.004889667592221254,0.09737645977115793
1705791163,2.065508693777826,2.5446830673758827,0.19685377418941383,0.21255487107602725,5.178624463568023,1.30688145628619,0.43983592275301336,0.09093596323865341,0.6973995493803979,0.8727777777777789,0.004948325298046475,0.3031070361002539,0.8211580627993632,39.84074460056778,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,914418.469580369,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,2.067,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.0028313408178729307,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004643380520026454,0.004889667592221254,0.09737645977115793
1705791164,2.065508693777826,2.5446830673758827,0.19162207049271074,0.2125548710760272,5.178624463568023,1.30688145628619,0.4313387251852285,0.09093596323865341,0.6973995493803979,0.8727777777777789,0.004835603330369983,0.3031070361002539,0.8211580627993632,39.84074460056778,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,2.067,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.0028313408178729307,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004643380520026454,0.004889667592221254,0.09737645977115793
1705791165,2.065508693777826,2.5446830673758827,0.19162207049271074,0.17930911212169343,5.178624463568023,1.30688145628619,0.4313387251852285,0.0790236046542877,0.6973995493803979,0.8727777777777789,0.0047228813626934915,0.3031070361002539,0.8211580627993632,39.84074460056778,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,23.2,2.267,2.067,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.036925795053003536,0.17418482888562783,0.0028313408178729307,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.218857142857143,0.23483696577712557,0.004643380520026454,0.004889667592221254,0.09737645977115793
1705791166,2.065508693777826,2.5446830673758827,0.19162207049271074,0.18285996339396815,5.178624463568023,1.30688145628619,0.4313387251852285,0.0775080052669768,0.6973995493803979,0.8727777777777789,0.004610159395017,0.3031070361002539,0.8211580627993632,39.84074460056778,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,22.667,2.267,2.067,2.2,17.933,0.013254532212174517,0.0032483660130718955,0.03670774647887323,0.17418482888562783,0.0028313408178729307,0.003160926440122919,0.07093314587485605,0.023103736631114147,0.005500000000000006,0.2157943925233645,0.23483696577712557,0.004643380520026454,0.004889667592221254,0.09737645977115793
1705791167,1.7753180541459226,2.5446830673758827,0.19162207049271074,0.2130510763364841,5.178624463568023,1.30688145628619,0.4313387251852285,0.07599240587966592,0.6973995493803979,0.8727777777777789,0.004497437427340508,0.3031070361002539,0.8211580627993632,39.83841349377192,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.467,22.667,2.267,2.067,2.2,17.467,0.013431603773584905,0.0032483660130718955,0.03670774647887323,0.17325581395348838,0.0028205128205128203,0.003144578313253012,0.0693259385665529,0.023139150943396223,0.005500000000000006,0.2157943925233645,0.23465116279069767,0.004646153846153846,0.004860240963855422,0.09550341296928329
1705791168,1.7753180541459226,2.5446830673758827,0.19162207049271074,0.2130510763364841,5.178624463568023,1.30688145628619,0.4313387251852285,0.07447680649235504,0.6973995493803979,0.8727777777777789,0.004384715459664017,0.3031070361002539,0.8211580627993632,39.83841349377192,1.1232885263639774,201768960,73363456,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1379858.1560283687,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.867,22.667,2.267,2.067,1.8,17.467,0.013431603773584905,0.0032264150943396228,0.03670774647887323,0.17325581395348838,0.0028205128205128203,0.003125,0.0693259385665529,0.023139150943396223,0.0050882352941176495,0.2157943925233645,0.23465116279069767,0.004646153846153846,0.004825,0.09550341296928329
1705791169,1.7753180541459226,2.2156685339465985,0.19162207049271074,0.2130510763364841,5.178624463568023,1.30688145628619,0.4313387251852285,0.07296120710504415,0.6973995493803979,0.8727777777777789,0.0042719934919875245,0.3031070361002539,0.8211580627993632,39.83841349377192,1.1232885263639774,201768960,73568256,5910528,430837760,97931264,,323952640,39084032,4325376,256495616,92626944,4186112,4091904,302006272,13512704,39919616,0,1805414.688409742,0,625484.9838810023,38452.87269996245,0,0,0,1755745.1412876109,11,6,7,4,9,,19,6,4,3,11,1,3,6,36,11,6.867,3.867,22.667,2.267,2.067,1.8,17.467,0.013431603773584905,0.0032264150943396228,0.03670774647887323,0.17325581395348838,0.0028205128205128203,0.003125,0.0693259385665529,0.023139150943396223,0.0050882352941176495,0.2157943925233645,0.23465116279069767,0.004646153846153846,0.004825,0.09550341296928329
