time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705352104,0.6537361666511852,2.1341972986835227,0.39056421969237115,18.96688635766653,0.2810630577620869,6.699420080446851,0.4937281610897271,2.87566816550337,2.561847661325252,0.2623900789176998,0.22169629283124953,110804992,43511808,11530240,40480768,43298816,16314368,36601856,10940416,44789760,3010560,8306688,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14,24.267,0.733,77.072,0.4,12.733,12.733,0.733,139.6,17.8,7.133,0,0,0,0,0.0029582664526484753,0.003094662638469285,0.6458333333333333,0.06327205927247044,0.145,0.1875,0.003454545454545454,0.001961911874533234,0.007475862068965517,0.002875457875457876,0.004591653290529695,0.004770392749244713,1.6900000000000004,0.09826226324617665,0.3916666666666667,0.6911538461538462,0.007300000000000001,0.00439477221807319,0.009644137931034483,0.004586813186813187
1705352105,0.6537361666511852,2.1341972986835227,0.25500771006749134,18.96688635766653,0.2810630577620869,6.699420080446851,0.55278750180819,3.278459336231547,2.561847661325252,0.2623900789176998,0.22169629283124953,110804992,43511808,11530240,40480768,43298816,16314368,36601856,10178560,44789760,3010560,8306688,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14,24.267,0.733,77.072,0.4,12.733,12.733,0.733,139.6,17.8,7.133,0,0,0,0,0.0029582664526484753,0.003094662638469285,0.6458333333333333,0.06327205927247044,0.145,0.1875,0.003454545454545454,0.001961911874533234,0.007475862068965517,0.002875457875457876,0.004591653290529695,0.004770392749244713,1.6900000000000004,0.09826226324617665,0.3916666666666667,0.6911538461538462,0.007300000000000001,0.00439477221807319,0.009644137931034483,0.004586813186813187
1705352106,0.6537361666511852,2.1341972986835227,0.2624242283375315,16.246876796590836,0.2810630577620869,6.699420080446851,0.55278750180819,3.278459336231547,2.561847661325252,0.2623900789176998,0.22487899140745332,110804992,43511808,11530240,40480768,43298816,16314368,36601856,10178560,44789760,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14,24.267,0.733,77.072,0.4,12.733,12.733,0.733,139.6,17.8,6.867,0,0,0,0,0.0029582664526484753,0.003094662638469285,0.6458333333333333,0.06327205927247044,0.145,0.1875,0.003454545454545454,0.001961911874533234,0.007475862068965517,0.0028671328671328673,0.004591653290529695,0.004770392749244713,1.6900000000000004,0.09826226324617665,0.3916666666666667,0.6911538461538462,0.007300000000000001,0.00439477221807319,0.009644137931034483,0.004584615384615385
1705352107,0.6537361666511852,2.1341972986835227,0.26984074660757157,15.930762023963062,0.2810630577620869,5.504924249733835,0.55278750180819,3.278459336231547,2.561847661325252,0.2610821534854397,0.22487899140745332,110804992,43511808,11530240,40480768,43298816,16314368,36601856,10178560,44789760,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.4,0.8,80.675,0.4,12.733,13.2,0.733,141.267,18.067,6.667,0,0,0,0,0.0029618441971383147,0.0031566632756866732,0.6730769230769231,0.06390525282277859,0.145,0.1934808612440191,0.003454545454545454,0.0019900557846228477,0.0075068399452804385,0.0028703071672354953,0.004592368839427664,0.004881993896236012,1.7750000000000001,0.09922189494354441,0.3916666666666667,0.7213286713286714,0.007300000000000001,0.004402667960223139,0.009703830369357047,0.0045849829351535835
1705352108,0.6537361666511852,2.1341972986835227,0.2772572648776116,15.614647251335287,0.2810630577620869,6.674995301046432,0.55278750180819,3.278459336231547,2.2409050793092278,0.2610821534854397,0.22487899140745332,110804992,43511808,11530240,40480768,43298816,16314368,36601856,10178560,44789760,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.4,0.8,80.675,0.4,12.733,13.2,0.8,141.267,18.067,6.667,0,0,0,0,0.0029618441971383147,0.0031566632756866732,0.6730769230769231,0.06390525282277859,0.145,0.1934808612440191,0.0035217391304347826,0.0019900557846228477,0.0075068399452804385,0.0028703071672354953,0.004592368839427664,0.004881993896236012,1.7750000000000001,0.09922189494354441,0.3916666666666667,0.7213286713286714,0.007583333333333334,0.004402667960223139,0.009703830369357047,0.0045849829351535835
1705352109,0.6537361666511852,2.1341972986835227,0.2846737831476517,18.844568611705924,0.2810630577620869,6.674995301046432,0.55278750180819,3.310227568835179,2.1982076182871397,0.2610821534854397,0.22487899140745332,110804992,43511808,11530240,40226816,43298816,16314368,36601856,10178560,44789760,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.4,0.8,80.675,0.4,12.8,13.2,0.8,139.333,18.067,6.667,0,0,0,0,0.0029618441971383147,0.0031566632756866732,0.6730769230769231,0.06390525282277859,0.145,0.19672029702970298,0.0035217391304347826,0.0020607117934403354,0.0075068399452804385,0.0028703071672354953,0.004592368839427664,0.004881993896236012,1.7750000000000001,0.09922189494354441,0.3916666666666667,0.7363333333333333,0.007583333333333334,0.004416608513607816,0.009703830369357047,0.0045849829351535835
1705352110,0.6537361666511852,2.1341972986835227,0.29209030141769177,18.844568611705924,0.2810630577620869,6.674995301046432,0.55278750180819,3.310227568835179,2.1555101572650526,0.2610821534854397,0.22487899140745332,110804992,43511808,11530240,40226816,43298816,16314368,36601856,10178560,44789760,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.133,0.8,80.675,0.4,12.8,13.2,0.8,139.333,18.067,6.667,0,0,0,0,0.0029618441971383147,0.0031945288753799394,0.6730769230769231,0.06390525282277859,0.145,0.19672029702970298,0.0035217391304347826,0.0020607117934403354,0.0075068399452804385,0.0028703071672354953,0.004592368839427664,0.004950151975683891,1.7750000000000001,0.09922189494354441,0.3916666666666667,0.7363333333333333,0.007583333333333334,0.004416608513607816,0.009703830369357047,0.0045849829351535835
1705352111,0.6537361666511852,2.1341972986835227,0.2995068196877319,18.844568611705924,0.2810630577620869,6.674995301046432,0.5532788854191655,3.310227568835179,2.5467247333864647,0.2610821534854397,0.22487899140745332,110804992,43511808,11530240,40226816,43298816,16314368,36519936,10178560,44953600,3010560,8441856,85706.314516879,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.133,0.8,80.675,0.4,12.8,13.2,0.8,139.333,18.067,6.667,0,0,0,0,0.0029618441971383147,0.0031945288753799394,0.6730769230769231,0.06390525282277859,0.145,0.19672029702970298,0.0035217391304347826,0.0020607117934403354,0.0075068399452804385,0.0028703071672354953,0.004592368839427664,0.004950151975683891,1.7750000000000001,0.09922189494354441,0.3916666666666667,0.7363333333333333,0.007583333333333334,0.004416608513607816,0.009703830369357047,0.0045849829351535835
1705352112,0.6456320858656008,2.1341972986835227,0.306923337957772,18.844568611705924,0.2810630577620869,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.22487899140745332,110817280,43511808,11530240,40226816,43298816,16543744,36519936,10178560,44953600,3010560,8441856,65508.049898709876,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352113,0.6456320858656008,2.1341972986835227,0.31433985622781213,18.844568611705924,0.303446606089954,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.23269028610392703,110817280,43511808,11530240,40226816,43298816,16543744,36519936,10178560,44953600,3010560,8441856,65508.049898709876,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352114,0.6456320858656008,2.1341972986835227,0.3217563744978522,18.844568611705924,0.303446606089954,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.232690286103927,110817280,43511808,11530240,40226816,43298816,16543744,36519936,10178560,44953600,3010560,8441856,65508.049898709876,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352115,0.647781584958706,2.1341972986835227,0.2686299999999875,18.844568611705924,0.303446606089954,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.232690286103927,110817280,43511808,11530240,40226816,43298816,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352116,0.647781584958706,2.1341972986835227,0.3105701874088079,18.844568611705924,0.303446606089954,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.232690286103927,110817280,43511808,11386880,40226816,43298816,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352117,0.647781584958706,2.1341972986835227,0.3173407492945912,18.844568611705924,0.31064350689094794,6.677785317164883,0.5532788854191655,3.310227568835179,2.5467247333864647,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.6,18.067,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.0020639777468706537,0.0075068399452804385,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417246175243393,0.009703830369357047,0.004585382059800665
1705352118,0.647781584958706,2.1341972986835227,0.3241113111803747,18.844568611705924,0.31064350689094794,6.677785317164883,0.5532788854191655,3.310227568835179,2.5356746448915644,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.4,17.867,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.002064844835572024,0.0075410396716826264,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417415470125057,0.009748974008207935,0.004585382059800665
1705352119,0.647781584958706,2.1341972986835227,0.33088187306615807,18.844568611705924,0.31064350689094794,6.677785317164883,0.5532788854191655,3.3052936080687627,2.5356746448915644,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.4,17.867,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.002064844835572024,0.0075410396716826264,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417415470125057,0.009748974008207935,0.004585382059800665
1705352120,0.647781584958706,2.1341972986835227,0.3376524349519414,18.844568611705924,0.31064350689094794,6.677785317164883,0.5532788854191655,3.3052936080687627,2.5356746448915644,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.4,17.867,6.8,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.002064844835572024,0.0075410396716826264,0.0028737541528239203,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417415470125057,0.009748974008207935,0.004585382059800665
1705352121,0.647781584958706,2.1341972986835227,0.3444229968377248,18.844568611705924,0.31064350689094794,6.677785317164883,0.5778615411175586,3.3052936080687627,2.5356746448915644,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36519936,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,14.8,24.267,0.867,81.008,0.467,12.8,13.2,0.867,139.4,17.867,7.467,0,0,0,0,0.0029618441971383147,0.003192964824120603,0.671875,0.06390922401171302,0.1375,0.19672029702970298,0.0035384615384615385,0.002064844835572024,0.0075410396716826264,0.0028892508143322474,0.004592368839427664,0.004947336683417085,1.675000000000001,0.09920448999511958,0.39375000000000004,0.7363333333333333,0.007642857142857144,0.004417415470125057,0.009748974008207935,0.0045882736156351795
1705352122,0.647781584958706,2.1341972986835227,0.35119355872350816,18.844568611705924,0.31064350689094794,6.677785317164883,0.517187637969089,3.3052936080687627,2.5356746448915644,0.26225018335167005,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36093952,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,24.067,0.733,75.262,0.467,12.8,11.933,0.867,137.6,17.733,7.933,0,0,0,0,0.0029808,0.0032588726513569943,0.671875,0.0626233564821549,0.1375,0.19634760705289675,0.0035384615384615385,0.0020541871921182266,0.0075763888888888895,0.0028899676375404534,0.00460128,0.006215384615384634,1.5699999999999996,0.09890386173877988,0.39375000000000004,0.7455696202531653,0.007642857142857144,0.004417593244194229,0.009815277777777779,0.004588349514563108
1705352123,0.647781584958706,1.994081849992384,0.4062337131470033,18.844568611705924,0.31064350689094794,6.677785317164883,0.517187637969089,2.7551550311191177,2.5356746448915644,0.22407966916483443,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36093952,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,24.067,0.733,75.262,0.467,12.8,11.933,0.8,137.6,17.733,7.933,0,0,0,0,0.0029808,0.0032588726513569943,0.671875,0.0626233564821549,0.1375,0.19634760705289675,0.003695652173913043,0.0020541871921182266,0.0075763888888888895,0.0028899676375404534,0.00460128,0.006215384615384634,1.5699999999999996,0.09890386173877988,0.39375000000000004,0.7455696202531653,0.0080625,0.004417593244194229,0.009815277777777779,0.004588349514563108
1705352124,0.647781584958706,1.8570907996790535,0.4062337131470033,18.5659124461449,0.31064350689094794,6.677785317164883,0.517187637969089,2.7000668043179714,2.5356746448915644,0.21840561421088545,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36093952,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,24.067,0.733,75.262,0.467,11.8,11.933,0.8,136.4,17.733,7.933,0,0,0,0,0.0029808,0.0032588726513569943,0.671875,0.0626233564821549,0.1375,0.19772727272727272,0.003695652173913043,0.0021343008523381714,0.0075763888888888895,0.0028899676375404534,0.00460128,0.006215384615384634,1.5699999999999996,0.09890386173877988,0.39375000000000004,0.747305389221557,0.0080625,0.004433494586500807,0.009815277777777779,0.004588349514563108
1705352125,0.647781584958706,1.8570907996790535,0.4062337131470033,18.5659124461449,0.31064350689094794,6.677785317164883,0.517187637969089,2.6449785775168255,2.5356746448915644,0.2140467209858387,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36093952,10178560,44953600,3010560,8441856,44983.3069759269,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,23.331,0.733,75.262,0.467,11.8,11.933,0.8,136.4,17.733,7.933,0,0,0,0,0.0029808,0.0033133092644710375,0.671875,0.0626233564821549,0.1375,0.19772727272727272,0.003695652173913043,0.0021343008523381714,0.0075763888888888895,0.0028899676375404534,0.00460128,0.007984428593599782,1.5699999999999996,0.09890386173877988,0.39375000000000004,0.747305389221557,0.0080625,0.004433494586500807,0.009815277777777779,0.004588349514563108
1705352126,0.4817897811545035,1.8570907996790535,0.4062337131470033,18.5659124461449,0.31064350689094794,6.7525602011113435,0.5171876379690891,2.589890350715679,2.150977583558113,0.20968782776079198,0.2319475824672372,110817280,43511808,11386880,40226816,43315200,16543744,36093952,10178560,44953600,3010560,8441856,60459.52364289547,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,23.331,0.733,75.262,0.467,11.8,11.933,0.8,136.4,17.733,7.933,0,0,0,0,0.0029808,0.0033133092644710375,0.671875,0.0626233564821549,0.1375,0.19772727272727272,0.003695652173913043,0.0021343008523381714,0.0075763888888888895,0.0028899676375404534,0.00460128,0.007984428593599782,1.5699999999999996,0.09890386173877988,0.39375000000000004,0.747305389221557,0.0080625,0.004433494586500807,0.009815277777777779,0.004588349514563108
1705352127,0.4877670030268063,1.8570907996790535,0.4062337131470033,18.47026045530871,0.31064350689094794,6.444300586704436,0.5171876379690891,2.5348021239145333,2.1087163394765867,0.2584035197988726,0.2319475824672372,110817280,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8441856,61209.601791587935,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352128,0.4782491338033943,1.8570907996790535,0.4062337131470033,18.47026045530871,0.31064350689094794,6.444300586704436,0.5171876379690891,2.4797138971133874,2.0664550953950607,0.2584035197988726,0.2319475824672372,110817280,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8441856,60015.20983507127,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352129,0.5935247576402953,1.8570907996790535,0.4062337131470033,18.47026045530871,0.29634178207473194,6.444300586704436,0.5171876379690891,2.424625670312241,2.0241938513135347,0.2584035197988726,0.2319475824672372,110940160,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8441856,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352130,0.5935247576402953,1.8570907996790535,0.4062337131470033,18.47026045530871,0.29634178207473194,6.444300586704436,0.5171876379690891,2.3695374435110956,2.053034514212963,0.2584035197988726,0.2319475824672372,110940160,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8441856,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352131,0.5935247576402953,1.8570907996790535,0.34745620856255577,18.47026045530871,0.29634178207473194,6.444300586704436,0.5171876379690891,2.3144492167099493,2.009492818083232,0.2584035197988726,0.23022650951471696,110940160,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8441856,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352132,0.5935247576402953,1.8570907996790535,0.3406856466767724,18.47026045530871,0.29634178207473194,6.444300586704436,0.5171876379690891,2.259360989908803,1.9659511219535009,0.2584035197988726,0.2373111582295261,110940160,43511808,11386880,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8687616,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.467,17.733,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.0021327025155781216,0.0075763888888888895,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004433187168243712,0.009815277777777779,0.004600000000000001
1705352133,0.5935247576402953,1.8570907996790535,0.4156787010711087,18.47026045530871,0.294528719959093,6.444300586704436,0.5171876379690891,2.074303309193749,1.9224094258237692,0.2584035197988726,0.2373111582295261,110940160,43511808,11436032,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8687616,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.667,17.933,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.002131499884446499,0.007630465444287729,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004432955858562515,0.009887165021156559,0.004600000000000001
1705352134,0.5935247576402953,1.8570907996790535,0.4156787010711087,18.47026045530871,0.294528719959093,6.444300586704436,0.5171876379690891,2.022415242224561,1.8788677296940381,0.2584035197988726,0.2373111582295261,110940160,43511808,11436032,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8687616,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.667,17.933,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.002131499884446499,0.007630465444287729,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004432955858562515,0.009887165021156559,0.004600000000000001
1705352135,0.5935247576402953,1.8570907996790535,0.4156787010711087,18.47026045530871,0.294528719959093,6.444300586704436,0.5171876379690891,1.9705271752553728,1.8353260335643065,0.2584035197988726,0.2373111582295261,110940160,43511808,11436032,40247296,43315200,16601088,36093952,10178560,44953600,3010560,8687616,80128.67886797374,0,0,0,4,4,9,4,4,32,3,4,4,4,3,13.6,22.798,0.467,74.062,0.2,11.8,11.933,0.533,135.667,17.933,7.4,0,0,0,0,0.0029808,0.0033164739912391705,0.6785714285714286,0.06266924910183654,0.005,0.19772727272727272,0.003857142857142857,0.002131499884446499,0.007630465444287729,0.0028954248366013075,0.00460128,0.008127039023977316,1.75,0.09895048481642363,0.36666666666666664,0.747305389221557,0.008333333333333331,0.004432955858562515,0.009887165021156559,0.004600000000000001
