time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705768177,0.6251945792509903,1.5480207544266953,19.013271491372453,32.81403261009102,0.29178920634920463,7.6866453357060065,0.6919379212741948,3.7886146787023645,3.031505668633551,0.2316566022544264,0.23277675432043596,106049536,43397120,268394496,45228032,43573248,15040512,36188160,10428416,44785664,2977792,8642560,168775.75313615968,0,10856077680.732807,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,26.733,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04577087794432549,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.19107623318385664,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768178,0.6272213048519183,1.5801537007256794,19.013271491372453,32.81403261009102,0.29178920634920463,7.6866453357060065,0.6919379212741948,3.7886146787023645,3.031505668633551,0.2316566022544264,0.22815725135714096,106061824,43397120,268394496,45228032,43573248,15040512,36188160,10428416,44785664,2977792,8642560,215859.1856093876,0,10856077680.732807,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,26.733,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04577087794432549,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.19107623318385664,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768179,0.6272213048519183,1.9279767779390296,19.114295502507737,32.81403261009102,0.29178920634920463,7.554193034266164,0.6919379212741948,3.7886146787023645,2.0987549999999895,0.2316566022544264,0.22353774839384594,106061824,43397120,268394496,45228032,43573248,15040512,36188160,10428416,44785664,2977792,8642560,215859.1856093876,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,23.267,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768180,0.6272213048519183,1.9279767779390296,19.114295502507737,32.81403261009102,0.249560013460316,7.554193034266164,0.6919379212741948,3.753238656044312,2.41401564894387,0.23012971005986166,0.2189182454305509,106061824,43397120,268394496,45228032,43573248,15040512,36188160,10428416,44785664,2977792,8642560,215859.1856093876,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,23.267,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768181,0.5272225981614251,1.9279767779390296,19.114295502507737,32.81403261009102,0.2446968600211626,7.554193034266164,0.6919379212741948,3.753238656044312,2.8617621918820886,0.23012971005986166,0.2213140735123712,106061824,43397120,268394496,45228032,43573248,15040512,36188160,10428416,44785664,2977792,8642560,172194.81319898897,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,23.267,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768182,0.5380783943596178,1.9279767779390296,19.114295502507737,32.81403261009102,0.2398337065820092,7.554193034266164,0.6919379212741948,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.2165648189882081,106061824,43397120,268394496,45228032,43573248,15040512,36188160,10362880,44785664,2973696,8642560,175740.3968006648,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.733,23.333,0.6,69.933,0.6,23.267,0.533,134.133,17,7.133,0,0.0029789156626506027,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027076411960132887,0.00461987951807229,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.0045734219269103
1705768183,0.5489341905578105,1.9279767779390296,19.114295502507737,32.81403261009102,0.27801559153000677,7.554193034266164,0.6919379212741948,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.21181556446404495,106061824,43397120,268394496,45228032,43565056,15040512,36188160,10362880,44785664,2973696,8642560,179285.98040234065,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15,23.333,0.6,69.933,0.6,23.267,0.533,134.133,17,5.6,0,0.0029726858877086497,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027421602787456446,0.004613960546282246,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.004581881533101045
1705768184,0.5597899867560031,1.9279767779390296,19.114295502507737,32.81403261009102,0.27801559153000677,7.554193034266164,0.5743317478982752,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.24469683312301127,106061824,43397120,268394496,45228032,43565056,15040512,36089856,10362880,44785664,2973696,8642560,182831.5640040165,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15,23.333,0.6,69.933,0.333,23.267,0.533,134.133,17,5.6,0,0.0029726858877086497,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027421602787456446,0.004613960546282246,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.004581881533101045
1705768185,0.6513477718915601,1.9279767779390296,19.114295502507737,32.81403261009102,0.27801559153000677,7.554193034266164,0.5743317478982752,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.24469683312301127,106061824,43397120,268394496,45228032,43565056,15040512,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10618279694.137638,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15,23.333,0.6,69.933,0.333,23.267,0.533,134.133,17,5.6,0,0.0029726858877086497,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030465116279069764,0.0016016684045881131,0.007449302915082384,0.0027421602787456446,0.004613960546282246,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004683720930232557,0.004333680917622525,0.009621673003802282,0.004581881533101045
1705768186,0.6513477718915601,1.9879392310872255,19.347516951764554,32.81403261009102,0.28274729100483287,7.554193034266164,0.5743317478982752,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45228032,43565056,15040512,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15,23.333,0.6,69.933,0.333,23.267,0.4,132.667,17,5.6,0,0.0029726858877086497,0.0033613707165109034,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030526315789473684,0.0016650992685475448,0.007449302915082384,0.0027421602787456446,0.004613960546282246,0.006827272727272728,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004694736842105263,0.004346394984326018,0.009621673003802282,0.004581881533101045
1705768187,0.6513477718915601,1.9879392310872255,19.347516951764554,32.81403261009102,0.28274729100483287,7.554193034266164,0.5990313778990437,3.5048213571383275,2.8617621918820886,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45228032,43565056,15040512,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15,23.6,0.6,69.933,0.333,23.267,0.4,132.667,17,5.6,0,0.0029726858877086497,0.0033604166666666665,0.2416666666666667,0.0037535525781567203,0.003,0.04628008752735229,0.0030526315789473684,0.0016650992685475448,0.007449302915082384,0.0027421602787456446,0.004613960546282246,0.006842592592592594,0.46944444444444444,0.03412068965517256,0.0046,0.1918666666666667,0.004694736842105263,0.004346394984326018,0.009621673003802282,0.004581881533101045
1705768188,0.6513477718915601,1.9879392310872255,19.347516951764554,32.81403261009102,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45228032,43565056,14979072,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,70.133,0.333,23.267,0.4,133.667,17,5.6,0,0.0029761904761904765,0.0033425641025641023,0.2265625,0.003785830618892508,0.003,0.04673076923076923,0.0030526315789473684,0.001676875162211264,0.00746831432192649,0.0027403508771929827,0.004619047619047619,0.00669230769230769,0.4546875,0.03692675159235665,0.0046,0.19202173913043485,0.004694736842105263,0.0043536465092135984,0.009655893536121674,0.004581754385964913
1705768189,0.6513477718915601,1.9879392310872255,19.347516951764554,26.87252139303083,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,70.133,0.333,23.267,0.4,133.667,17,5.6,0,0.0029761904761904765,0.0033425641025641023,0.2265625,0.003785830618892508,0.003,0.04673076923076923,0.0030526315789473684,0.001676875162211264,0.00746831432192649,0.0027403508771929827,0.004619047619047619,0.00669230769230769,0.4546875,0.03692675159235665,0.0046,0.19202173913043485,0.004694736842105263,0.0043536465092135984,0.009655893536121674,0.004581754385964913
1705768190,0.6513477718915601,1.9879392310872255,19.347516951764554,31.71630614874794,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,70.133,0.333,23.267,0.4,133.667,17,5.6,0,0.0029761904761904765,0.0033425641025641023,0.2265625,0.003785830618892508,0.003,0.04673076923076923,0.0030526315789473684,0.001676875162211264,0.00746831432192649,0.0027403508771929827,0.004619047619047619,0.00669230769230769,0.4546875,0.03692675159235665,0.0046,0.19202173913043485,0.004694736842105263,0.0043536465092135984,0.009655893536121674,0.004581754385964913
1705768191,0.6513477718915601,1.9879392310872255,19.347516951764554,31.71630614874794,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22540511612972156,0.24469683312301127,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44785664,2973696,8642560,212735.01610055054,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,69.867,0.333,23.267,0.4,133.4,17,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.003782182263996731,0.003057142857142857,0.04673076923076923,0.003,0.001672050013024225,0.00746831432192649,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.036862745098039114,0.004702857142857143,0.19202173913043485,0.0046,0.004352748111487367,0.009655893536121674,0.004581227436823105
1705768192,0.5620914155500198,1.9879392310872255,19.347516951764554,31.71630614874794,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22935936182175956,0.24469683312301127,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44785664,2981888,8642560,183583.22772757174,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,23.267,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.04673076923076923,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19202173913043485,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768193,0.5512356193518272,1.9879392310872255,19.347516951764554,31.71630614874794,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.8617621918820895,0.22935936182175956,0.24469683312301127,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44785664,2981888,8642560,180037.6441258959,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,23.267,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.04673076923076923,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19202173913043485,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768194,0.5403798231536345,1.9879392310872255,19.347516951764554,31.71630614874794,0.28274729100483287,7.5636604724997545,0.5990313778990437,3.5048213571383275,2.9153890896272032,0.22935936182175956,0.24059071954102632,106061824,43433984,268390400,45330432,43565056,14979072,36089856,10362880,44752896,2981888,8642560,176492.06052422005,0,10170881183.541378,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,26.733,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768195,0.5295240269554419,1.9879392310872255,16.187204364591302,31.71630614874794,0.28274729100483287,7.382125442693709,0.6374941052707978,3.4479340062570003,2.9153890896272032,0.22935936182175956,0.24059071954102632,106061824,43433984,268390400,45330432,43565056,14979072,36151296,10362880,44752896,2981888,8642560,172946.4769225442,0,8336147491.723963,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,26.733,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768196,0.6552076314762906,1.9879392310872255,19.443602750191,31.71630614874794,0.28274729100483287,7.382125442693709,0.6374941052707978,3.4479340062570003,2.9153890896272032,0.1802289514271332,0.24059071954102632,106188800,43433984,268390400,45330432,43565056,14979072,36151296,10362880,44752896,2981888,8642560,203354.7288910954,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,26.733,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768197,0.6552076314762906,1.9879392310872255,19.443602750191,31.71630614874794,0.21480773325109576,7.382125442693709,0.6374941052707978,3.4479340062570003,2.8905963920301514,0.18404202956844262,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,14979072,36151296,10362880,44752896,2981888,8642560,203354.7288910954,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,15.2,23.8,0.4,76.8,0.333,26.733,0.4,135.533,19.133,5.6,0,0.0029761904761904765,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0027328519855595664,0.004619047619047619,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004581227436823105
1705768198,0.6552076314762906,1.6543550377114487,19.443602750191,31.71630614874794,0.18158500000000188,7.382125442693709,0.6374941052707978,3.5575804692863846,2.8905963920301514,0.18785510770975208,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,14979072,36151296,10342400,44752896,2981888,8642560,203354.7288910954,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.933,23.8,0.4,76.8,0.333,26.733,0.4,135.533,19.133,7.333,0,0.002970326409495549,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0026923076923076926,0.004617804154302671,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004573626373626374
1705768199,0.6556151455863771,1.9593431226041378,19.443602750191,31.71630614874794,0.2675988515361857,7.382125442693709,0.6374941052707978,3.5575804692863846,2.8905963920301514,0.19166818585106157,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,14979072,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.933,23.8,0.4,76.8,0.733,26.733,0.4,135.533,19.133,7.333,0,0.002970326409495549,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0026923076923076926,0.004617804154302671,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004573626373626374
1705768200,0.6556151455863771,1.9593431226041378,19.443602750191,31.71630614874794,0.2675988515361857,7.382125442693709,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.195481263992371,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,14979072,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.933,23.8,0.4,76.8,0.733,26.733,0.4,135.533,19.133,7.333,0,0.002970326409495549,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.001672050013024225,0.0074487836107554415,0.0026923076923076926,0.004617804154302671,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.0046,0.004352748111487367,0.009658770806658131,0.004573626373626374
1705768201,0.6556151455863771,1.9593431226041378,19.443602750191,31.71630614874794,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.19929434213368052,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.933,23.8,0.4,76.8,0.733,26.733,0.733,145.533,19.133,7.333,0,0.002970326409495549,0.003343329886246122,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.0017035593660691092,0.0074487836107554415,0.0026923076923076926,0.004617804154302671,0.0066999999999999985,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.004600000000000001,0.00435900233826968,0.009658770806658131,0.004573626373626374
1705768202,0.6556151455863771,1.9593431226041378,19.443602750191,31.71630614874794,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.22878468847856792,0.25710724171100074,106188800,43433984,268390400,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10013139801.375095,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.933,25.333,0.4,76.8,0.733,26.733,0.733,145.533,19.133,7.333,0,0.002970326409495549,0.0033505807814149945,0.2017857142857143,0.0038021302744776736,0.003057142857142857,0.046875,0.003,0.0017035593660691092,0.0074487836107554415,0.0026923076923076926,0.004617804154302671,0.006753205128205126,0.4326923076923077,0.039024390243902536,0.004702857142857143,0.19059210526315792,0.004600000000000001,0.00435900233826968,0.009658770806658131,0.004573626373626374
1705768203,0.6556151455863771,1.6495219913423584,19.371823293822576,31.71630614874794,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.22878468847856792,0.25710724171100074,106188800,43433984,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,26.333,0.867,80.067,0.733,28.267,0.733,152.2,20,7.8,0,0.0029665653495440734,0.003326659641728135,0.22321428571428573,0.0037798277982779827,0.003057142857142857,0.04713068181818182,0.003,0.0016894197952218436,0.007457682291666668,0.0026906474820143885,0.00461276595744681,0.006517006802721086,0.44166666666666676,0.03913690476190478,0.004702857142857143,0.19020642201834864,0.004600000000000001,0.004355526384877922,0.009679036458333335,0.0045611510791366905
1705768204,0.6556151455863771,1.6168662726322895,19.371823293822576,31.71630614874794,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.22878468847856792,0.25710724171100074,106188800,43433984,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,26.333,0.867,80.067,0.733,28.267,0.733,152.2,20,7.8,0,0.0029665653495440734,0.003326659641728135,0.22321428571428573,0.0037798277982779827,0.003057142857142857,0.04713068181818182,0.003,0.0016894197952218436,0.007457682291666668,0.0026906474820143885,0.00461276595744681,0.006517006802721086,0.44166666666666676,0.03913690476190478,0.004702857142857143,0.19020642201834864,0.004600000000000001,0.004355526384877922,0.009679036458333335,0.0045611510791366905
1705768205,0.6556151455863771,2.091424839228305,19.371823293822576,27.014187560495234,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.22878468847856792,0.25710724171100074,106188800,43429888,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,26.333,0.867,80.067,0.733,28.267,0.733,152.2,20,7.8,0,0.0029665653495440734,0.003326659641728135,0.22321428571428573,0.0037798277982779827,0.003057142857142857,0.04713068181818182,0.003,0.0016894197952218436,0.007457682291666668,0.0026906474820143885,0.00461276595744681,0.006517006802721086,0.44166666666666676,0.03913690476190478,0.004702857142857143,0.19020642201834864,0.004600000000000001,0.004355526384877922,0.009679036458333335,0.0045611510791366905
1705768206,0.6556151455863771,2.091424839228305,19.371823293822576,25.23319019024805,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.1987605111938972,0.2355746545331979,106188800,43429888,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,27.4,1.4,81.733,1.267,28.267,1.267,153.333,20,8.867,0,0.0029665653495440734,0.003331223628691983,0.2265625,0.0037965332232769294,0.003057142857142857,0.04713068181818182,0.0031290322580645154,0.0016890756302521011,0.007457682291666668,0.0026906474820143885,0.00461276595744681,0.006560402684563756,0.44166666666666676,0.04032352941176481,0.004702857142857143,0.19020642201834864,0.004832258064516128,0.00435546218487395,0.009679036458333335,0.0045611510791366905
1705768207,0.6556151455863771,2.091424839228305,19.371823293822576,24.728102112457744,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.19494743305258772,0.2355746545331979,106188800,43429888,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2981888,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,27.4,1.4,79,1.267,28.267,1.267,152.533,19.2,8.867,0,0.0029665653495440734,0.003331223628691983,0.2265625,0.0038035117056856183,0.003057142857142857,0.04713068181818182,0.0031290322580645154,0.0016856240126382307,0.007470079787234042,0.0026906474820143885,0.00461276595744681,0.006560402684563756,0.44166666666666676,0.0409691011235955,0.004702857142857143,0.19020642201834864,0.004832258064516128,0.004354818325434439,0.009712101063829786,0.0045611510791366905
1705768208,0.6556151455863771,2.091424839228305,19.371823293822576,24.223014034667443,0.2675988515361857,7.417693964262872,0.5635823989446915,3.5575804692863846,2.8905963920301514,0.22741378981680901,0.2355746545331979,106188800,43429888,268263424,45330432,43565056,15392768,36151296,10342400,44752896,2977792,8642560,226272.2983082058,0,10130172385.614304,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.8,27.4,1.4,79,1.267,28.267,1.267,152.533,19.2,8.867,0,0.0029665653495440734,0.003331223628691983,0.2265625,0.0038035117056856183,0.003057142857142857,0.04713068181818182,0.0031290322580645154,0.0016856240126382307,0.007470079787234042,0.0026906474820143885,0.00461276595744681,0.006560402684563756,0.44166666666666676,0.0409691011235955,0.004702857142857143,0.19020642201834864,0.004832258064516128,0.004354818325434439,0.009712101063829786,0.0045611510791366905
