time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705596453,49.959877164720034,3.3994735311227515,0.16849400860089003,0.19792635779114978,4.022280202403568,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.8939165687697355,0.00013654873082831554,0.26021839468647756,1.5575310062347258,0.7399580963783308,0.6288174999999897,212807680,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100323328,4575232,2871296,305868800,8134656,49524736,2692542.1756835366,0,681116.6895845992,41155.48857071088,0,0,1198080.0000000002,14,7,6,4,8,18,5,5,3,11,1,3,5,15,8,9.867,4.133,25.133,1.667,1.6,1.6,17.733,0,0,0.02803030303030302,0.0030108695652173913,0.03129584352078239,0.04539473684210526,0.0018928571428571427,0.003144578313253012,0.00330527817403709,0.08656716417910448,0.004619565217391305,0.08307017543859646,0.0881081081081081,0.004378571428571428,0.004860240963855422,0.006271844660194175
1705596454,49.9831588346523,3.3994735311227515,0.16849400860089003,0.19792635779114978,4.022280202403568,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.8939165687697355,0.00013654873082831554,0.26021839468647756,1.5950878921794402,0.7399580963783308,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100323328,4575232,2871296,305868800,8134656,49602560,2692542.1756835366,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,15,8,9.867,4.133,25.133,1.667,1.6,1.6,17.733,0,0,0.02803030303030302,0.0030108695652173913,0.03129584352078239,0.04539473684210526,0.0018928571428571427,0.003144578313253012,0.00330527817403709,0.08656716417910448,0.004619565217391305,0.08307017543859646,0.0881081081081081,0.004378571428571428,0.004860240963855422,0.006271844660194175
1705596455,49.9831588346523,3.3994735311227515,0.16849400860089003,0.19792635779114978,4.022280202403568,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.5258750000000135,0.00013654873082831554,0.26021839468647756,1.6326447781241544,0.7689320388349505,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100323328,4575232,2871296,305868800,8146944,49602560,2692542.1756835366,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,9.867,4.133,25.133,1.667,1.6,1.6,17.733,0,0,0.02803030303030302,0.0030108695652173913,0.03129584352078239,0.04539473684210526,0.0018928571428571427,0.003144578313253012,0.00330527817403709,0.08656716417910448,0.004619565217391305,0.08307017543859646,0.0881081081081081,0.004378571428571428,0.004860240963855422,0.006271844660194175
1705596456,49.9831588346523,3.3994735311227515,0.16849400860089003,0.19792635779114978,4.022280202403568,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.6965917532525929,0.00013654873082831554,0.26021839468647756,1.6702016640688686,0.7689320388349505,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2692542.1756835366,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,9.867,4.133,25.133,1.667,1.6,1.6,17.733,0,0,0.02803030303030302,0.0030108695652173913,0.03129584352078239,0.04539473684210526,0.0018928571428571427,0.003144578313253012,0.00330527817403709,0.08656716417910448,0.004619565217391305,0.08307017543859646,0.0881081081081081,0.004378571428571428,0.004860240963855422,0.006271844660194175
1705596457,50.00938436830842,3.3994735311227515,0.16849400860089003,0.19792635779114978,3.4491723115644337,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.710942338392013,0.00013654873082831554,0.26021839468647756,1.7077585500135828,0.7689320388349505,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2692542.1756835366,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,9.867,4.133,25.133,1.667,2,1.6,17.733,0,0,0.02803030303030302,0.0030108695652173913,0.03129584352078239,0.04539473684210526,0.0018275862068965515,0.003144578313253012,0.00330527817403709,0.08656716417910448,0.004619565217391305,0.08307017543859646,0.0881081081081081,0.00436551724137931,0.004860240963855422,0.006271844660194175
1705596458,50.00938436830842,2.7607124546247865,0.16849400860089003,0.19792635779114978,3.3821343081910413,1.1915985895442298,0.3639698122861411,0.07939644332674738,0.4277241899020313,0.7252929235314332,0.00013654873082831554,0.26021839468647756,1.745315435958297,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2186613.5008726,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,10.267,4.133,25.133,2.067,2.4,2,18.933,0,0,0.028269230769230755,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.0031728395061728395,0.0033032904148783977,0.0867037037037037,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004911111111111112,0.006262376237623759
1705596459,50.00938436830842,2.7040545624394072,0.16849400860089,0.19792635779114978,3.315096304817648,1.1915985895442298,0.3639698122861411,0.06841172484681597,0.4277241899020313,0.7396435086708534,0.00013654873082831554,0.26021839468647756,1.7828723219030107,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4521984,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2141737.797944541,0,681116.6895845992,41155.48857071088,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,10.267,4.133,25.133,2.067,2.4,2,18.933,0,0,0.028269230769230755,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.0031728395061728395,0.0033032904148783977,0.0867037037037037,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004911111111111112,0.006262376237623759
1705596460,50.00938436830842,2.6473966702540284,0.16849400860089,0.19792635779114978,3.2480583014442552,1.1915985895442298,0.3639698122861411,0.0810338799020965,0.4163052397139864,0.8610351083652082,0.00013654873082831554,0.26021839468647756,1.8204292078477249,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,102551552,327540736,41218048,4526080,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2096862.0950164823,0,681116.6895845992,64017.50478646504,0,0,1639182.3370244892,14,7,6,4,8,18,5,5,3,11,1,3,5,16,8,10.267,4.133,25.133,2.067,2.4,2,18.933,0,0,0.028269230769230755,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.0031728395061728395,0.0033032904148783977,0.0867037037037037,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004911111111111112,0.006262376237623759
1705596461,50.00938436830842,2.590738778068649,0.16849400860089,0.15500095736380962,4.2407717911749545,1.1915985895442298,0.3639698122861411,0.0810338799020965,0.4163052397139864,0.8610351083652082,0.00013654873082831554,0.26021839468647756,1.857986093792439,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,108437504,327540736,41218048,4526080,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2051986.3920884233,0,681116.6895845992,64017.50478646504,0,0,1639182.3370244892,14,7,6,4,9,18,5,5,3,11,1,3,5,16,8,10.267,4.133,25.133,2.067,2.4,2,18.933,0,0,0.028269230769230755,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.0031728395061728395,0.0033032904148783977,0.0867037037037037,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004911111111111112,0.006262376237623759
1705596462,50.00938436830842,2.5340808858832697,0.16849400860089,0.15818582128597225,4.2407717911749545,1.1915985895442298,0.36669313957417893,0.0810338799020965,0.4163052397139864,0.8610351083652082,0.00013654873082831554,0.26021839468647756,1.8955429797371537,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,108437504,327540736,41246720,4526080,265510912,100327424,4575232,2871296,305868800,8146944,49602560,2007110.6891603642,0,726732.004055424,64017.50478646504,0,0,1639182.3370244892,14,7,6,4,9,18,5,5,3,11,1,3,5,16,8,10.267,4.133,25.133,2.067,2.4,2,18.933,0,0,0.028269230769230755,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.0031728395061728395,0.0033032904148783977,0.0867037037037037,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004911111111111112,0.006262376237623759
1705596463,50.00938436830842,2.4774229936978904,0.1675226883200765,0.16137068520813483,4.2407717911749545,1.1915985895442298,0.2649681715575619,0.0810338799020965,0.4163052397139864,0.8610351083652082,0.00013654873082831554,0.26021839468647756,1.5902900000000029,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430739456,108437504,327540736,41246720,4526080,265510912,100327424,4575232,2871296,305868800,8146944,49602560,1962234.9862323052,0,557421.2189616252,64017.50478646504,0,0,1639182.3370244892,14,7,6,4,9,18,5,5,3,11,1,3,5,16,8,8.8,4.133,25.133,2.067,2.4,2.4,18.933,0,0,0.029038461538461527,0.0030108695652173913,0.03129584352078239,0.04628378378378379,0.001807017543859649,0.003170731707317073,0.0033032904148783977,0.08682835820895522,0.004619565217391305,0.08307017543859646,0.08855263157894737,0.004361403508771931,0.004907317073170731,0.006262376237623759
1705596464,50.00938436830842,2.524914234498697,0.1675226883200765,0.18640049336469985,4.2407717911749545,1.1915985895442298,0.36974452685513615,0.0810338799020965,0.4163052397139864,0.8610351083652082,0,0.26021839468647756,1.8730464050562694,0.7664385341765575,0.9521999135951251,212996096,82178048,6377472,430735360,108437504,327540736,41246720,4526080,265510912,100327424,4575232,2871296,305868800,8146944,49602560,1247660.65706746,0,777842.2731018667,64017.50478646504,0,0,1639182.3370244892,14,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.933,23.933,2.533,2.4,2.4,18.667,0,0,0.028125,0.003033898305084746,0.03096153846153846,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.0032947067238912734,0.08665413533834587,0.0046610169491525435,0.08299107142857141,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006163265306122457
1705596465,50.001228812692986,3.552382761008936,0.1675226883200765,0.18640049336469985,4.234113866993343,1.2487894110135107,0.36974452685513615,0.0810338799020965,0.4163052397139864,0.8610351083652082,0,0.26000266767445723,1.8354895191115554,0.7664385341765575,0.9521999135951251,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100327424,4575232,2875392,305868800,8146944,49602560,1574011.9305614512,0,777842.2731018667,64017.50478646504,0,0,1639182.3370244892,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.933,23.933,2.533,2.4,2.4,20.667,0,0,0.028125,0.003033898305084746,0.03096153846153846,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.0046610169491525435,0.08299107142857141,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596466,50.001228812692986,3.552382761008936,0.1675226883200765,0.18640049336469985,4.234113866993343,1.2487894110135107,0.36974452685513615,0.0826218136032124,0.4163052397139864,0.8607375228893127,0,0.26000266767445723,1.7979326331668413,0.8070339175961724,0.9521999135951251,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49602560,1574011.9305614512,0,777842.2731018667,64017.50478646504,0,0,1639182.3370244892,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.933,23.933,2.533,2.4,2.4,20.667,0,0,0.028125,0.003033898305084746,0.03096153846153846,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.0046610169491525435,0.08299107142857141,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596467,50.001228812692986,3.552382761008936,0.1675226883200765,0.18640049336469985,4.234113866993343,1.2520558424172592,0.36974452685513615,0.0826218136032124,0.4163052397139864,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.8070339175961724,0.9521999135951251,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49602560,1574011.9305614512,0,777842.2731018667,64017.50478646504,0,0,1639182.3370244892,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,23.933,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.03096153846153846,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08299107142857141,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596468,50.001228812692986,3.552382761008936,0.16116029420237005,0.18640049336469985,4.234113866993343,1.2520558424172592,0.36974452685513615,0.0826218136032124,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.8070339175961724,0.9521999135951251,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49602560,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1639182.3370244892,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,22.4,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.030275537634408604,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08248837209302326,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596469,50.001228812692986,3.552382761008936,0.16116029420237005,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.0826218136032124,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.6398951796143673,0.9536550154556857,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1440048.914704983,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,22.4,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.030275537634408604,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08248837209302326,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596470,50.001228812692986,3.552382761008936,0.16116029420237005,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.0826218136032124,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.6535092465174972,0.9337432810148314,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,22.4,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.030275537634408604,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08248837209302326,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596471,50.001228812692986,3.552382761008936,0.16116029420237005,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.0826218136032124,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.6671233134206274,0.9337432810148314,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4526080,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,22.4,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.030275537634408604,0.04742647058823529,0.0018070175438596493,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08248837209302326,0.08914634146341464,0.004361403508771931,0.004907317073170731,0.006015625000000007
1705596472,50.001228812692986,3.552382761008936,0.16116029420237002,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.6807373803237572,0.9337432810148314,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.133,3.8,22.4,2.533,2.4,2.4,20.667,0,0,0.028125,0.003046242774566474,0.030275537634408604,0.04742647058823529,0.0017719298245614033,0.003170731707317073,0.003282157676348548,0.08665413533834587,0.004683236994219653,0.08248837209302326,0.08914634146341464,0.004354385964912281,0.004907317073170731,0.006015625000000007
1705596473,50.001228812692986,3.552382761008936,0.16116029420237002,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.6943514472268872,0.9337432810148314,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.067,3.8,22.4,2.467,2.333,2.333,20.467,0,0,0.02968749999999999,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003088888888888889,0.003261103633916555,0.08676470588235294,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.0047599999999999995,0.0057303370786516905
1705596474,50.001228812692986,3.552382761008936,0.16116029420237002,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8607375228893127,0,0.26000266767445723,1.489748046997712,0.7079655141300171,0.9337432810148314,212996096,82104320,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2875392,305868800,8151040,49651712,1574011.9305614512,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.067,3.8,22.4,2.467,2.333,2.333,20.467,0,0,0.02968749999999999,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003088888888888889,0.003261103633916555,0.08676470588235294,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.0047599999999999995,0.0057303370786516905
1705596475,50.001228812692986,3.4236405328674273,0.16116029420237002,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8328896431033529,0,0.26000266767445723,1.489748046997712,0.8168440141877993,0.9337432810148314,212996096,82137088,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2875392,305868800,8151040,49651712,2146844.2891461016,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.067,3.8,22.4,2.467,2.333,2.333,20.467,0,0,0.02968749999999999,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003088888888888889,0.003261103633916555,0.08676470588235294,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.0047599999999999995,0.0057303370786516905
1705596476,39.40784362736295,3.4236405328674273,0.12935319278022517,0.18640049336469985,4.234113866993342,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8328896431033529,0,0.25801197818896826,1.489748046997712,0.8168440141877993,0.9337432810148314,212996096,82137088,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2871296,305868800,8151040,49651712,2146844.2891461016,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.067,3.8,22.4,2.467,2.333,2.333,20.467,0,0,0.02968749999999999,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003088888888888889,0.003261103633916555,0.08676470588235294,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.0047599999999999995,0.0057303370786516905
1705596477,40.24137370995617,3.4236405328674273,0.15531624450174872,0.18640049336469985,3.5689463399160966,1.2520558424172592,0.36974452685513615,0.08415794218844909,0.3080398264249461,0.8328896431033529,0,0.25801197818896826,1.489748046997712,0.8168440141877993,0.9337432810148314,212996096,82137088,6377472,430735360,108437504,327704576,41246720,4521984,265510912,100323328,4575232,2871296,305868800,8151040,49651712,2146844.2891461016,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,9,18,5,5,3,11,1,3,5,16,8,7.067,3.8,22.4,2.467,2.333,2.333,20.467,0,0,0.02968749999999999,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003088888888888889,0.003261103633916555,0.08676470588235294,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.0047599999999999995,0.0057303370786516905
1705596478,40.860981043236706,3.4236405328674273,0.15531624450174872,0.18640049336469985,4.305976638546387,1.0602779270589269,0.36974452685513615,0.08146280836694511,0.3080398264249461,0.8328896431033529,0,0.25801197818896826,1.489748046997712,0.8168440141877993,0.9337432810148314,213020672,82137088,6377472,430735360,109932544,327704576,41246720,4521984,265510912,100323328,4575232,2871296,305868800,8151040,49651712,2146844.2891461016,0,777842.2731018667,87234.77890477331,0,0,1109645.2375833155,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.733,3.8,22.4,2.467,2.333,2.267,20.467,0,0,0.031249999999999997,0.003046242774566474,0.030275537634408604,0.04857142857142857,0.0018709677419354836,0.003043010752688172,0.003261103633916555,0.08707142857142858,0.004683236994219653,0.08248837209302326,0.08955555555555555,0.004374193548387097,0.00467741935483871,0.0057303370786516905
1705596479,41.69457806696088,3.4236405328674273,0.15531624450174872,0.19245247570411103,4.305976638546387,1.2583283182881653,0.36974452685513615,0.08146280836694511,0.3080526958646037,0.8328896431033529,0,0.25801197818896826,0.5877747400021288,0.7772738062270098,0.9337432810148314,213020672,82137088,6377472,430739456,109932544,327704576,41246720,4521984,265646080,100323328,4575232,2871296,305868800,8163328,49651712,2146844.2891461016,0,777842.2731018667,57176.75798290002,0,0,1109645.2375833155,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.867,4.2,24,2.2,2.333,2.267,19.8,0,0,0.03240740740740741,0.0030449438202247193,0.030328418230563006,0.05199999999999999,0.0018709677419354836,0.003043010752688172,0.00329041095890411,0.08734265734265735,0.004680898876404495,0.0826255707762557,0.09040000000000001,0.004374193548387096,0.00467741935483871,0.006154639175257738
1705596480,42.528175090685046,3.3946328230962832,0.15531624450174872,0.1647200451632404,4.305976638546387,1.1642225747960109,0.36974452685513615,0.08146280836694511,0.3080526958646037,0.7201256397565267,0,0.26072287516449455,0.5217262848984654,0.7772738062270098,0.9448927902296865,213020672,82137088,6377472,430739456,109932544,327532544,41246720,4521984,265646080,100323328,4575232,2871296,305868800,8163328,49754112,2369596.146926122,0,777842.2731018667,57176.75798290002,0,0,1556144.6117549092,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.867,4.2,24,2.2,2.333,2.267,17.467,0,0,0.03240740740740741,0.0030449438202247193,0.030328418230563006,0.05199999999999999,0.0018709677419354836,0.003043010752688172,0.0032857142857142855,0.08734265734265735,0.004680898876404495,0.0826255707762557,0.09040000000000001,0.004374193548387096,0.00467741935483871,0.006093749999999997
1705596481,50.0158214234501,3.3946328230962832,0.15531624450174872,0.19468536806450157,4.305976638546387,1.1642225747960109,0.38007951770781745,0.08146280836694511,0.3080526958646037,0.7062441457048042,0,0.26072287516449455,0.5217262848984654,0.7772738062270098,0.9448927902296865,213020672,82137088,6377472,430739456,109932544,327532544,41275392,4521984,265646080,100323328,4575232,2871296,305868800,8163328,49754112,2369596.146926122,0,1035527.9932582813,57176.75798290002,0,0,1556144.6117549092,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.867,4.2,24,2.2,2.333,2.267,17.467,0,0,0.03240740740740741,0.0030449438202247193,0.030328418230563006,0.05199999999999999,0.0018709677419354836,0.003043010752688172,0.0032857142857142855,0.08734265734265735,0.004680898876404495,0.0826255707762557,0.09040000000000001,0.004374193548387096,0.00467741935483871,0.006093749999999997
1705596482,50.0158214234501,3.3946328230962832,0.15531624450174872,0.19468536806450157,4.305976638546387,1.1642225747960109,0.38007951770781745,0.08146280836694511,0.23375253423246378,0.6923626516530816,0,0.26072287516449455,0.5217262848984654,0.7772738062270098,0.9723485461821499,213020672,82137088,6377472,430739456,109932544,327532544,41275392,4521984,265646080,100323328,4575232,2871296,305868800,8163328,49754112,2369596.146926122,0,1035527.9932582813,36949.71992845592,0,0,1733866.9010663645,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.867,4.2,24,2.2,2.333,2.267,17.467,0,0,0.03240740740740741,0.003043478260869565,0.030328418230563006,0.05199999999999999,0.0018709677419354836,0.003043010752688172,0.0032857142857142855,0.08734265734265735,0.004678260869565217,0.0826255707762557,0.09040000000000001,0.004374193548387096,0.00467741935483871,0.006093749999999997
1705596483,50.0158214234501,3.3946328230962832,0.15531624450174872,0.19468536806450157,4.305976638546387,1.1642225747960109,0.38007951770781745,0.08146280836694511,0.23930303814703952,0.6784811576013591,0,0.26072287516449455,0.5217262848984654,0.7772738062270098,0.9723485461821499,213020672,82137088,6377472,430739456,109932544,327532544,41275392,4521984,265646080,100323328,4575232,2871296,305868800,8163328,49754112,2369596.146926122,0,1035527.9932582813,37827.09893005173,0,0,1733866.9010663645,13,7,6,4,8,18,5,5,3,11,1,3,5,16,8,6.867,4.2,24.6,2.2,2.333,2.267,17.467,0,0,0.03240740740740741,0.003043478260869565,0.030921052631578953,0.05199999999999999,0.0018709677419354836,0.003043010752688172,0.0032857142857142855,0.08734265734265735,0.004678260869565217,0.08268722466960353,0.09040000000000001,0.004374193548387096,0.00467741935483871,0.006093749999999997
