time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705765931,0.7505684442001114,1.849921624752937,15.460626532415308,31.734146568581796,0.2669340040822229,7.509991377213727,0.7645564122935473,2.273268983380645,2.748509835292191,0.17695150173084556,0.26506637410861145,103391232,43200512,268386304,45121536,43450368,14557184,30568448,10129408,44191744,2973696,8409088,243192.963166575,0,8463287843.349489,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.533,23.333,0.733,75.2,0.6,24.2,0.667,135,18.267,6.933,0.003012403100775194,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.0031999999999999997,0.04785108958837772,0.0032631578947368424,0.001555974165769645,0.007527173913043478,0.0027142857142857142,0.004642170542635659,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004959999999999999,0.19598522167487684,0.006166666666666675,0.0043241119483315394,0.009820652173913045,0.004587456445993032
1705765932,0.7505684442001114,1.849921624752937,15.778238306427363,31.734146568581796,0.2669340040822229,7.509991377213727,0.7480721533881002,2.2742109775937673,2.748509835292191,0.17311692141866755,0.26506637410861145,103391232,43200512,268386304,45121536,43450368,14557184,30568448,10129408,44191744,2973696,8409088,243192.963166575,0,8637151422.568935,0,0,0,4,5,12,4,3,24,3,4,4,4,2,14.533,23.333,0.733,75.2,0.6,24.2,0.667,135,18.267,6.933,0.003012403100775194,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.0031999999999999997,0.04785108958837772,0.0032631578947368424,0.001555974165769645,0.007527173913043478,0.0027142857142857142,0.004642170542635659,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004959999999999999,0.19598522167487684,0.006166666666666675,0.0043241119483315394,0.009820652173913045,0.004587456445993032
1705765933,0.6756717674227851,1.849921624752937,16.095850080439416,31.734146568581796,0.2599159738453809,7.509991377213727,0.7315878944826529,2.2171237864398603,2.748509835292191,0.1692823411064895,0.26506637410861145,103456768,43200512,268386304,45121536,43450368,14557184,30568448,10129408,44191744,2973696,8409088,247529.83834416067,0,8811015001.788385,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.867,23.333,0.733,75.2,0.6,24.2,0.667,135,18.267,7.267,0.003019017432646593,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.0031999999999999997,0.04785108958837772,0.0032631578947368424,0.001555974165769645,0.007527173913043478,0.0027222222222222222,0.0046443740095087165,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004959999999999999,0.19598522167487684,0.006166666666666675,0.0043241119483315394,0.009820652173913045,0.004577777777777779
1705765934,0.6756717674227851,1.849921624752937,19.056706440723296,31.734146568581796,0.2599159738453809,4.706947918149044,0.7151036355772056,3.3962112308519745,2.748509835292191,0.17081796349239367,0.26506637410861145,103456768,43200512,268386304,45121536,43450368,14557184,30568448,9990144,44191744,2973696,8409088,247529.83834416067,0,10431814753.166882,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.867,23.333,0.733,75.2,0.667,24.2,0.667,135,18.267,7.267,0.003019017432646593,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.003216216216216216,0.04785108958837772,0.0032631578947368424,0.001555974165769645,0.007527173913043478,0.0027222222222222222,0.0046443740095087165,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004989189189189189,0.19598522167487684,0.006166666666666675,0.0043241119483315394,0.009820652173913045,0.004577777777777779
1705765935,0.6756717674227851,1.849921624752937,19.056706440723296,31.734146568581796,0.2599159738453809,4.8280596761325265,0.6986193766717586,3.3962112308519745,2.748509835292191,0.16694550620300116,0.26506637410861145,103456768,43200512,268386304,45121536,43450368,14557184,30568448,9990144,44191744,2973696,8409088,247529.83834416067,0,10431814753.166882,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.867,23.333,0.733,75.2,0.667,24.2,0.667,135,18.267,7.267,0.003019017432646593,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.003216216216216216,0.04785108958837772,0.0032631578947368424,0.001555974165769645,0.007527173913043478,0.0027222222222222222,0.0046443740095087165,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004989189189189189,0.19598522167487684,0.006166666666666675,0.0043241119483315394,0.009820652173913045,0.004577777777777779
1705765936,0.6756717674227851,1.849921624752937,19.056706440723296,31.16680519062684,0.2599159738453809,3.7445333333333033,0.6821351177663112,3.3962112308519745,2.748509835292191,0.16307304891360863,0.26506637410861145,103456768,43200512,268386304,45121536,43450368,14557184,30568448,9990144,44191744,2973696,8409088,247529.83834416067,0,10431814753.166882,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.867,23.333,0.733,75.2,0.667,24.2,0.6,137.8,18.267,7.267,0.003019017432646593,0.003431893687707642,0.2191176470588235,0.0038124223602484476,0.003216216216216216,0.04785108958837772,0.0034375,0.001647894877983374,0.007527173913043478,0.0027222222222222222,0.0046443740095087165,0.007379888268156428,0.46323529411764697,0.04253205128205135,0.004989189189189189,0.19598522167487684,0.008099999999999998,0.004342451059265219,0.009820652173913045,0.004577777777777779
1705765937,0.6756717674227851,1.849921624752937,15.944349264235669,31.16680519062684,0.2526151095216813,3.7445333333333033,0.7517997460796748,3.3962112308519745,2.748509835292191,0.15920059162421613,0.26506637410861145,103456768,43200512,268386304,45121536,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,8728082074.500708,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.867,22.6,0.733,75.2,0.667,24.2,0.6,137.8,18.267,7.267,0.003019017432646593,0.003403528114663727,0.2191176470588235,0.0038124223602484476,0.003216216216216216,0.04785108958837772,0.0034375,0.001647894877983374,0.007527173913043478,0.0027222222222222222,0.0046443740095087165,0.007228915662650609,0.46323529411764697,0.04253205128205135,0.004989189189189189,0.19598522167487684,0.008099999999999998,0.004342451059265219,0.009820652173913045,0.004577777777777779
1705765938,0.6756717674227851,1.849921624752937,15.626737490223613,31.16680519062684,0.2526151095216813,3.7445333333333033,0.7517997460796748,3.3962112308519745,2.748509835292191,0.22060502163778078,0.26506637410861145,103456768,43200512,268386304,45121536,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,8554218495.28126,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.598,0.467,70.194,0.667,22.531,0.6,131.123,17.532,7.333,0.003009630065974234,0.0033888820002663605,0.2150002444357534,0.0037529170502428695,0.003216216216216216,0.0467105615429078,0.0034375,0.0016173451853455508,0.0075343787493044705,0.002722025154779609,0.00462760733051802,0.007136027893117731,0.4517862414765152,0.039798927200116734,0.004989189189189189,0.18833358258967944,0.008099999999999998,0.004340167913475003,0.009836994271438733,0.004566099870219469
1705765939,0.6756717674227851,1.849921624752937,15.309125716211557,31.16680519062684,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.3962112308519745,2.748509835292191,0.22060502163778078,0.26506637410861145,103456768,43200512,268386304,45121536,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,8380354916.061812,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.598,0.467,70.194,0.667,22.531,0.6,131.123,17.532,7.333,0.003009630065974234,0.0033888820002663605,0.2150002444357534,0.0037529170502428695,0.003216216216216216,0.0467105615429078,0.0034375,0.0016173451853455508,0.0075343787493044705,0.002722025154779609,0.00462760733051802,0.007136027893117731,0.4517862414765152,0.039798927200116734,0.004989189189189189,0.18833358258967944,0.008099999999999998,0.004340167913475003,0.009836994271438733,0.004566099870219469
1705765940,0.6756717674227851,1.849921624752937,14.991513942199505,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.3962112308519745,2.748509835292191,0.22060502163778078,0.26506637410861145,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,8206491336.842365,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.598,0.467,70.194,0.667,22.531,0.6,131.123,17.532,7.333,0.003009630065974234,0.0033888820002663605,0.2150002444357534,0.0037529170502428695,0.003216216216216216,0.0467105615429078,0.0034375,0.0016173451853455508,0.0075343787493044705,0.002722025154779609,0.00462760733051802,0.007136027893117731,0.4517862414765152,0.039798927200116734,0.004989189189189189,0.18833358258967944,0.008099999999999998,0.004340167913475003,0.009836994271438733,0.004566099870219469
1705765941,0.6756717674227851,1.849921624752937,14.673902168187446,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.3962112308519745,2.748509835292191,0.22060502163778078,0.26506637410861145,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,8032627757.622915,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,69.527,0.467,22.531,0.4,130.656,17.532,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.0037503101435878232,0.00325,0.0467105615429078,0.003518518518518519,0.0016112421350828318,0.0075343787493044705,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03967714041732653,0.005500000000000003,0.18833358258967944,0.008600000000000007,0.004339021012406768,0.009836994271438733,0.004564910355255122
1705765942,0.6756717674227851,1.794758176274938,14.356290394175394,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.3962112308519745,2.7788377266904933,0.22060502163778078,0.14770249999999985,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8409088,247529.83834416067,0,7858764178.403469,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,22.531,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.0467105615429078,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.18833358258967944,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765943,0.6756717674227851,1.794758176274938,14.038678620163337,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.3962112308519745,2.7788377266904933,0.22060502163778078,0.1749551596918676,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8585216,247529.83834416067,0,7684900599.184019,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,22.531,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.0467105615429078,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.18833358258967944,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765944,0.6756717674227851,1.3507612031289185,13.721066846151283,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.378686900958474,2.7788377266904933,0.22060502163778078,0.1788124651260036,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8585216,247529.83834416067,0,7511037019.964573,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,21.864,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765945,0.6756717674227851,1.3792469567457073,13.40345507213923,30.906810690516696,0.25261510952168137,3.7445333333333033,0.6045846550356855,3.378686900958474,2.7788377266904933,0.22060502163778078,0.1826697705601396,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8585216,247529.83834416067,0,7337173440.745125,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,21.864,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765946,0.6756717674227851,1.4077327103624964,13.085843298127173,30.906810690516696,0.25261510952168137,4.850949798391406,0.6045846550356855,3.378686900958474,2.7788377266904933,0.22060502163778078,0.1865270759942756,103456768,43200512,268386304,45481984,43458560,14557184,30830592,9990144,44191744,2973696,8585216,247529.83834416067,0,7163309861.525675,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,21.864,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765947,0.6723161658131211,1.4362184639792857,12.76823152411512,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.22060502163778078,0.1903843814284116,103456768,43200512,268386304,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,211086.41736721742,0,6989446282.306229,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.132,21.198,0.267,65.394,0.467,21.864,0.4,129.923,16.798,6.933,0.003009630065974234,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.002712271350288516,0.00462760733051802,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.004564910355255122
1705765948,0.6723161658131211,1.4647042175960745,12.45061975010306,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.22060502163778078,0.19424168686254764,103456768,43200512,268386304,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,211086.41736721742,0,6815582703.086779,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.265,21.198,0.267,65.394,0.467,21.864,0.4,129.923,16.798,5.933,0.003006450751329633,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.00325,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.0026814706066805626,0.004627095736143046,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.005500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.0045599978074821156
1705765949,0.6447765991642579,1.7091452170073445,18.898741609298,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.22060502163778078,0.1980989922966836,103460864,43200512,268271616,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,219436.4084431587,0,10760928730.106956,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.265,21.198,0.267,65.394,0.333,21.864,0.4,129.923,16.798,5.933,0.003006450751329633,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.0033333333333333335,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.0026814706066805626,0.004627095736143046,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.006500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.0045599978074821156
1705765950,0.6447765991642579,1.7091452170073445,18.98889691356713,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.265,21.198,0.267,65.394,0.333,21.864,0.4,129.923,16.798,5.933,0.003006450751329633,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.0033333333333333335,0.045554951888111817,0.003518518518518519,0.001609718698424835,0.007513927043066117,0.0026814706066805626,0.004627095736143046,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.006500000000000003,0.1762929636391152,0.008600000000000007,0.004338735139797319,0.009837503062536175,0.0045599978074821156
1705765951,0.6447765991642579,1.7091452170073445,18.98889691356713,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.265,21.198,0.267,65.394,0.333,21.864,0.4,124.189,16.798,5.933,0.003006450751329633,0.00339056547997821,0.21538491123350048,0.003677770964798657,0.0033333333333333335,0.045554951888111817,0.003636363636363637,0.0016101869368233934,0.007513927043066117,0.0026814706066805626,0.004627095736143046,0.007149633807577434,0.4384616962468015,0.03248168692983047,0.006500000000000003,0.1762929636391152,0.009100000000000004,0.004338964358438016,0.009837503062536175,0.0045599978074821156
1705765952,0.6447765991642579,1.7091452170073445,18.98889691356713,30.906810690516696,0.23916450642114342,7.109693512252574,0.6045846550356855,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,45481984,43458560,14729216,30830592,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.265,21.198,0.267,65.394,0.333,21.864,0.4,124.189,16.798,5.933,0.003006450751329633,0.0033630058769462162,0.21538491123350048,0.003677770964798657,0.0033333333333333335,0.045554951888111817,0.003636363636363637,0.0016101869368233934,0.007513927043066117,0.0026814706066805626,0.004627095736143046,0.006913729394574984,0.4384616962468015,0.03248168692983047,0.006500000000000003,0.1762929636391152,0.009100000000000004,0.004338964358438016,0.009837503062536175,0.0045599978074821156
1705765953,0.6447765991642579,1.7091452170073445,18.98889691356713,21.806327707024064,0.23916450642114342,7.109693512252574,0.5892088641473076,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,44146688,43458560,14729216,31072256,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.535,0.4,66.006,0.333,21.469,0.4,119.61,15.935,4.867,0.0030032414910858996,0.0033039999999999996,0.25,0.00360836820083682,0.0033333333333333335,0.04501599147121536,0.003636363636363637,0.001544086611504579,0.00748215916942512,0.0026640625,0.004621393841166937,0.006330578512396699,0.46428571428571425,0.030989208633093485,0.006500000000000003,0.17535502958579888,0.009100000000000004,0.004328432312742853,0.009787440802804089,0.004557812500000001
1705765954,0.6447765991642579,1.7091452170073445,18.98889691356713,22.31201295226491,0.23916450642114342,7.109693512252574,0.5892088641473076,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,44146688,43458560,14729216,31072256,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.535,0.4,66.006,0.333,21.469,0.4,119.61,15.935,4.867,0.0030032414910858996,0.0033039999999999996,0.25,0.00360836820083682,0.0033333333333333335,0.04501599147121536,0.003636363636363637,0.001544086611504579,0.00748215916942512,0.0026640625,0.004621393841166937,0.006330578512396699,0.46428571428571425,0.030989208633093485,0.006500000000000003,0.17535502958579888,0.009100000000000004,0.004328432312742853,0.009787440802804089,0.004557812500000001
1705765955,0.6447765991642579,1.7091452170073445,18.98889691356713,22.817698197505752,0.19725989533982885,7.109693512252574,0.5892088641473076,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.23143832604816017,103460864,43200512,268271616,44146688,43458560,14729216,31072256,10051584,44191744,2973696,8585216,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.535,0.4,66.006,0.333,21.469,0.4,119.61,15.935,4.867,0.0030032414910858996,0.0033039999999999996,0.25,0.00360836820083682,0.0033333333333333335,0.04501599147121536,0.003636363636363637,0.001544086611504579,0.00748215916942512,0.0026640625,0.004621393841166937,0.006330578512396699,0.46428571428571425,0.030989208633093485,0.006500000000000003,0.17535502958579888,0.009100000000000004,0.004328432312742853,0.009787440802804089,0.004557812500000001
1705765956,0.6447765991642579,1.4788616371436185,18.98889691356713,23.323383442746596,0.1932738202328098,7.109693512252574,0.5892088641473076,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.22207940533111414,103460864,43200512,268271616,44146688,43458560,14729216,31072256,10051584,44191744,2973696,8704000,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,66.873,0.533,21.469,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.003603015075376884,0.0033000000000000004,0.04501599147121536,0.003999999999999999,0.0015425433420637824,0.00748215916942512,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030354609929078045,0.006166666666666669,0.17535502958579888,0.009666666666666667,0.0043290877186616195,0.009787440802804089,0.004541700404858301
1705765957,0.6447765991642579,1.4503758835268297,18.98889691356713,23.82906868798744,0.18928774512579075,7.109693512252574,0.5022947200300659,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.22207940533111414,103460864,43200512,268271616,44146688,43458560,14729216,31072256,10051584,44191744,2973696,8704000,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,21.469,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04501599147121536,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.17535502958579888,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
1705765958,0.6447765991642579,1.714036646307605,18.98889691356713,24.33475393322829,0.18530167001877165,7.207997514483595,0.5022947200300659,3.3012622047424207,2.7788377266904933,0.21270501835985184,0.22207940533111414,103460864,43204608,268271616,44146688,43458560,14835712,31072256,10051584,44191744,2973696,8704000,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,21.469,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04501599147121536,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.17535502958579888,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
1705765959,0.6447765991642579,1.714036646307605,18.988896913567128,24.84043917846913,0.18131559491175261,7.207997514483595,0.5022947200300659,3.3012622047424207,2.6587425314195454,0.21270501835985184,0.22207940533111414,103460864,43204608,268271616,44146688,43458560,14835712,31072256,10051584,44204032,2973696,8704000,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,22.002,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04484341252699785,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.1814655172413794,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
1705765960,0.6447765991642579,1.714036646307605,18.988896913567128,25.34612442370997,0.17732951980473355,7.207997514483595,0.5022947200300659,3.3012622047424207,2.6587425314195454,0.21270501835985184,0.22207940533111414,103460864,43204608,268271616,44146688,43458560,14835712,31072256,10051584,44204032,2973696,8704000,219436.4084431587,0,10673526758.28961,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,22.002,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04484341252699785,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.1814655172413794,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
1705765961,0.6447765991642579,1.714036646307605,18.731916696081857,25.85180966895081,0.1733434446977145,7.207997514483595,0.5022947200300659,3.3012622047424207,2.5340751627125693,0.21270501835985184,0.22207940533111414,103460864,43204608,268271616,44146688,43458560,14835712,31072256,10051584,44204032,2973696,8704000,219436.4084431587,0,11108502364.98412,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,22.002,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04484341252699785,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.1814655172413794,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
1705765962,0.633900279589938,1.714036646307605,18.960557673403823,26.35749491419166,0.16935736959069544,7.207997514483595,0.5022947200300659,3.3691753739505046,2.5340751627125693,0.21270501835985184,0.22207940533111414,103460864,43204608,268394496,44146688,43458560,14835712,31072256,10289152,44204032,2973696,8704000,259033.41765410727,0,10741185259.776066,0,0,0,4,5,12,4,3,24,3,4,4,4,2,13.668,20.935,0.6,65.406,0.533,22.002,0.6,120.276,15.935,5.267,0.0030032414910858996,0.003291284403669725,0.26136363636363635,0.0035944816053511707,0.0033000000000000004,0.04484341252699785,0.003999999999999999,0.0015262847017129362,0.007462518740629685,0.0026437246963562757,0.004621393841166937,0.00617826086956522,0.48863636363636365,0.030839285714285732,0.006166666666666669,0.1814655172413794,0.009666666666666667,0.004324158298877732,0.009774362818590702,0.004541700404858301
