time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705515113,0.6627921696279169,2.476048093656074,0.4332120158445808,28.67042345276859,0.28405030270655085,7.512964024410643,0.7839165857570989,3.3577570803180397,2.4278642793550054,0.27082201745877754,0.2864314001949024,108838912,44482560,11608064,46395392,43515904,16769024,35266560,10231808,46571520,2977792,8691712,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.2,20.933,1,58.2,1,10.4,10.4,0.733,119.2,15.4,6.733,0,0.0030081466395112015,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.0030425531914893616,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.004614663951120163,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.004676595744680851,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515114,0.6627921696279169,2.476048093656074,0.4243454856410967,28.67042345276859,0.27843970959595776,7.328270222831051,0.7839165857570989,3.3577570803180397,2.4278642793550054,0.27082201745877754,0.2864314001949024,108838912,44482560,11608064,46395392,43515904,16769024,35266560,10231808,46571520,2977792,8691712,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.2,20.933,1,58.2,1,10.4,10.4,0.733,119.2,15.4,6.733,0,0.0030081466395112015,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.0030425531914893616,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.004614663951120163,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.004676595744680851,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515115,0.6627921696279169,2.476048093656074,0.41547895543761254,28.67042345276859,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.3563166060482095,0.27082201745877754,0.2864314001949024,108838912,44482560,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8691712,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.2,20.933,1,58.2,1,10.4,10.4,0.733,119.2,15.4,6.733,0,0.0030081466395112015,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.0030425531914893616,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.004614663951120163,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.004676595744680851,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515116,0.6627921696279169,2.476048093656074,0.40661242523412844,28.67042345276859,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.3563166060482095,0.27082201745877754,0.2864314001949024,108838912,44482560,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8691712,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.2,20.933,1,58.2,1,10.4,10.4,0.733,119.2,15.4,6.733,0,0.0030081466395112015,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.0030425531914893616,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.004614663951120163,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.004676595744680851,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515117,0.6627921696279169,2.476048093656074,0.39774589503064434,28.67042345276859,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.3563166060482095,0.27082201745877754,0.2864314001949024,108838912,44482560,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8691712,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.2,20.933,1,58.2,1,10.4,10.4,0.733,119.2,15.4,6.733,0,0.0030081466395112015,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.0030425531914893616,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.004614663951120163,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.004676595744680851,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515118,0.6627921696279169,2.476048093656074,0.3888793648271602,23.343100394951023,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.3563166060482095,0.27082201745877754,0.2682577120168314,108838912,44482560,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8695808,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.667,20.933,1,58.2,0.733,10.4,10.4,0.733,119.2,15.4,6.733,0,0.003008080808080808,0.003072398190045249,0.3653846153846153,0.0032805280528052806,0.003048780487804878,1.474600870827286,0.0036857142857142857,0.10056904400606981,0.17543668122270742,0.002949044585987261,0.0046145454545454545,0.004730316742081449,1.0599999999999992,0.006673684210526314,0.00468780487804878,2.298403483309144,0.008041666666666666,0.2202048558421851,0.23578602620087336,0.004589808917197452
1705515119,0.6627921696279169,2.0632186583742076,0.3800128346236761,22.865260004071548,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.3563166060482095,0.27082201745877754,0.24303803656986542,108838912,44482560,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8695808,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,20.533,0.8,56.067,0.733,10.4,9.867,0.733,114.333,14.867,6.067,0,0.0030079522862823064,0.0030634920634920637,0.36458333333333337,0.003258436213991769,0.003048780487804878,1.474780701754386,0.0036857142857142857,0.10140570089808668,0.17544378698224852,0.002965635738831615,0.004614314115308151,0.004714285714285714,0.995,0.006199999999999996,0.00468780487804878,2.2984649122807017,0.008041666666666666,0.2203748535728231,0.23579881656804735,0.004593127147766322
1705515120,0.6627921696279169,2.2163379826810012,0.371146304420192,22.387419613192073,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,2.0238337876109016,0.27082201745877754,0.24303803656986542,108838912,44412928,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8695808,74072.06474072064,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,19.067,0.8,56.067,0.733,10.4,9.867,0.733,114.333,14.867,6.067,0,0.0030079522862823064,0.0030578703703703705,0.36458333333333337,0.003258436213991769,0.003048780487804878,1.474780701754386,0.0036857142857142857,0.10140570089808668,0.17544378698224852,0.002965635738831615,0.004614314115308151,0.004704166666666667,0.995,0.006199999999999996,0.00468780487804878,2.2984649122807017,0.008041666666666666,0.2203748535728231,0.23579881656804735,0.004593127147766322
1705515121,0.30625999999998044,2.2163379826810012,0.36227977421670793,21.909579222312594,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,1.984561844176765,0.27082201745877754,0.24303803656986542,108838912,44412928,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8695808,54613.333333333336,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,19.067,0.8,56.067,0.733,10.4,9.867,0.733,114.333,14.867,6.067,0,0.0030079522862823064,0.0030578703703703705,0.36458333333333337,0.003258436213991769,0.003048780487804878,1.474780701754386,0.0036857142857142857,0.10140570089808668,0.17544378698224852,0.002965635738831615,0.004614314115308151,0.004704166666666667,0.995,0.006199999999999996,0.00468780487804878,2.2984649122807017,0.008041666666666666,0.2203748535728231,0.23579881656804735,0.004593127147766322
1705515122,0.30625999999998044,2.2163379826810012,0.3534132440132238,21.431738831433115,0.3114691963425337,7.328270222831051,0.7536371794523189,3.3577570803180397,1.9452899007426279,0.27082201745877754,0.24303803656986542,108838912,44412928,11608064,46395392,43384832,16769024,35266560,10231808,46571520,2977792,8695808,54613.333333333336,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,19.067,0.8,56.067,0.733,10.4,9.867,0.733,114.333,14.867,6.067,0,0.0030079522862823064,0.0030578703703703705,0.36458333333333337,0.003258436213991769,0.003048780487804878,1.474780701754386,0.0036857142857142857,0.10140570089808668,0.17544378698224852,0.002965635738831615,0.004614314115308151,0.004704166666666667,0.995,0.006199999999999996,0.00468780487804878,2.2984649122807017,0.008041666666666666,0.2203748535728231,0.23579881656804735,0.004593127147766322
1705515123,0.38992274663584126,2.2163379826810012,0.44403325697802487,15.180136666666233,0.3114691963425337,7.328270222831051,0.604043339485948,3.243500410136884,2.307049065828531,0.22992939738926582,0.24303803656986542,108838912,44412928,11710464,46395392,43384832,16769024,35266560,10342400,46571520,2977792,8695808,43218.064408615595,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,19.067,0.8,56.067,0.733,9.6,9.867,0.733,114.333,14.867,6.067,0,0.0030079522862823064,0.0030578703703703705,0.36458333333333337,0.003258436213991769,0.003048780487804878,1.4765625,0.0036857142857142857,0.10140570089808668,0.17544378698224852,0.002965635738831615,0.004614314115308151,0.004704166666666667,0.995,0.006199999999999996,0.00468780487804878,2.2988839285714286,0.008041666666666666,0.2203748535728231,0.23579881656804735,0.004593127147766322
1705515124,0.3995452417406199,2.2163379826810012,0.3677177040047468,15.180136666666233,0.3114691963425337,7.328270222831051,0.5914827198284094,3.243500410136884,2.307049065828531,0.2254156970982862,0.24303803656986542,108838912,44412928,11710464,46395392,43384832,16769024,35266560,10342400,46571520,2977792,8695808,44284.597758613505,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,55.133,0.467,9.6,9.867,0.467,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003256112722751761,0.0030588235294117644,1.4765625,0.0035,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006149999999999991,0.004705882352941176,2.2988839285714286,0.007499999999999998,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515125,0.40916773684539853,2.2163379826810012,0.3677177040047468,19.549041250339876,0.3114691963425337,7.30884579078354,0.5789221001708708,3.243500410136884,2.307049065828531,0.22090199680730657,0.24303803656986542,108838912,44412928,11710464,46395392,43384832,16367616,35266560,10342400,46571520,2977792,8695808,45351.13110861142,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,55.133,0.467,9.6,9.867,0.467,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003256112722751761,0.0030588235294117644,1.4765625,0.0035,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006149999999999991,0.004705882352941176,2.2988839285714286,0.007499999999999998,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515126,0.4187902319501773,2.2163379826810012,0.3677177040047468,19.07200848474795,0.3114691963425337,5.686348615601975,0.5419871984873209,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,46395392,43384832,16367616,35266560,10342400,46571520,2977792,8695808,46417.664458609346,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,55.133,0.467,9.6,9.867,0.467,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003256112722751761,0.0030588235294117644,1.4765625,0.0035,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006149999999999991,0.004705882352941176,2.2988839285714286,0.007499999999999998,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515127,0.428412727054956,2.2163379826810012,0.3677177040047468,27.11884656604419,0.3114691963425337,5.80735234910086,0.5301225896020663,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,35266560,10342400,46571520,2977792,8695808,47484.19780860726,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515128,0.4380352221597346,2.2163379826810012,0.3677177040047468,27.11884656604419,0.3114691963425337,5.928356082599744,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8695808,48550.73115860518,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515129,0.44765771726451326,2.2163379826810012,0.3677177040047468,27.11884656604419,0.30363656189515587,6.049359816098629,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8695808,49617.26450860309,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515130,0.45728021236929195,1.704677948578491,0.3677177040047468,27.11884656604419,0.30363656189515587,6.170363549597512,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8695808,50683.79785860101,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515131,0.4669027074740705,1.7395391512325022,0.3677177040047468,27.11884656604419,0.3082131935342971,6.291367283096397,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8695808,51750.331208598924,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515132,0.4765252025788492,2.091672159240669,0.3677177040047468,27.11884656604419,0.3082131935342971,7.260224009933045,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.24303803656986542,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8695808,52816.86455859684,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,12,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030079522862823064,0.003056404230317274,0.375,0.003251162790697674,0.0030588235294117644,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614314115308151,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004705882352941176,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515133,0.5773497062867202,2.091672159240669,0.3677177040047468,27.11884656604419,0.3082131935342971,7.260224009933045,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.2298965222957118,108838912,44412928,11710464,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.933,18.533,0.533,53.2,0.467,9.6,9.867,0.4,113.533,14.733,5.533,0,0.0030077972709551654,0.003056404230317274,0.375,0.003251162790697674,0.003064516129032258,1.4765625,0.003666666666666667,0.10070949940875047,0.17545045045045046,0.002963898916967509,0.004614035087719298,0.004701527614571093,0.9750000000000002,0.006033557046979867,0.004716129032258064,2.2988839285714286,0.008,0.22023649980291682,0.23581081081081084,0.004592779783393502
1705515134,0.5773497062867202,1.8712251922045053,0.37101492041828643,27.11884656604419,0.3082131935342971,7.260224009933045,0.6014256216501136,3.243500410136884,2.3463580712416583,0.2670551109644417,0.2298965222957118,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10342400,46571520,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,17.867,0.533,58.067,0.467,9.6,9.933,0.4,100.867,13.733,4.667,0,0.0030115384615384613,0.0030446533490011748,0.38461538461538464,0.0032352941176470584,0.003064516129032258,1.4766566265060241,0.003666666666666667,0.10008957006369426,0.1754511278195489,0.0029533073929961092,0.00462076923076923,0.004680376028202115,0.9249999999999998,0.0055223880597014795,0.004716129032258064,2.2989457831325297,0.008,0.22011345541401275,0.23581203007518797,0.004590661478599221
1705515135,0.5773497062867202,1.8712251922045053,0.37101492041828643,27.118846566044187,0.30821319353429716,7.260224009933045,0.6014256216501136,3.243500410136884,2.294983724817435,0.2670551109644417,0.2298965222957118,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10342400,46604288,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,17.733,0.533,58.067,0.467,9.6,9.933,0.4,100.867,13.733,4.667,0,0.0030115384615384613,0.0030443925233644862,0.38461538461538464,0.0032352941176470584,0.003064516129032258,1.4766566265060241,0.003666666666666667,0.10008957006369426,0.1754511278195489,0.0029533073929961092,0.00462076923076923,0.0046799065420560755,0.9249999999999998,0.0055223880597014795,0.004716129032258064,2.2989457831325297,0.008,0.22011345541401275,0.23581203007518797,0.004590661478599221
1705515136,0.5773497062867202,1.8712251922045053,0.37101492041828643,27.118846566044187,0.30821319353429716,7.260224009933045,0.6014256216501136,3.243500410136884,2.294983724817435,0.2670551109644417,0.2298965222957118,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10342400,46604288,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,17.733,0.533,58.067,0.467,9.6,9.933,0.4,100.867,13.733,4.667,0,0.0030115384615384613,0.0030443925233644862,0.38461538461538464,0.0032352941176470584,0.003064516129032258,1.4766566265060241,0.003666666666666667,0.10008957006369426,0.1754511278195489,0.0029533073929961092,0.00462076923076923,0.0046799065420560755,0.9249999999999998,0.0055223880597014795,0.004716129032258064,2.2989457831325297,0.008,0.22011345541401275,0.23581203007518797,0.004590661478599221
1705515137,0.5773497062867202,1.8712251922045053,0.37101492041828643,27.118846566044187,0.30821319353429716,7.260224009933045,0.6014256216501136,2.530218026183268,2.294983724817435,0.2670551109644417,0.11807852900234143,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10342400,46604288,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,17.733,0.533,58.067,0.467,9.6,9.933,0.4,100.867,13.733,4.667,0,0.0030115384615384613,0.0030443925233644862,0.38461538461538464,0.0032352941176470584,0.003064516129032258,1.4766566265060241,0.003666666666666667,0.10008957006369426,0.1754511278195489,0.0029533073929961092,0.00462076923076923,0.0046799065420560755,0.9249999999999998,0.0055223880597014795,0.004716129032258064,2.2989457831325297,0.008,0.22011345541401275,0.23581203007518797,0.004590661478599221
1705515138,0.5773497062867202,1.8712251922045053,0.37101492041828643,27.118846566044187,0.30821319353429716,7.2602240099330455,0.6014256216501136,2.1113499999999874,2.260274628772152,0.26144269269269044,0.12126792265081882,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10342400,46604288,2977792,8691712,63992.00099987502,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,17.733,0.533,58.067,0.467,9.867,9.933,0.4,100.867,13.733,4.667,0,0.0030115384615384613,0.0030443925233644862,0.38461538461538464,0.0032352941176470584,0.003064516129032258,1.4726027397260273,0.003666666666666667,0.10008957006369426,0.1754511278195489,0.0029533073929961092,0.00462076923076923,0.0046799065420560755,0.9249999999999998,0.0055223880597014795,0.004716129032258064,2.2981735159817354,0.008,0.22011345541401275,0.23581203007518797,0.004590661478599221
1705515139,0.5626972115683624,1.8712251922045053,0.37101492041828643,27.118846566044187,0.2940988092812073,6.238004636623389,0.6014256216501136,2.6390723787995447,2.260274628772152,0.26144269269269044,0.1244573162992962,108838912,44351488,11739136,45375488,43384832,16367616,34988032,10649600,46604288,2977792,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,58.733,0.6,9.867,9.933,0.533,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032359361880772465,0.003064516129032258,1.4726027397260273,0.003666666666666667,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005548507462686569,0.004716129032258064,2.2981735159817354,0.008428571428571428,0.21995806709265173,0.235412213740458,0.004590661478599221
1705515140,0.5626972115683624,1.8712251922045053,0.3600578463743661,27.68370115302324,0.2940988092812073,7.3223345588234805,0.6014256216501136,2.6918183107813345,2.260274628772152,0.26144269269269044,0.12764670994777355,108838912,44351488,11739136,45477888,43384832,16584704,34988032,10649600,46604288,2977792,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,58.733,0.6,9.867,9.933,0.533,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032359361880772465,0.003064516129032258,1.4726027397260273,0.003666666666666667,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005548507462686569,0.004716129032258064,2.2981735159817354,0.008428571428571428,0.21995806709265173,0.235412213740458,0.004590661478599221
1705515141,0.5626972115683624,1.8712251922045053,0.3600578463743661,27.68370115302324,0.2940988092812073,7.3223345588234805,0.6014256216501136,3.164755918907389,2.260274628772152,0.26144269269269044,0.13083610359625092,108838912,44351488,11739136,45477888,43384832,16584704,34988032,10649600,46604288,2977792,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,58.733,0.6,9.867,9.933,0.533,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032359361880772465,0.003064516129032258,1.4726027397260273,0.003666666666666667,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005548507462686569,0.004716129032258064,2.2981735159817354,0.008428571428571428,0.21995806709265173,0.235412213740458,0.004590661478599221
1705515142,0.5626972115683624,1.8712251922045053,0.3600578463743661,27.68370115302324,0.2940988092812073,7.3223345588234805,0.6014256216501136,3.164755918907389,2.260274628772152,0.26429258701472913,0.13402549724472831,108838912,44351488,11739136,45477888,43384832,16584704,34988032,10649600,46604288,2965504,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,66.6,0.6,9.867,9.933,0.867,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032285237698081734,0.003064516129032258,1.4726027397260273,0.0034800000000000005,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005267716535433063,0.004716129032258064,2.2981735159817354,0.008625000000000004,0.21995806709265173,0.235412213740458,0.004590661478599221
1705515143,0.5626972115683624,1.8712251922045053,0.3600578463743661,27.324751142101523,0.2940988092812073,7.3223345588234805,0.518157651410075,3.164755918907389,2.260274628772152,0.26429258701472913,0.13721489089320568,108838912,44351488,11739136,45477888,43384832,16584704,34988032,10649600,46604288,2965504,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,66.6,0.6,9.867,9.933,0.867,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032285237698081734,0.003064516129032258,1.4726027397260273,0.0034800000000000005,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005267716535433063,0.004716129032258064,2.2981735159817354,0.008625000000000004,0.21995806709265173,0.235412213740458,0.004590661478599221
1705515144,0.5626972115683624,1.8712251922045053,0.3600578463743661,27.324751142101523,0.2940988092812073,7.3223345588234805,0.518157651410075,3.164755918907389,2.260274628772152,0.26429258701472913,0.14040428454168305,108838912,44351488,11739136,45477888,43384832,16584704,34988032,10649600,46604288,2965504,8691712,76425.83186482845,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,11.8,18,0.667,66.6,0.6,9.867,9.933,0.867,101.733,14.067,4.933,0,0.0030115384615384613,0.003042056074766355,0.3928571428571429,0.0032285237698081734,0.003064516129032258,1.4726027397260273,0.0034800000000000005,0.004994713656387665,0.17522900763358779,0.0029533073929961092,0.00462076923076923,0.004675700934579439,0.9857142857142855,0.005267716535433063,0.004716129032258064,2.2981735159817354,0.008625000000000004,0.21995806709265173,0.235412213740458,0.004590661478599221
