time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705615370,1.485490033605005,8.408704112201091,0.18276642748900096,0.21159351319690217,2.733575362667033,1.0402989233189084,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.18971708234433957,19.998288243530077,1.24005019106827,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14663680,114589696,1104127.6714179558,0,688673.9306068083,35912.49835605629,0,0,2258293.883914143,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.667,3.6,22.933,1.867,2.2,1.933,16,0,0,0,0,0,0.042934782608695654,0.0030327868852459017,0.043353873239436624,0.15574324324324323,0.002578947368421052,0.0030439560439560437,0.03872549019607844,0.2946428571428576,0.004659016393442622,0.20500000000000004,0.23114864864864865,0.0045578947368421045,0.004679120879120879,0.08875338753387532
1705615371,1.485490033605005,8.608894670421266,0.18276642748900096,0.21187887232825098,2.800738551391177,1.0402989233189084,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.19406629676730874,20.01122501545442,1.24005019106827,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1130414.2349523746,0,688673.9306068083,35912.49835605629,0,0,2258293.883914143,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.667,3.6,22.933,1.867,2.2,1.933,16,0,0,0,0,0,0.042934782608695654,0.0030327868852459017,0.043353873239436624,0.15574324324324323,0.002578947368421052,0.0030439560439560437,0.03872549019607844,0.2946428571428576,0.004659016393442622,0.20500000000000004,0.23114864864864865,0.0045578947368421045,0.004679120879120879,0.08875338753387532
1705615372,1.485490033605005,8.80908522864144,0.18276642748900096,0.21187887232825098,2.8679017401153213,1.0402989233189084,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.19841551119027795,20.01122501545442,1.24005019106827,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1156700.798486793,0,688673.9306068083,35912.49835605629,0,0,2258293.883914143,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.667,3.6,22.933,1.867,2,1.933,16,0,0,0,0,0,0.042934782608695654,0.0030327868852459017,0.043353873239436624,0.15574324324324323,0.002578947368421052,0.0030439560439560437,0.03872549019607844,0.2946428571428576,0.004659016393442622,0.20500000000000004,0.23114864864864865,0.0045578947368421045,0.004679120879120879,0.08875338753387532
1705615373,1.485490033605005,9.009275786861615,0.18276642748900096,0.21187887232825098,2.9350649288394655,1.0402989233189084,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.20253807530340212,12.794675162622962,1.24005019106827,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1182987.3620212118,0,688673.9306068083,35912.49835605629,0,0,2258293.883914143,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.467,3.6,22.933,1.667,1.8,1.733,15.4,0,0,0,0,0,0.042901234567901236,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003021978021978022,0.03958333333333334,0.2964285714285722,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.004639560439560439,0.0888544474393531
1705615374,1.485490033605005,9.209466345081788,0.18276642748900096,0.21187887232825098,3.0022281175636096,1.0402989233189084,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.2068369689507979,13.127898030772558,1.252223358659683,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1209273.9255556304,0,688673.9306068083,35912.49835605629,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.467,3.6,22.933,1.667,1.8,1.733,15.4,0,0,0,0,0,0.042901234567901236,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003021978021978022,0.03958333333333334,0.2964285714285722,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.004639560439560439,0.0888544474393531
1705615375,1.485490033605005,9.409656903301965,0.18328584761998085,0.21187887232825098,3.069391306287754,0.8789754445196267,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.25793361884374344,13.461120898922152,1.252223358659683,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1235560.4890900494,0,688673.9306068083,35912.49835605629,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.467,3.6,22.933,1.667,1.8,1.733,15.4,0,0,0,0,0,0.042901234567901236,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003021978021978022,0.03958333333333334,0.2964285714285722,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.004639560439560439,0.0888544474393531
1705615376,1.485490033605005,9.60984746152214,0.18328584761998085,0.21187887232825098,2.5683875,0.8968716263474628,0.4009432932288245,0.08591274470296262,0.28808250405505487,0.8334321919654447,0,0.27152293256928695,0.25793361884374344,13.794343767071746,1.252223358659683,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1261847.052624468,0,688673.9306068083,35912.49835605629,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.467,3.6,22.933,1.667,1.8,1.733,15.4,0,0,0,0,0,0.042901234567901236,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003021978021978022,0.03958333333333334,0.2964285714285722,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.004639560439560439,0.0888544474393531
1705615377,1.485490033605005,9.810038019742313,0.18328584761998085,0.21187887232825098,2.5683875,1.0737709096701658,0.4009432932288245,0.08591274470296262,0.29787197587551817,0.8334321919654447,0,0.27152293256928695,0.25793361884374344,14.127566635221342,1.252223358659683,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1288133.6161588868,0,688673.9306068083,0,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.467,3.6,22.933,1.667,1.8,1.733,15.4,0,0,0,0,0,0.042901234567901236,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003021978021978022,0.03958333333333334,0.2964285714285722,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.004639560439560439,0.0888544474393531
1705615378,1.485490033605005,10.010228577962486,0.18328584761998085,0.21187887232825098,2.5683875,1.0737709096701658,0.4009432932288245,0.08591274470296262,0.29787197587551817,0.8334321919654447,0,0.27152293256928695,0.25793361884374344,14.460789503370938,1.252223358659683,216870912,139313152,6250496,432455680,102129664,331235328,71254016,4460544,267866112,98455552,4575232,2908160,307118080,14667776,114589696,1314420.1796933054,0,688673.9306068083,0,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.267,3.6,22.933,1.667,1.8,1.933,15.4,0,0,0,0,0,0.042892156862745105,0.0030327868852459017,0.043353873239436624,0.15416666666666665,0.0025733333333333333,0.003,0.03958333333333334,0.2659090909090915,0.004659016393442622,0.20500000000000004,0.23083333333333333,0.004557333333333333,0.0046,0.0888544474393531
1705615379,1.485490033605005,10.210419136182662,0.18328584761998085,0.21002302206749396,2.5683875,1.0737709096701658,0.4043234612735527,0.08591274470296262,0.29253375005426335,0.8334321919654447,0,0.27152293256928695,0.25793361884374344,14.794012371520534,1.252223358659683,216870912,139313152,6250496,432451584,102129664,331235328,71254016,4460544,267862016,98455552,4575232,2908160,307118080,14667776,114589696,1340706.7432277242,0,718101.559075825,17780.092894040023,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.2,3.733,24.067,1.933,1.8,1.933,16.2,0,0,0,0,0,0.04318181818181819,0.003033519553072626,0.04308510638297872,0.15104166666666666,0.0025733333333333333,0.003,0.03941326530612246,0.24485714285714308,0.004660335195530727,0.20253731343283574,0.23020833333333335,0.004557333333333333,0.0046,0.08888140161725068
1705615380,1.485490033605005,12.061309658448103,0.18328584761998085,0.21002302206749396,2.5683875,1.0226511064625683,0.4043234612735527,0.08591274470296262,0.29253375005426335,0.8334321919654447,0,0.26862001844073113,0.25793361884374344,15.127235239670128,1.252223358659683,216870912,139345920,6250496,432451584,102129664,331231232,71254016,4460544,267862016,98455552,4575232,3035136,307118080,14667776,114589696,2705342.682650984,0,718101.559075825,17780.092894040023,0,0,2463744.398986947,22,12,7,4,12,16,5,5,3,11,1,3,7,22,10,7.2,3.733,24.067,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003033519553072626,0.04308510638297872,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.004660335195530727,0.20253731343283574,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615381,1.485490033605005,12.061309658448103,0.18328584761998085,0.21002302206749396,3.98413667141838,1.0226511064625683,0.4246051260679238,0.08591274470296262,0.29253375005426335,0.8578458840387668,0,0.15886369226833155,0.25793361884374344,15.460458107819722,1.252223358659683,216870912,139345920,6250496,432451584,105885696,331231232,71286784,4460544,267862016,98451456,4575232,3035136,307118080,14667776,114589696,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,2463744.398986947,22,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,3.733,24.067,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003033519553072626,0.04308510638297872,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.004660335195530727,0.20253731343283574,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615382,1.2612305548651028,12.061309658448103,0.18328584761998085,0.21002302206749396,3.98413667141838,1.0226511064625683,0.4246051260679238,0.07167936417946827,0.29253375005426335,0.8578458840387668,0,0.1632763274627188,0.25793361884374344,15.793680975969318,1.0735102149896352,216870912,139345920,6250496,432451584,105885696,331231232,71286784,4460544,267862016,98451456,4575232,3035136,307118080,14667776,114589696,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,2112127.0108448598,22,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24.067,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04308510638297872,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.20253731343283574,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615383,1.3445558425639108,12.061309658448103,0.18328584761998085,0.21002302206749396,3.98413667141838,1.0226511064625683,0.4246051260679238,0.07317686478907569,0.29253375005426335,0.8578458840387668,0,0.16768896265710612,0.25793361884374344,16.12690384411891,1.2144563520600515,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4460544,267862016,98451456,4575232,3035136,307118080,14667776,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,2112191.956220511,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04121024734982333,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.19100000000000006,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615384,1.3445558425639108,12.061309658448103,0.18328584761998085,0.21002302206749396,3.98413667141838,1.0226511064625683,0.4246051260679238,0.06141249999999988,0.29253375005426335,0.8578458840387668,0,0.17210159785149343,0.25793361884374344,16.460126712268508,1.2144563520600515,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4460544,267862016,98451456,4575232,3035136,307118080,14667776,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,2112191.956220511,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04121024734982333,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.19100000000000006,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615385,1.3445558425639108,12.061309658448103,0.18328584761998085,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.07094805298472906,0.29253375005426335,0.8578458840387668,0,0.1765142330458807,0.25793361884374344,16.793349580418106,1.2144563520600515,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14667776,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,2112191.956220511,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04121024734982333,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.19100000000000006,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615386,1.3445558425639108,12.061309658448103,0.18328584761998085,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0,0.18092686824026802,0.25793361884374344,19.993372088975704,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14667776,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24,1.933,1.8,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04121024734982333,0.15104166666666666,0.0025733333333333333,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.19100000000000006,0.23020833333333335,0.004557333333333333,0.0046,0.0890214477211796
1705615387,1.3445558425639108,12.061309658448103,0.18328584761998085,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00010467991409028189,0.18533950343465533,0.25793361884374344,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.2,4.067,24,1.933,1.667,1.933,16.667,0,0,0,0,0,0.04318181818181819,0.003034285714285714,0.04121024734982333,0.15104166666666666,0.002478260869565218,0.003,0.03997252747252746,0.24485714285714308,0.0046617142857142855,0.19100000000000006,0.23020833333333335,0.004542028985507246,0.0046,0.0890214477211796
1705615388,1.3445558425639108,12.061309658448103,0.18328584761998085,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00010467991409028189,0.1897521386290426,0.25793361884374344,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.067,4.067,24,1.8,1.533,1.8,16.267,0,0,0,0,0,0.043615107913669064,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.24785714285714286,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615389,1.3445558425639108,12.061309658448103,0.13632062534520975,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00010467991409028189,0.19416477382342992,0.25793361884374344,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.067,4.067,24,1.8,1.533,1.8,16.267,0,0,0,0,0,0.043615107913669064,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.24785714285714286,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615390,1.3445558425639108,12.061309658448103,0.1690658657829344,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00010467991409028189,0.19857740901781717,0.25793361884374344,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307118080,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.067,4.067,24,1.8,1.533,1.8,16.267,0,0,0,0,0,0.043615107913669064,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.24785714285714286,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615391,1.3445558425639108,12.061309658448103,0.13594304491162781,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00013652523905549277,0.2029900442122045,0.24957212382175648,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307122176,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.067,4.067,24,1.8,1.533,1.8,16.267,0,0,0,0,0,0.043615107913669064,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.24785714285714286,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615392,1.3445558425639108,12.061309658448103,0.13312528048191224,0.2100618650035173,3.98413667141838,1.0226511064625683,0.4246051260679238,0.0830865340120312,0.29253375005426335,0.8578458840387668,0.00013966927947267453,0.20740267940659177,0.24957212382175648,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105885696,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307122176,14663680,114601984,2705342.682650984,0,990072.9318608042,17780.092894040023,0,0,1207471.0833070795,21,12,7,4,14,16,5,5,3,11,1,3,7,22,10,7.067,4.067,24,1.8,1.533,1.8,16.267,0,0,0,0,0,0.043615107913669064,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.24785714285714286,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615393,1.3445558425639108,12.061309658448103,0.13030751605219665,0.18083292349863903,3.989528109783083,1.0226511064625683,0.43326065733808933,0.0830865340120312,0.2718250499500774,0.8578458840387668,0.00014281331988985632,0.21181531460097908,0.24957212382175648,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105463808,331231232,71286784,4456448,267862016,98451456,4575232,3035136,307122176,14663680,114601984,2705342.682650984,0,1052990.562967784,25574.42557442558,0,0,1207471.0833070795,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.133,4.067,24,1.8,1.533,1.6,16.267,0,0,0,0,0,0.043276515151515156,0.003034285714285714,0.04121024734982333,0.15,0.002419354838709678,0.003,0.034615384615384596,0.21565789473684208,0.0046617142857142855,0.19100000000000006,0.23,0.004535483870967741,0.0046,0.08836734693877552
1705615394,1.3445558425639108,12.061309658448103,0.12748975162248108,0.17733189241524705,3.989528109783083,0.9250073881434425,0.43326065733808933,0.0830865340120312,0.2718250499500774,0.8132129618557508,0.00014595736030703808,0.215204405925429,0.24957212382175648,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105463808,331231232,71286784,4456448,267862016,98451456,4575232,3031040,307122176,14663680,114601984,2705342.682650984,0,1052990.562967784,25574.42557442558,0,0,1207471.0833070795,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.733,22.6,1.6,1.533,1.6,15.933,0,0,0,0,0,0.04273255813953488,0.0030718562874251496,0.0396276595744681,0.1475,0.002419354838709677,0.003,0.03551829268292681,0.1896590909090909,0.00472934131736527,0.18381443298969088,0.22950000000000007,0.004535483870967741,0.0046,0.08859467455621302
1705615395,1.3445558425639108,12.061309658448103,0.12467198719276551,0.1738308613318551,3.989528109783083,0.9250073881434425,0.4231897014124788,0.0830865340120312,0.2718250499500774,0.8132129618557508,0.00014910140072421985,0.21958076227512557,0.24957212382175648,19.979095820049594,1.1368693460551713,216875008,139345920,6250496,432451584,105463808,331231232,71294976,4456448,267862016,98451456,4575232,3031040,307122176,14663680,114601984,2705342.682650984,0,860504.2016806724,25574.42557442558,0,0,1207471.0833070795,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.733,22.6,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.0030718562874251496,0.0396276595744681,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.00472934131736527,0.18381443298969088,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615396,1.3445558425639108,12.348857709317693,0.16345016844782848,0.17032983024846315,4.044509670079627,0.9250073881434425,0.4231897014124788,0.0830865340120312,0.2718250499500774,0.8132129618557508,0.00015224544114140164,0.22395711862482215,0.24421352351044257,19.979095820049594,1.1368693460551713,216875008,139345920,6254592,432451584,105463808,331231232,71294976,4456448,267862016,98451456,4575232,3031040,307122176,14663680,114601984,3148366.6310812873,0,860504.2016806724,25574.42557442558,0,0,1207471.0833070795,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.733,22.6,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.0030718562874251496,0.0396276595744681,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.00472934131736527,0.18381443298969088,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615397,1.342643375505842,13.74184108839128,0.16345016844782848,0.21057430756333834,4.044509670079627,0.9250073881434425,0.4231897014124788,0.0830865340120312,0.2733310681164031,0.8132129618557508,0.0001553894815585834,0.2625813809817942,0.24421352351044257,19.979095820049594,1.2098082557960583,216875008,139411456,6254592,432455680,105463808,331231232,71294976,4456448,267866112,98451456,4575232,3031040,307122176,14663680,114659328,2720334.8897118014,0,860504.2016806724,32747.04189318836,0,0,2147699.583611782,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.467,22.6,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.003073170731707317,0.0396276595744681,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.0047317073170731715,0.18381443298969088,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615398,1.342643375505842,13.74184108839128,0.16345016844782848,0.21057430756333834,4.044509670079627,0.8901444105633025,0.4231897014124788,0.0830865340120312,0.2733310681164031,0.8132129618557508,0.00015853352197576516,0.2625813809817942,0.24421352351044257,19.979095820049594,1.2098082557960583,216875008,139411456,6254592,432455680,105463808,331231232,71294976,4456448,267866112,98451456,4575232,3031040,307122176,14663680,114659328,2720334.8897118014,0,860504.2016806724,32747.04189318836,0,0,2147699.583611782,21,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.467,22.333,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.003073170731707317,0.03990740740740742,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.0047317073170731715,0.18623036649214686,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615399,1.3687998975365145,13.74184108839128,0.16345016844782848,0.20425093242521722,4.044509670079627,0.8901444105633025,0.4231897014124788,0.0830865340120312,0.2733310681164031,0.6761730242336924,0.00018864242503090648,0.2625813809817942,0.24421352351044257,20.003839823504723,1.0033177151273525,216862720,139411456,6254592,432455680,105463808,331231232,71294976,4456448,267866112,98451456,4575232,3031040,307122176,14647296,114659328,2720334.8897118014,0,860504.2016806724,32747.04189318836,0,0,2132396.2749406453,18,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.467,22.333,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.003073170731707317,0.03990740740740742,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.0047317073170731715,0.18623036649214686,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615400,1.3687998975365145,13.74184108839128,0.16345016844782848,0.20425093242521722,4.044509670079627,0.8901444105633025,0.4231897014124788,0.0830865340120312,0.2733310681164031,0.66261947486943,0.00018864242503090648,0.2625813809817942,0.24421352351044257,20.00383982350472,1.0236121107891525,216862720,139411456,6254592,432455680,105463808,331231232,71294976,4456448,267866112,98451456,4575232,3031040,307122176,14647296,114659328,2720334.8897118014,0,860504.2016806724,32747.04189318836,0,0,2175528.866998886,18,12,7,4,13,16,5,5,3,11,1,3,7,22,10,7.267,3.467,22.333,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.003073170731707317,0.03990740740740742,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.0047317073170731715,0.18623036649214686,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
1705615401,1.3687998975365145,13.74184108839128,0.16345016844782848,0.20425093242521722,4.044509670079627,0.8901444105633025,0.4231897014124788,0.06056475039133422,0.2733310681164031,0.6490659255051674,0.00012710100146824115,0.2625813809817942,0.2300112448461106,20.00383982350472,1.0439065064509527,216862720,139411456,6254592,432455680,105463808,331231232,71294976,4456448,267866112,98451456,4575232,3031040,307118080,14647296,114659328,2720334.8897118014,0,860504.2016806724,32747.04189318836,0,0,2218661.459057127,18,12,7,4,13,16,5,5,3,11,1,3,6,22,10,7.267,3.467,22.333,1.6,1.533,1.6,16.067,0,0,0,0,0,0.04273255813953488,0.003073170731707317,0.03990740740740742,0.1475,0.002419354838709677,0.003,0.02847222222222224,0.1896590909090909,0.0047317073170731715,0.18623036649214686,0.22950000000000007,0.004535483870967741,0.0046,0.08794701986754967
