time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705719795,0.4564550000000622,2.1867742308582554,0.43187979903305757,32.89609452057682,19.67832024355802,8.389548445775645,1.0053194727353036,3.9444709388971737,2.999251786464921,0.29580501068168563,0.2754327191513595,114024448,43548672,12255232,46374912,268197888,18038784,44482560,11882496,46034944,2961408,9121792,143360,10271600141.19308,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.333,22.533,0.8,78.667,0.533,12.6,13,0.533,128.6,17.6,5.533,0,0,0,0,0.003009009009009009,0.003181640625,0.13461538461538464,0.00423,0.00436,0.060117302052785926,0.00327027027027027,0.002243945398502863,0.007708885941644562,0.00290625,0.004621021021021021,0.0049269531249999995,0.23153846153846155,0.04781565656565665,0.0825,0.2094656488549619,0.006333333333333334,0.004482606781153678,0.009902519893899203,0.00458125
1705719796,0.4564550000000622,2.1867742308582554,0.43187979903305757,32.89609452057682,19.67832024355802,8.389548445775645,1.0053194727353036,3.9444709388971737,2.999251786464921,0.29390678315649194,0.2754327191513595,114024448,43548672,12255232,46374912,268197888,18038784,44482560,11882496,46034944,2965504,9121792,143360,10271600141.19308,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,76,0.533,12.6,11.933,0.533,127.067,17.333,5.4,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004212176283507496,0.00436,0.05860778443113772,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029072847682119203,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047110215053763366,0.0825,0.2064007782101167,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.00459205298013245
1705719797,0.7663152689429398,2.1867742308582554,0.43187979903305757,32.89609452057682,11.08780749999994,8.389548445775645,1.0053194727353036,3.9444709388971737,2.999251786464921,0.29390678315649194,0.2754327191513595,113889280,43548672,12255232,46374912,268197888,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,5864867840,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,76,0.533,12.6,11.933,0.533,127.067,17.333,5.4,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004212176283507496,0.00436,0.05860778443113772,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029072847682119203,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047110215053763366,0.0825,0.2064007782101167,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.00459205298013245
1705719798,0.7663152689429398,2.1867742308582554,0.43187979903305757,32.89609452057682,11.08780749999994,8.389548445775645,1.0053194727353036,3.9444709388971737,2.999251786464921,0.29390678315649194,0.2754327191513595,113889280,43548672,12255232,46374912,268197888,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,5864867840,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,77.533,0.533,12.467,11.933,0.533,127.067,17.333,5.4,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004221719457013575,0.00436,0.05737463126843659,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029072847682119203,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047976878612716815,0.0825,0.2022619047619048,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.00459205298013245
1705719799,0.7663152689429398,1.7735467937004066,0.43187979903305757,32.89609452057682,11.08780749999994,8.389548445775645,1.0053194727353036,3.9444709388971737,2.999251786464921,0.29390678315649194,0.2754327191513595,113889280,43548672,12255232,46374912,268197888,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,5864867840,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,77.533,0.533,12.467,11.933,0.533,127.067,17.333,5.4,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004221719457013575,0.00436,0.05737463126843659,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029072847682119203,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047976878612716815,0.0825,0.2022619047619048,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.00459205298013245
1705719800,0.7663152689429398,1.7371005565194357,0.43187979903305757,32.89609452057682,15.559612407352287,8.389548445775645,1.0053194727353036,3.9487021222626115,2.999251786464921,0.29390678315649194,0.2754327191513595,113889280,43548672,12255232,46374912,268308480,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,8404974201.7598095,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,77.533,0.533,12.467,11.933,0.533,127.067,17.333,5.4,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004221719457013575,0.00436,0.05737463126843659,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029072847682119203,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047976878612716815,0.0825,0.2022619047619048,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.00459205298013245
1705719801,0.7663152689429398,1.7006543193384651,0.43187979903305757,32.89609452057682,15.88706600095778,8.389548445775645,1.0053194727353036,3.9487021222626115,2.999251786464921,0.29390678315649194,0.2754327191513595,113889280,43548672,12255232,46374912,268308480,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,8581857721.379311,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,77.533,0.533,12.467,11.933,0.533,127.067,17.333,5.467,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004221719457013575,0.00436,0.05737463126843659,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029027777777777776,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047976878612716815,0.0825,0.2022619047619048,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.004591666666666667
1705719802,0.7663152689429398,1.6642080821574943,0.43187979903305757,32.89609452057682,16.214519594563274,8.389548445775645,1.0053194727353034,3.9487021222626115,2.999251786464921,0.2909079823427575,0.2754327191513595,113889280,43548672,12255232,46374912,268308480,18038784,44482560,11882496,46034944,2965504,9121792,230169.25532154014,8758741240.99881,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.2,0.533,77.533,0.533,12.467,11.933,0.533,127.067,17.333,5.467,0,0,0,0,0.003014836795252225,0.0031800197823936695,0.11630434782608694,0.004221719457013575,0.004363636363636364,0.05737463126843659,0.00327027027027027,0.0022246376811594208,0.007687667560321717,0.0029027777777777776,0.004631454005934717,0.004924035608308605,0.22326086956521737,0.047976878612716815,0.08318181818181819,0.2022619047619048,0.006333333333333334,0.004483333333333334,0.009864611260053622,0.004591666666666667
1705719803,0.7663152689429398,1.9859006254103413,0.43187979903305757,32.89609452057682,16.54197318816877,8.389548445775645,0.8466552168313036,3.9487021222626115,1.8136160719428183,0.2909079823427575,0.2754327191513595,113889280,43474944,12255232,46374912,268308480,18038784,45150208,11882496,46034944,2965504,9121792,230169.25532154014,8935624760.618313,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.533,129.2,17.333,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623353,0.004368421052631579,0.05737463126843659,0.003176470588235294,0.002237335834896811,0.007687667560321717,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.00491764705882353,0.004487242026266417,0.009864611260053622,0.004591366906474819
1705719804,0.7663152689429398,1.9859006254103413,0.37636149047377804,32.89609452057682,16.869426781774266,8.256077624656694,0.29835515669224694,3.9487021222626115,1.8597540846358191,0.2909079823427575,0.2754327191513595,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11882496,46034944,2965504,9121792,230169.25532154014,9112508280.237812,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.533,129.2,17.333,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623353,0.004368421052631579,0.05737463126843659,0.003176470588235294,0.002237335834896811,0.007687667560321717,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.00491764705882353,0.004487242026266417,0.009864611260053622,0.004591366906474819
1705719805,0.7663152689429398,1.7883475762666756,0.17339864751462042,32.40403523563011,19.647215616329675,8.256077624656694,0.3063612522402598,3.9487021222626115,1.9058920973288196,0.2909079823427575,0.2754327191513595,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11882496,46034944,2965504,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.2,17.333,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.002237335834896811,0.007687667560321717,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.004487242026266417,0.009864611260053622,0.004591366906474819
1705719806,0.7663152689429398,1.7883475762666756,0.17767993703512264,32.40403523563011,19.647215616329675,8.256077624656694,0.3143673477882726,3.9487021222626115,2.008296185257866,0.2909079823427575,0.25575171564633303,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11882496,46055424,2965504,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.2,17.333,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.002237335834896811,0.007687667560321717,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.004487242026266417,0.009864611260053622,0.004591366906474819
1705719807,0.7663152689429398,1.7883475762666756,0.18196122655562483,32.40403523563011,19.647215616329675,8.256077624656694,0.3223734433362854,3.9487021222626115,2.0564227188913353,0.2924839351285498,0.25575171564633303,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11882496,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.2,17.333,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.002237335834896811,0.007687667560321717,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.004487242026266417,0.009864611260053622,0.004591366906474819
1705719808,0.7663152689429398,1.7883475762666756,0.18624251607612707,32.40403523563011,19.647215616329675,8.256077624656694,0.3303795388842983,3.9625989061589575,2.104549252524805,0.2924839351285498,0.25575171564633303,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.464,17.597,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.00223394450632769,0.007693885547254503,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.0044844092802595464,0.009865319629667867,0.004591366906474819
1705719809,0.7663152689429398,1.7883475762666756,0.1905238055966293,32.40403523563011,19.647215616329675,7.979575785110867,0.3383856344323111,3.9625989061589575,2.1526757861582744,0.2924839351285498,0.25575171564633303,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,15.2,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.464,17.597,5.467,0,0,0,0,0.003014836795252225,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.00223394450632769,0.007693885547254503,0.002899280575539568,0.004631454005934717,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.0044844092802595464,0.009865319629667867,0.004591366906474819
1705719810,0.7663152689429398,1.7883475762666756,0.19480509511713148,32.40403523563011,19.647215616329675,7.979575785110867,0.34639172998032397,3.9625989061589575,2.200802319791744,0.2924839351285498,0.22148875650725733,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.6,22.398,0.533,77.933,0.533,12.467,11.933,0.6,129.464,17.597,5.467,0,0,0,0,0.003014925373134328,0.003171667769174595,0.10789473684210527,0.004218537028623354,0.004368421052631579,0.05737463126843659,0.003142857142857143,0.00223394450632769,0.007693885547254503,0.002899280575539568,0.004631641791044776,0.004909001984514271,0.22157894736842107,0.047645348837209396,0.084,0.2022619047619048,0.004857142857142857,0.0044844092802595464,0.009865319629667867,0.004591366906474819
1705719811,0.7663152689429398,1.7883475762666756,0.1990863846376337,32.40403523563011,19.647215616329675,7.979575785110867,0.3543978255283368,3.9625989061589575,2.248928853425213,0.2924839351285498,0.22148875650725733,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,77.267,0.533,12.467,12,0.6,134.464,18.264,5.933,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004209809264305178,0.004368421052631579,0.056965944272445834,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002918819188191882,0.0046263868065967014,0.004865977072614886,0.219,0.04755617977528097,0.084,0.20446215139442236,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.0046309963099631
1705719812,0.7663152689429398,1.7883475762666756,0.20336767415813586,26.412124070121656,19.647215616329675,7.979575785110867,0.36240392107634967,3.9625989061589575,2.297055387058683,0.2924839351285498,0.22148875650725733,113889280,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,230169.25532154014,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,77.267,0.533,12.467,12,0.6,134.464,18.264,5.933,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004209809264305178,0.004368421052631579,0.056965944272445834,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002918819188191882,0.0046263868065967014,0.004865977072614886,0.219,0.04755617977528097,0.084,0.20446215139442236,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.0046309963099631
1705719813,0.7409581312480669,1.7883475762666756,0.20764896367863808,25.872056816194487,19.647215616329675,7.979575785110867,0.3704100166243625,3.9625989061589575,2.345181920692153,0.2924839351285498,0.22148875650725733,113885184,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,72.133,0.533,11.733,12,0.6,134.464,18.264,5.933,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004171998145572554,0.004368421052631579,0.05735759493670887,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002918819188191882,0.0046263868065967014,0.004865977072614886,0.219,0.04441576086956517,0.084,0.20561224489795926,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.0046309963099631
1705719814,0.7409581312480669,1.7883475762666756,0.21193025319914033,25.33198956226732,19.647215616329675,7.979575785110867,0.37841611217237536,3.9625989061589575,2.3933084543256222,0.2924839351285498,0.22148875650725733,113885184,43474944,12345344,46374912,268308480,17850368,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10613011177.170036,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,72.133,0.533,11.733,12,0.6,134.464,18.264,5.933,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004171998145572554,0.004368421052631579,0.05735759493670887,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002918819188191882,0.0046263868065967014,0.004865977072614886,0.219,0.04441576086956517,0.084,0.20561224489795926,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.0046309963099631
1705719815,0.7409581312480669,1.7883475762666756,0.21621154271964255,24.79192230834015,19.631412342039425,7.979575785110867,0.3864222077203882,3.7779635174096167,2.8875920180081707,0.2885262771040035,0.22148875650725733,113885184,43474944,12345344,46374912,268324864,17850368,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10915765267.566647,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,72.133,0.533,11.733,12,0.6,134.464,18.264,5.933,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004171998145572554,0.004368421052631579,0.05735759493670887,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002918819188191882,0.0046263868065967014,0.004865977072614886,0.219,0.04441576086956517,0.084,0.20561224489795926,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.0046309963099631
1705719816,0.7409581312480669,1.8261448715328625,0.2568773712301328,24.25185505441299,19.631412342039425,7.979575785110867,0.39442830326840117,3.7779635174096167,2.8875920180081707,0.2885262771040035,0.22148875650725733,113885184,43474944,12345344,46374912,268324864,17850368,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10915765267.566647,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,72.133,0.533,11.733,12,0.6,134.464,18.264,7.467,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004171998145572554,0.004368421052631579,0.05735759493670887,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002905511811023622,0.0046263868065967014,0.004865977072614886,0.219,0.04441576086956517,0.084,0.20561224489795926,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.004644094488188976
1705719817,0.7409581312480669,1.8261448715328625,0.2568773712301328,23.711787800485816,19.631412342039425,7.979575785110867,0.40243439881641396,3.7779635174096167,2.8875920180081707,0.2885262771040035,0.22148875650725733,113885184,43474944,12345344,46374912,268324864,17850368,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10915765267.566647,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,23.065,0.667,72.133,0.933,11.733,12,0.6,134.464,18.264,7.467,0,0,0,0,0.003011994002998501,0.003147765040341603,0.0975,0.004171998145572554,0.0045,0.057357594936708854,0.003142857142857143,0.002219222441668276,0.007639082208853098,0.002905511811023622,0.0046263868065967014,0.004865977072614886,0.219,0.04441576086956517,0.08653846153846155,0.20561224489795918,0.004857142857142857,0.00448615210175384,0.00976662931506366,0.004644094488188976
1705719818,0.7409581312480669,1.8261448715328625,0.2568773712301328,16.438400000000307,19.631412342039425,8.190590910921001,0.33952250000012896,3.7779635174096167,2.8875920180081707,0.2885262771040035,0.22148875650725733,113885184,43474944,12345344,46374912,268324864,17448960,45150208,11878400,46055424,3096576,9121792,202712.06572305257,10915765267.566647,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1,150.797,18.264,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.0030625,0.0021858031316908345,0.007639082208853098,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0047125000000000005,0.004480007630058955,0.00976662931506366,0.004643076923076923
1705719819,0.7409581312480669,1.8261448715328625,0.2568773712301328,16.438400000000307,19.631412342039425,8.190590910921001,0.40144164296846035,3.8813665120202323,2.8875920180081707,0.2885262771040035,0.2500128476271269,113885184,43474944,12345344,46374912,268324864,17448960,45150208,11636736,46055424,3096576,9326592,202712.06572305257,10915765267.566647,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1,150.797,18.264,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.0030625,0.0021858031316908345,0.007639082208853098,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0047125000000000005,0.004480007630058955,0.00976662931506366,0.004643076923076923
1705719820,0.7409581312480669,1.8261448715328625,0.2568773712301328,21.356253364510653,19.715964592322386,8.190590910921001,0.3934355474204475,3.8813665120202323,2.9534899983047964,0.2885262771040035,0.2500128476271269,113885184,43474944,12345344,46374912,268324864,17448960,45150208,11636736,46034944,3096576,9326592,202712.06572305257,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1.4,150.797,18.264,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021858031316908345,0.007639082208853098,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004480007630058955,0.00976662931506366,0.004643076923076923
1705719821,0.7409581312480668,1.8261448715328625,0.21471309138746675,20.822400415692776,19.715964592322386,8.190590910921001,0.6587869429075024,3.8813665120202323,2.9534899983047964,0.2885262771040035,0.2500128476271269,113885184,43474944,12345344,46374912,268324864,17448960,45088768,11636736,46034944,3096576,9326592,202712.0657230525,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1.4,150.797,18.264,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021858031316908345,0.007639082208853098,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004480007630058955,0.00976662931506366,0.004643076923076923
1705719822,0.7409581312480668,1.7797514700986825,0.21043180186696456,20.288547466874892,19.715964592322386,8.190590910921001,0.6587869429075024,3.8813665120202323,2.9534899983047964,0.24625477312262442,0.2500128476271269,113885184,43474944,12345344,46374912,268324864,17448960,45088768,11636736,46034944,3096576,9326592,202712.0657230525,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1.4,150.797,18.264,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021858031316908345,0.007639082208853098,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004480007630058955,0.00976662931506366,0.004643076923076923
1705719823,0.705338643199228,1.7797514700986825,0.20615051234646234,32.666660796055574,19.715964592322386,8.190590910921001,0.6587869429075024,3.8813665120202323,2.9534899983047964,0.24144600183755768,0.2500128476271269,113885184,43474944,12345344,44568576,268324864,17448960,45088768,11636736,46034944,3096576,9326592,205324.71872563218,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1.4,151.337,18.803,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021890372452565005,0.007661725067385446,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004482033263059264,0.00981266846361186,0.004643076923076923
1705719824,0.705338643199228,1.7797514700986825,0.20186922282596018,32.666660796055574,19.715964592322386,8.190590910921001,0.6587869429075024,3.8813665120202323,2.9534899983047964,0.23663723055249103,0.2500128476271269,113885184,43474944,12345344,44568576,268324864,17448960,45088768,11636736,46034944,3096576,9326592,205324.71872563218,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.267,25.668,1.067,73.8,1.333,11.733,12,1.4,151.337,18.803,8.267,0,0,0,0,0.003011994002998501,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021890372452565005,0.007661725067385446,0.002907692307692308,0.0046263868065967014,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004482033263059264,0.00981266846361186,0.004643076923076923
1705719825,0.705338643199228,1.7797514700986825,0.1975879333054579,32.666660796055574,19.715964592322386,8.190590910921001,0.6587869429075024,3.8813665120202323,2.9534899983047964,0.23182845926742435,0.2500128476271269,113885184,43474944,12345344,44568576,268324864,17448960,45088768,11636736,46034944,3096576,9326592,205324.71872563218,10463575534.896135,0,0,0,0,0,4,5,9,4,3,59,3,4,4,4,2,14.867,25.668,1.067,73.8,1.333,11.733,12,1.4,151.337,18.803,8.267,0,0,0,0,0.0030120481927710845,0.0031524390243902437,0.11666666666666668,0.00417219152854512,0.004619047619047619,0.057357594936708854,0.003054052820361281,0.0021890372452565005,0.007661725067385446,0.002907692307692308,0.004626506024096385,0.004874390243902438,0.23000000000000004,0.04466216216216216,0.088125,0.20561224489795918,0.0046972950766503065,0.004482033263059264,0.00981266846361186,0.004643076923076923
