time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705347614,0.9196328466703723,1.9391849251144269,0.41755414224550247,10.74378500000023,0.2766846111007986,4.588940787131106,0.5515039742410306,0.6683333023552128,2.184350148180751,0.2532131519274391,0.18923490490737055,109338624,51060736,11337728,41832448,43597824,17199104,38420480,10559488,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,9.467,17.533,0.533,52.8,0.6,8.467,7.333,0.8,28.533,2.067,2.8,0,0,0,0,0.003084358523725835,0.003083673469387755,0.235,0.05846153846153846,0.003,0.15646306818181818,0.004600000000000001,0.0021797235023041472,NaN,0.0029294117647058826,0.004751845342706502,0.00475061224489796,0.7750000000000001,0.09507692307692309,0.0046,0.5735576923076923,0.009133333333333335,0.004454377880184331,NaN,0.004598431372549019
1705347615,0.9196328466703723,1.9391849251144269,0.41755414224550247,12.888086308968655,0.2619022995498223,4.588940787131106,0.53824730450782,0.9981371841155362,2.26701556778169,0.2532131519274391,0.1853781104651159,109338624,51060736,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,9.467,17.533,0.533,52.8,0.8,8.467,7.333,0.8,28.533,2.067,2.8,0,0,0,0,0.003084358523725835,0.003083673469387755,0.235,0.05846153846153846,0.003,0.15646306818181818,0.004600000000000001,0.0021797235023041472,NaN,0.0029294117647058826,0.004751845342706502,0.00475061224489796,0.7750000000000001,0.09507692307692309,0.0046,0.5735576923076923,0.009133333333333335,0.004454377880184331,NaN,0.004598431372549019
1705347616,0.9196328466703723,1.9391849251144269,0.41755414224550247,12.578663320661523,0.2619022995498223,4.588940787131106,0.5249906347746094,0.9981371841155362,2.3496809873826288,0.2532131519274391,0.15838036567031344,109338624,51060736,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,9.467,17.533,0.533,52.8,0.8,8.467,7.333,0.8,28.533,2.067,2.8,0,0,0,0,0.003084358523725835,0.003083673469387755,0.235,0.05846153846153846,0.003,0.15646306818181818,0.004600000000000001,0.0021797235023041472,NaN,0.0029294117647058826,0.004751845342706502,0.00475061224489796,0.7750000000000001,0.09507692307692309,0.0046,0.5735576923076923,0.009133333333333335,0.004454377880184331,NaN,0.004598431372549019
1705347617,0.9196328466703723,1.9391849251144269,0.41755414224550247,12.269240332354391,0.2619022995498223,4.588940787131106,0.5117339650413987,0.9981371841155362,2.4323464069835676,0.2532131519274391,0.15503671515740236,109338624,51060736,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,9.467,17.533,0.533,52.8,0.8,8.467,7.333,0.8,69.8,2.067,2.8,0,0,0,0,0.003084358523725835,0.003083673469387755,0.235,0.05846153846153846,0.003,0.15646306818181818,0.004600000000000001,0.0023804173354735154,NaN,0.0029294117647058826,0.004751845342706502,0.00475061224489796,0.7750000000000001,0.09507692307692309,0.0046,0.5735576923076923,0.009133333333333335,0.004596789727126806,NaN,0.004598431372549019
1705347618,0.9196328466703723,1.9391849251144269,0.41755414224550247,11.95981734404726,0.2619022995498223,4.588940787131106,0.498477295308188,0.9981371841155362,2.515011826584507,0.2532131519274391,0.15169306464449134,109338624,51060736,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,9.467,17.533,0.533,52.8,0.8,8.467,7.333,0.8,69.8,2.067,2.8,0,0,0,0,0.003084358523725835,0.003083673469387755,0.235,0.05846153846153846,0.003,0.15646306818181818,0.004600000000000001,0.0023804173354735154,NaN,0.0029294117647058826,0.004751845342706502,0.00475061224489796,0.7750000000000001,0.09507692307692309,0.0046,0.5735576923076923,0.009133333333333335,0.004596789727126806,NaN,0.004598431372549019
1705347619,0.9196328466703723,1.6563306057850742,0.41755414224550247,11.650394355740127,0.2619022995498223,4.588940787131106,0.4852206255749774,0.9981371841155362,2.597677246185446,0.2532131519274391,0.14834941413158031,109338624,50966528,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,84108.50325468696,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,7.667,14.467,0.8,40.8,0.8,8.467,14.2,0.8,83.067,4.333,3.467,0,0,7,0,0.0032520325203252032,0.003091324200913242,0.25,0.056876740947075205,0.003,0.15383300920069531,0.004600000000000001,0.0027609451007644197,2.1249999999999996,0.0030096618357487925,0.005717391304347826,0.004764383561643836,0.7166666666666671,0.09480153203342619,0.0046,0.89655795,0.009133333333333335,0.006289189189189191,8.702702702702704,0.004710144927536231
1705347620,0.8043288209680964,1.479663243115195,0.41755414224550247,11.340971367432994,0.2619022995498223,4.588940787131106,0.47196395584176665,1.0351800422511734,2.6803426657863847,0.2532131519274391,0.1450057636186693,109326336,50966528,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,69396.67587211763,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,7.667,14.467,0.8,40.8,0.8,5.467,14.2,0.8,83.067,4.333,3.467,0,0,7,0,0.0032520325203252032,0.003091324200913242,0.25,0.056876740947075205,0.003,0.17116751897053945,0.004600000000000001,0.0027609451007644197,2.1249999999999996,0.0030203153815258504,0.005717391304347826,0.004764383561643836,0.7166666666666671,0.09480153203342619,0.0046,2.290469916003647,0.009133333333333335,0.006289189189189191,8.702702702702704,0.0047218212137078875
1705347621,0.4493356858769916,1.479663243115195,0.3460049897645887,11.031548379125864,0.21742255900961083,4.588940787131106,0.4587072861085559,1.0351800422511734,2.7630080853873236,0.2532131519274391,0.14166211310575824,109326336,50966528,11337728,41832448,43597824,17199104,38420480,9842688,178851840,2990080,8892416,49198.82833949594,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,7.667,9.667,0.8,40.8,0.8,5.467,14.2,0.8,83.067,4.333,3.467,0,0,7,0,0.0032520325203252032,0.003108179419525066,0.25,0.05686110705176938,0.003,0.17076056950304117,0.004600000000000001,0.0027609451007644197,2.1249999999999996,0.0030215709127037202,0.005717391304347826,0.004794722955145119,0.7166666666666671,0.09489695859657707,0.0046,2.2874816537401212,0.009133333333333335,0.006289189189189191,8.702702702702704,0.004723197275878834
1705347622,0.45887514781757527,1.479663243115195,0.3460049897645887,10.72212539081873,0.2704253712559762,3.449946848450377,0.44545061637534533,1.0351800422511734,2.845673504988263,0.2532131519274391,0.1383184625928472,109326336,50966528,11337728,41832448,43593728,17199104,38420480,9842688,178851840,2990080,8892416,50243.32661821581,0,0,,0,4,4,9,3,3,59,3,4,30,4,3,7.667,9.667,0.8,40.8,0.8,5.467,14.2,0.8,83.067,4.333,3.467,0,0,7,0,0.0032520325203252032,0.003108179419525066,0.25,0.05685934668646616,0.003,0.17035368408097826,0.004600000000000001,0.0027609451007644197,2.1249999999999996,0.0030228506637002173,0.005717391304347826,0.004794722955145119,0.7166666666666671,0.09490770355856452,0.0046,2.284496733773307,0.009133333333333335,0.006289189189189191,8.702702702702704,0.0047245998829709935
1705347623,0.4684146097581591,1.479663243115195,0.3460049897645887,10.4127024025116,0.2704253712559762,4.107303690320853,0.3724599012963005,1.0351800422511734,1.7568314840660615,0.2532131519274391,0.1349748120799362,109326336,50966528,11337728,41832448,43593728,17199104,38420480,9842688,178896896,2990080,8892416,51287.824896935694,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,7.667,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0032520325203252032,0.0031136063408190233,0.2788461538461539,0.056750328153256625,0.003,0.16994686268923279,0.004666666666666668,0.002759776536312849,2.1249999999999996,0.0030478700421444583,0.005717391304347826,0.004804491413474241,0.6125000000000006,0.09493361994931866,0.0046,2.2815151504989273,0.008899999999999998,0.006308108108108105,8.702702702702704,0.00477245114251523
1705347624,0.47795407169874277,1.479663243115195,0.31164988789730724,10.103279414204467,0.2704253712559762,4.107303690320853,0.3613027284449599,1.0351800422511734,1.8060977863068928,0.2532131519274391,0.13163116156702515,109326336,50966528,11366400,41832448,43593728,17199104,38420480,9842688,178896896,2990080,8892416,52332.323175655576,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,7.667,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0032520325203252032,0.0031136063408190233,0.2788461538461539,0.05674735081065764,0.003,0.16954010531269148,0.0045625,0.0027597765363128494,2.1249999999999996,0.00304950508626423,0.005717391304347826,0.004804491413474241,0.6125000000000006,0.09494508618035104,0.0046,2.278536898325225,0.00886,0.0063081081081081064,8.702702702702704,0.004774453263733828
1705347625,0.4874935336393265,1.479663243115195,0.31164988789730724,9.793856425897333,0.2704253712559762,4.107303690320853,0.35014555559361954,1.0351800422511734,1.855364088547724,0.16357000000000177,0.1282875110541141,109326336,50966528,11366400,41832448,43593728,17199104,38420480,9842688,178896896,2990080,8892416,53376.82145437545,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05674431035595855,0.003,0.16913341193624587,0.004736431008366484,0.0027597765363128494,2.1249999999999996,0.0030511741111324073,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09495679546635499,0.0046,2.2755619716729334,0.008924106114679023,0.0063081081081081064,8.702702702702704,0.004776496994580315
1705347626,0.4970329955799101,1.479663243115195,0.31164988789730724,9.484433437590203,0.2704253712559762,3.452616595849086,0.33898838274227894,1.0351800422511734,1.9046303907885551,0.19592124474398925,0.12494386054120307,109326336,50966528,11366400,41832448,43593728,17199104,38420480,9842688,178896896,2990080,8892416,54421.31973309532,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05674120476093847,0.003,0.16872678254479237,0.004757775815275924,0.0027597765363128494,2.1249999999999996,0.0030528781871935894,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09496875561833931,0.0046,2.272590364975235,0.00893109923841851,0.0063081081081081064,8.702702702702704,0.00477858364582045
1705347627,0.5723677164350233,1.479663243115195,0.31164988789730724,9.17501044928307,0.2704253712559762,3.559929477239401,0.32783120989093845,1.0351800422511734,1.9538966930293864,0.19199106862250623,0.12160021002829205,109326336,50966528,11366400,41832448,43593728,16556032,38420480,9842688,178896896,2990080,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05673803190952811,0.003,0.16832021712323206,0.004779742566179576,0.0027597765363128494,2.1249999999999996,0.003054618430330314,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.0949809747856313,0.0046,2.269622072677732,0.008938120985021662,0.0063081081081081064,8.702702702702704,0.004780714583859018
1705347628,0.5723677164350233,1.479663243115195,0.31164988789730724,6.4278133333330825,0.2704253712559762,3.559929477239401,0.31667403703959796,1.0351800422511734,2.003162995270218,0.18806089250102323,0.118256559515381,109326336,50966528,11366400,41832448,43593728,16556032,38420480,9842688,178896896,2990080,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05673478959300144,0.003,0.1679137156564706,0.004802358846227769,0.0027597765363128494,2.1249999999999996,0.0030563960042998346,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09499346147439446,0.0046,2.266657089238409,0.008945171530578975,0.0063081081081081064,8.702702702702704,0.004782891233723671
1705347629,0.5723677164350233,1.479663243115195,0.31164988789730724,8.31806681501257,0.2704253712559762,3.559929477239401,0.30551686418825746,0.9066359447004507,2.0524292975110483,0.2230235960058506,0.10140200460761033,109326336,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0.4,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05673147550484814,0.003,0.16750727812941862,0.004825653896366992,0.0027597765363128494,2.1249999999999996,0.0030582121233294225,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09500622456737554,0.0046,2.263695409127599,0.008952251052628335,0.0063081081081081064,8.702702702702704,0.004785115082242906
1705347630,0.5723677164350233,1.479663243115195,0.31164988789730724,8.011132743131512,0.2628445299677394,3.559929477239401,0.2943596913369169,0.9066359447004507,2.1016955997518796,0.2230235960058506,0.09857100932283822,109326336,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05672808723530163,0.003,0.1669238108172529,0.004849658739468914,0.0027597765363128494,2.1249999999999996,0.003060068054882341,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09501927334497795,0.0046,2.262500000000002,0.008959359730169942,0.0063081081081081064,8.702702702702704,0.004787387681433001
1705347631,0.5723677164350233,1.479663243115195,0.31164988789730724,7.704198671250456,0.2628445299677394,3.559929477239401,0.28320251848557637,0.9066359447004507,2.150961901992711,0.2230235960058506,0.09574001403806608,109326336,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0,5.467,14.2,0.4,83.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.05672462226549552,0.003,0.1668632075471698,0.00487440631816705,0.0027597765363128494,2.1249999999999996,0.0030619651226077515,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09503261750776608,0.0046,2.262500000000002,0.00896649774368138,0.0063081081081081064,8.702702702702704,0.0047897106521102035
1705347632,0.5723677164350233,1.479663243115195,0.31164988789730724,7.3972645993693975,0.2628445299677394,3.559929477239401,0.2720453456342358,0.9066359447004507,2.2002282042335426,0.2230235960058506,0.09290901875329396,109326336,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,62669.89672319265,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0,5.467,14.2,0.4,40.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.056721077961218794,0.003,0.1668632075471698,0.004899931645688965,0.002848046309696093,2.1249999999999996,0.003063904709488957,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09504626720051552,0.0046,2.262500000000002,0.008973665275132898,0.006624324324324326,8.702702702702704,0.004792085687745766
1705347633,0.47217198067632793,0.9445917264631037,0.31164988789730724,7.0903305274883435,0.2628445299677394,3.559929477239401,0.2608881727828954,0.9320506025762185,2.249494506474374,0.22302359600585064,0.09007802346852183,109334528,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,3.733,9.533,0.4,39.733,0,5.467,14.2,0.4,40.067,4.333,2.667,0,0,7,0,0.0033046683046683042,0.0031136063408190233,0.2788461538461539,0.056717451566236886,0.003,0.1668632075471698,0.0049262719711361935,0.002848046309696093,2.1249999999999996,0.0030658882612057394,0.006641304347826083,0.004804491413474241,0.6125000000000006,0.09506023303793426,0.0046,2.262500000000002,0.008980862508002875,0.006624324324324326,8.702702702702704,0.004794514558583154
1705347634,0.47217198067632793,1.1127735368956735,0.31164988789730724,6.783396455607287,0.2628445299677394,3.559929477239401,0.24973099993155487,0.9320506025762185,2.2987608087152047,0.22302359600585064,0.08724702818374969,109334528,50966528,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,6.267,0.467,26.333,0,5.467,13,0.4,15.2,0,1.267,0,0,10.8,0,0.003387959866220736,0.0030923566878980893,0.20069125,0.047706342753717886,0.003,0.10279735371003966,0.0049534669608527065,0.0028347360367253255,2.1249999999999996,0.0031428281004287177,0.0076547619047619055,0.0047662420382165605,0.4696364583333334,0.09154681846137828,0.0046,2.366309568730436,0.00898808962729347,0.00678296703296704,8.702702702702704,0.0049155731480540294
1705347635,0.47217198067632793,0.9053682312879712,0.31164988789730724,6.476462383726229,0.2628445299677394,3.559929477239401,,0.9320506025762185,2.3480271109560356,0.22302359600585064,0.08441603289897757,109334528,50921472,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,6.267,0.467,26.333,0,13.4,13,0.4,15.2,0,1.267,0,11.067,10.8,0,0.003387959866220736,0.0030923566878980893,0.19694125,0.0478414104837749,0.003,0.00956780482781701,0.004981558897739078,0.0028347360367253255,2.1249999999999996,0.003145418748198916,0.0076547619047619055,0.0047662420382165605,0.46859479166666673,0.09157629635783945,0.0046,2.3015540290331002,0.008995346819546479,0.00678296703296704,8.702702702702704,0.004919272352079382
1705347636,0.47217198067632793,0.9053682312879712,0.31164988789730724,6.1695283118451725,0.2628445299677394,3.559929477239401,,0.9320506025762185,2.397293413196867,0.22302359600585064,0.08158503761420546,109334528,50921472,11366400,41832448,43593728,16556032,38420480,10207232,178896896,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,4.067,0.467,26.333,0,13.4,13,0.4,15.2,0,1.267,0,11.067,10.8,0,0.003387959866220736,0.0031203319502074688,0.19319124999999998,0.04798048344308924,0.003,0.009456835496633663,0.005013171364296899,0.0028347360367253255,2.1249999999999996,0.003148067466972606,0.0076547619047619055,0.004816597510373444,0.46755312500000007,0.09160658791364049,0.0046,2.265459919368159,0.00900263427285938,0.00678296703296704,8.702702702702704,0.0049230544760957675
1705347637,0.47217198067632793,0.9053682312879712,0.31164988789730724,5.862594239964117,0.2628445299677394,3.559929477239401,,0.9320506025762185,1.7805251093433925,0.22302359600585064,0.07875404232943331,109334528,50921472,11366400,41832448,43593728,16556032,38420480,10207232,178892800,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,4.067,0.467,26.333,0,13.4,13,0.4,15.2,0,1.267,0,11.067,10.8,0,0.003387959866220736,0.0031203319502074688,0.18944125,0.0481237424663751,0.003,0.009351332734782105,0.005049760884507949,0.0028347360367253255,2.1249999999999996,0.0031507762314288723,0.0076547619047619055,0.004816597510373444,0.4665114583333334,0.09163772728859712,0.0046,2.2294128946371163,0.00900995217690159,0.00678296703296704,8.702702702702704,0.004926922339761226
1705347638,0.47217198067632793,0.9053682312879712,0.28863226065278214,5.555660168083061,0.2470847595289202,3.559929477239401,,0.9320506025762185,1.8162199182658136,0.22302359600585064,0.07592304704466121,109334528,50921472,11366400,41832448,43597824,16556032,38420480,10207232,178892800,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003387959866220736,0.0031215932914046124,0.01415057984585464,0.04606755571854055,0.003,0.009250902311487138,0.005115528507796968,0.0028337182448036954,2.1249999999999996,0.003149886162706102,0.0076547619047619055,0.004818867924528302,0.412448125,0.09147754714815715,0.0046,2.1934128627662655,0.009023105701559394,0.006804945054945057,8.702702702702704,0.004931345869954724
1705347639,0.47217198067632793,0.9053682312879712,0.23440346128771025,5.248726096202004,0.2470847595289202,3.559929477239401,,0.9320506025762185,1.8519147271882346,0.22302359600585064,0.07309205175988909,109334528,50921472,11366400,41832448,43597824,16556032,38420480,10207232,178892800,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0.733,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003387959866220736,0.0031215932914046124,0.012822281882341895,0.046185577838943684,0.003,0.009155187013591935,0.006042531249999999,0.0028337182448036954,2.1249999999999996,0.0031530452330349287,0.0076547619047619055,0.004818867924528302,0.410573125,0.09150845943966189,0.0046,2.1574597319217883,0.00920850625,0.006804945054945053,8.702702702702704,0.004935931436040922
1705347640,0.47217198067632793,0.9053682312879712,0.23440346128771025,4.941792024320947,0.2470847595289202,3.02124075924078,,0.9320506025762185,1.887609536110655,0.22302359600585064,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,47489.85507246376,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.011554846617333726,0.046307320373329575,0.003,0.00906386240034614,0.00607378125,0.0028337182448036954,2.1249999999999996,0.0031562882949950333,0.008964285714285718,0.004818867924528302,0.408698125,0.09154029713662118,0.0046,2.121553410509014,0.009214756250000001,0.006804945054945053,8.702702702702704,0.004940638920646124
1705347641,0.3929193668331044,0.9053682312879712,0.23440346128771025,,0.2470847595289202,3.02124075924078,,0.9320506025762185,1.923304345033076,0.22302359600585064,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,43514.28874960162,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.010344184640193498,0.04643296205687646,0.003,0.008976633129308213,0.006105031249999999,0.0028337182448036954,2.1249999999999996,0.003159618743401375,0.008964285714285718,0.004818867924528302,0.406823125,0.0915731024255779,0.0046,2.0856938071715887,0.00922100625,0.006804945054945053,8.702702702702704,0.00494547325153284
1705347642,0.3929193668331044,0.9053682312879712,0.23440346128771025,,0.2470847595289202,3.0212407592407806,,0.9320506025762185,1.9589991539554972,0.21382585137063964,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,43514.28874960162,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.009946324804856894,0.04656269326008956,0.003,0.008893229765689504,0.006136281249999999,0.0028337182448036954,2.1249999999999996,0.003163040158518507,0.008964285714285718,0.004818867924528302,0.404948125,0.09160692009685692,0.0046,2.0498808307907765,0.00922725625,0.006804945054945053,8.702702702702704,0.004950439625653976
1705347643,0.3929193668331044,0.9053682312879712,0.23440346128771025,,0.2470847595289202,3.0212407592407806,,0.9320506025762185,1.9946939628779181,0.21382585137063964,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,43514.28874960162,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.00987477996647108,0.046696716951262034,0.003,0.00881340600251896,0.006167531249999999,0.0028337182448036954,2.1249999999999996,0.003166556318899174,0.008964285714285718,0.004818867924528302,0.4030731249999999,0.09164179774859736,0.0046,2.014114390484611,0.00923350625,0.006804945054945053,8.702702702702704,0.004955543527788757
1705347644,0.3929193668331044,0.9053682312879712,0.23440346128771025,,0.2470847595289202,3.0212407592407806,,0.9320506025762185,2.0303887718003386,0.21382585137063964,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,43514.28874960162,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.009807877128953769,0.04683524975607987,0.003,0.008736936231212678,0.006198781249999999,0.0028337182448036954,2.1249999999999996,0.003170171215304458,0.008964285714285718,0.004818867924528302,0.40119812499999996,0.09167778601027578,0.0046,1.9783943956071803,0.00923975625,0.006804945054945053,8.702702702702704,0.004960790750748605
1705347645,0.3929193668331044,0.9053682312879712,0.23440346128771025,,0.24708475952892026,3.0212407592407806,,0.7935297598272311,2.0660835807227595,0.21382585137063964,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,43514.28874960162,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.009745178711704636,0.0469785231260052,0.003,0.008663613412077725,0.0062300312499999995,0.0028337182448036954,2.1249999999999996,0.003173889065813287,0.008964285714285718,0.004818867924528302,0.39932312499999995,0.09171493878792793,0.0046,1.942720755747822,0.009246006250000001,0.006804945054945053,8.702702702702704,0.004966187417309421
1705347646,0.34353158530755445,0.9053682312879712,0.23440346128771025,,0.24708475952892026,3.0212407592407806,,1.0252185888607777,2.1017783896451805,0.21382585137063964,,109334528,50921472,11366400,41832448,43597824,16621568,38420480,10207232,178892800,2981888,8892416,38044.7843998253,0,0,0,0,4,4,9,3,3,59,3,4,30,4,3,0,3.8,0.867,26.333,0,13.4,13,0.4,14.933,0,1.267,0,11.067,10.8,0,0.003613756613756614,0.0031215932914046124,0.009686300456968774,0.047126784628692804,0.003,0.008593247202420154,0.0062612812499999995,0.0028337182448036954,2.1249999999999996,0.0031777143322415683,0.008964285714285718,0.004818867924528302,0.397448125,0.09175331353356665,0.0046,1.9070933807303974,0.00925225625,0.006804945054945053,8.702702702702704,0.004971740004044872
